data,cod_prov,pro_com_t,provincia,comune,incidenza,casi
2022-09-21,84,084001,Agrigento,Agrigento,98.86,55
2022-09-21,84,084002,Agrigento,Alessandria della Rocca,0.00,0
2022-09-21,84,084003,Agrigento,Aragona,68.63,6
2022-09-21,84,084004,Agrigento,Bivona,62.00,2
2022-09-21,84,084005,Agrigento,Burgio,0.00,0
2022-09-21,84,084006,Agrigento,Calamonaci,0.00,0
2022-09-21,84,084007,Agrigento,Caltabellotta,93.14,3
2022-09-21,84,084008,Agrigento,Camastra,104.44,2
2022-09-21,84,084009,Agrigento,Cammarata,17.05,1
2022-09-21,84,084010,Agrigento,Campobello di Licata,131.97,12
2022-09-21,84,084011,Agrigento,Canicattì,84.44,29
2022-09-21,84,084012,Agrigento,Casteltermini,0.00,0
2022-09-21,84,084013,Agrigento,Castrofilippo,38.51,1
2022-09-21,84,084014,Agrigento,Cattolica Eraclea,30.24,1
2022-09-21,84,084015,Agrigento,Cianciana,0.00,0
2022-09-21,84,084016,Agrigento,Comitini,0.00,0
2022-09-21,84,084017,Agrigento,Favara,151.89,48
2022-09-21,84,084018,Agrigento,Grotte,57.44,3
2022-09-21,84,084019,Agrigento,Joppolo Giancaxio,0.00,0
2022-09-21,84,084020,Agrigento,Lampedusa e Linosa,31.45,2
2022-09-21,84,084021,Agrigento,Licata,104.83,36
2022-09-21,84,084022,Agrigento,Lucca Sicula,0.00,0
2022-09-21,84,084023,Agrigento,Menfi,68.10,8
2022-09-21,84,084024,Agrigento,Montallegro,0.00,0
2022-09-21,84,084025,Agrigento,Montevago,73.72,2
2022-09-21,84,084026,Agrigento,Naro,129.00,9
2022-09-21,84,084027,Agrigento,Palma di Montechiaro,98.82,21
2022-09-21,84,084028,Agrigento,Porto Empedocle,77.49,12
2022-09-21,84,084029,Agrigento,Racalmuto,26.62,2
2022-09-21,84,084030,Agrigento,Raffadali,140.03,17
2022-09-21,84,084031,Agrigento,Ravanusa,57.40,6
2022-09-21,84,084032,Agrigento,Realmonte,114.39,5
2022-09-21,84,084033,Agrigento,Ribera,44.77,8
2022-09-21,84,084034,Agrigento,Sambuca di Sicilia,18.57,1
2022-09-21,84,084035,Agrigento,San Biagio Platani,0.00,0
2022-09-21,84,084036,Agrigento,San Giovanni Gemini,26.55,2
2022-09-21,84,084039,Agrigento,Sant'Angelo Muxaro,173.01,2
2022-09-21,84,084037,Agrigento,Santa Elisabetta,0.00,0
