data,cod_prov,pro_com_t,provincia,comune,incidenza,casi
2021-12-29,84,084001,Agrigento,Agrigento,249.80,140
2021-12-29,84,084002,Agrigento,Alessandria della Rocca,0.00,0
2021-12-29,84,084003,Agrigento,Aragona,255.19,23
2021-12-29,84,084004,Agrigento,Bivona,209.02,7
2021-12-29,84,084005,Agrigento,Burgio,311.04,8
2021-12-29,84,084006,Agrigento,Calamonaci,245.10,3
2021-12-29,84,084007,Agrigento,Caltabellotta,0.00,0
2021-12-29,84,084008,Agrigento,Camastra,102.04,2
2021-12-29,84,084009,Agrigento,Cammarata,568.47,34
2021-12-29,84,084010,Agrigento,Campobello di Licata,161.07,15
2021-12-29,84,084011,Agrigento,Canicattì,222.92,78
2021-12-29,84,084012,Agrigento,Casteltermini,172.69,13
2021-12-29,84,084013,Agrigento,Castrofilippo,2122.91,57
2021-12-29,84,084014,Agrigento,Cattolica Eraclea,500.44,17
2021-12-29,84,084015,Agrigento,Cianciana,61.48,2
2021-12-29,84,084016,Agrigento,Comitini,565.61,5
2021-12-29,84,084017,Agrigento,Favara,138.69,45
2021-12-29,84,084018,Agrigento,Grotte,112.11,6
2021-12-29,84,084019,Agrigento,Joppolo Giancaxio,89.29,1
2021-12-29,84,084020,Agrigento,Lampedusa e Linosa,282.44,18
2021-12-29,84,084021,Agrigento,Licata,110.83,39
2021-12-29,84,084022,Agrigento,Lucca Sicula,287.36,5
2021-12-29,84,084023,Agrigento,Menfi,99.93,12
2021-12-29,84,084024,Agrigento,Montallegro,415.97,10
2021-12-29,84,084025,Agrigento,Montevago,107.99,3
2021-12-29,84,084026,Agrigento,Naro,69.88,5
2021-12-29,84,084027,Agrigento,Palma di Montechiaro,65.54,14
2021-12-29,84,084028,Agrigento,Porto Empedocle,170.69,27
2021-12-29,84,084029,Agrigento,Racalmuto,13.00,1
2021-12-29,84,084030,Agrigento,Raffadali,129.36,16
2021-12-29,84,084031,Agrigento,Ravanusa,174.92,19
2021-12-29,84,084032,Agrigento,Realmonte,91.24,4
2021-12-29,84,084033,Agrigento,Ribera,935.78,168
2021-12-29,84,084034,Agrigento,Sambuca di Sicilia,162.31,9
2021-12-29,84,084035,Agrigento,San Biagio Platani,0.00,0
2021-12-29,84,084036,Agrigento,San Giovanni Gemini,129.63,10
2021-12-29,84,084039,Agrigento,Sant'Angelo Muxaro,167.93,2
2021-12-29,84,084037,Agrigento,Santa Elisabetta,596.60,13
2021-12-29,84,084038,Agrigento,Santa Margherita di Belice,145.47,9
2021-12-29,84,084040,Agrigento,Santo Stefano Quisquina,0.00,0
2021-12-29,84,084041,Agrigento,Sciacca,145.86,57
2021-12-29,84,084042,Agrigento,Siculiana,190.02,8
2021-12-29,84,084043,Agrigento,Villafranca Sicula,0.00,0
2021-12-29,85,085001,Caltanissetta,Acquaviva Platani,0.00,0
2021-12-29,85,085002,Caltanissetta,Bompensiere,0.00,0
2021-12-29,85,085003,Caltanissetta,Butera,140.06,6
2021-12-29,85,085004,Caltanissetta,Caltanissetta,296.17,176
2021-12-29,85,085005,Caltanissetta,Campofranco,71.92,2
2021-12-29,85,085006,Caltanissetta,Delia,405.89,16
2021-12-29,85,085007,Caltanissetta,Gela,534.00,382
2021-12-29,85,085008,Caltanissetta,Marianopoli,1373.13,23
2021-12-29,85,085009,Caltanissetta,Mazzarino,62.58,7
2021-12-29,85,085010,Caltanissetta,Milena,71.45,2
2021-12-29,85,085011,Caltanissetta,Montedoro,69.54,1
2021-12-29,85,085012,Caltanissetta,Mussomeli,118.68,12
2021-12-29,85,085013,Caltanissetta,Niscemi,132.80,34
2021-12-29,85,085014,Caltanissetta,Resuttano,329.13,6
2021-12-29,85,085015,Caltanissetta,Riesi,110.56,12
2021-12-29,85,085016,Caltanissetta,San Cataldo,283.49,59
2021-12-29,85,085017,Caltanissetta,Santa Caterina Villarmosa,81.57,4
2021-12-29,85,085018,Caltanissetta,Serradifalco,403.44,23
