data,cod_prov,pro_com_t,provincia,comune,incidenza,casi
2022-01-12,84,084001,Agrigento,Agrigento,1381.03,774
2022-01-12,84,084002,Agrigento,Alessandria della Rocca,1103.50,29
2022-01-12,84,084003,Agrigento,Aragona,776.66,70
2022-01-12,84,084004,Agrigento,Bivona,1194.39,40
2022-01-12,84,084005,Agrigento,Burgio,1944.01,50
2022-01-12,84,084006,Agrigento,Calamonaci,3431.37,42
2022-01-12,84,084007,Agrigento,Caltabellotta,1676.14,56
2022-01-12,84,084008,Agrigento,Camastra,2704.08,53
2022-01-12,84,084009,Agrigento,Cammarata,1387.73,83
2022-01-12,84,084010,Agrigento,Campobello di Licata,1374.42,128
2022-01-12,84,084011,Agrigento,Canicattì,1880.54,658
2022-01-12,84,084012,Agrigento,Casteltermini,1301.81,98
2022-01-12,84,084013,Agrigento,Castrofilippo,558.66,15
2022-01-12,84,084014,Agrigento,Cattolica Eraclea,1442.45,49
2022-01-12,84,084015,Agrigento,Cianciana,1782.97,58
2022-01-12,84,084016,Agrigento,Comitini,2149.32,19
2022-01-12,84,084017,Agrigento,Favara,1769.09,574
2022-01-12,84,084018,Agrigento,Grotte,1961.88,105
2022-01-12,84,084019,Agrigento,Joppolo Giancaxio,2678.57,30
2022-01-12,84,084020,Agrigento,Lampedusa e Linosa,611.96,39
2022-01-12,84,084021,Agrigento,Licata,1014.52,357
2022-01-12,84,084022,Agrigento,Lucca Sicula,3275.86,57
2022-01-12,84,084023,Agrigento,Menfi,1215.75,146
2022-01-12,84,084024,Agrigento,Montallegro,1747.09,42
2022-01-12,84,084025,Agrigento,Montevago,215.98,6
2022-01-12,84,084026,Agrigento,Naro,1313.77,94
2022-01-12,84,084027,Agrigento,Palma di Montechiaro,1975.56,422
2022-01-12,84,084028,Agrigento,Porto Empedocle,1561.51,247
2022-01-12,84,084029,Agrigento,Racalmuto,2157.53,166
2022-01-12,84,084030,Agrigento,Raffadali,1722.05,213
2022-01-12,84,084031,Agrigento,Ravanusa,736.51,80
2022-01-12,84,084032,Agrigento,Realmonte,1710.77,75
2022-01-12,84,084033,Agrigento,Ribera,2428.56,436
2022-01-12,84,084034,Agrigento,Sambuca di Sicilia,901.71,50
2022-01-12,84,084035,Agrigento,San Biagio Platani,772.59,23
2022-01-12,84,084036,Agrigento,San Giovanni Gemini,1438.94,111
2022-01-12,84,084039,Agrigento,Sant'Angelo Muxaro,419.82,5
2022-01-12,84,084037,Agrigento,Santa Elisabetta,367.14,8
