data,cod_prov,pro_com_t,provincia,comune,incidenza,casi
2022-02-16,84,084001,Agrigento,Agrigento,805.41,450
2022-02-16,84,084002,Agrigento,Alessandria della Rocca,194.78,5
2022-02-16,84,084003,Agrigento,Aragona,652.27,58
2022-02-16,84,084004,Agrigento,Bivona,90.96,3
2022-02-16,84,084005,Agrigento,Burgio,1145.34,29
2022-02-16,84,084006,Agrigento,Calamonaci,415.63,5
2022-02-16,84,084007,Agrigento,Caltabellotta,362.54,12
2022-02-16,84,084008,Agrigento,Camastra,680.63,13
2022-02-16,84,084009,Agrigento,Cammarata,1146.71,68
2022-02-16,84,084010,Agrigento,Campobello di Licata,1058.32,98
2022-02-16,84,084011,Agrigento,Canicattì,908.67,313
2022-02-16,84,084012,Agrigento,Casteltermini,441.59,33
2022-02-16,84,084013,Agrigento,Castrofilippo,188.96,5
2022-02-16,84,084014,Agrigento,Cattolica Eraclea,208.09,7
2022-02-16,84,084015,Agrigento,Cianciana,629.52,20
2022-02-16,84,084016,Agrigento,Comitini,563.70,5
2022-02-16,84,084017,Agrigento,Favara,700.80,223
2022-02-16,84,084018,Agrigento,Grotte,264.00,14
2022-02-16,84,084019,Agrigento,Joppolo Giancaxio,453.72,5
2022-02-16,84,084020,Agrigento,Lampedusa e Linosa,646.99,41
2022-02-16,84,084021,Agrigento,Licata,1274.84,442
2022-02-16,84,084022,Agrigento,Lucca Sicula,57.80,1
2022-02-16,84,084023,Agrigento,Menfi,787.33,93
2022-02-16,84,084024,Agrigento,Montallegro,167.71,4
2022-02-16,84,084025,Agrigento,Montevago,621.80,17
2022-02-16,84,084026,Agrigento,Naro,1097.05,78
2022-02-16,84,084027,Agrigento,Palma di Montechiaro,1226.85,263
2022-02-16,84,084028,Agrigento,Porto Empedocle,659.33,103
2022-02-16,84,084029,Agrigento,Racalmuto,526.11,40
2022-02-16,84,084030,Agrigento,Raffadali,636.22,78
2022-02-16,84,084031,Agrigento,Ravanusa,1352.37,143
2022-02-16,84,084032,Agrigento,Realmonte,890.61,39
2022-02-16,84,084033,Agrigento,Ribera,160.59,29
2022-02-16,84,084034,Agrigento,Sambuca di Sicilia,36.46,2
2022-02-16,84,084035,Agrigento,San Biagio Platani,509.16,15
2022-02-16,84,084036,Agrigento,San Giovanni Gemini,1212.12,92
2022-02-16,84,084039,Agrigento,Sant'Angelo Muxaro,84.46,1
2022-02-16,84,084037,Agrigento,Santa Elisabetta,277.01,6
2022-02-16,84,084038,Agrigento,Santa Margherita di Belice,360.42,22
2022-02-16,84,084040,Agrigento,Santo Stefano Quisquina,308.35,13
2022-02-16,84,084041,Agrigento,Sciacca,478.98,188
2022-02-16,84,084042,Agrigento,Siculiana,406.99,17
2022-02-16,84,084043,Agrigento,Villafranca Sicula,662.74,9
2022-02-16,85,085001,Caltanissetta,Acquaviva Platani,785.63,7
2022-02-16,85,085002,Caltanissetta,Bompensiere,574.71,3
2022-02-16,85,085003,Caltanissetta,Butera,1015.59,43
2022-02-16,85,085004,Caltanissetta,Caltanissetta,1044.03,625
2022-02-16,85,085005,Caltanissetta,Campofranco,580.13,16
2022-02-16,85,085006,Caltanissetta,Delia,808.49,32
