data,cod_prov,pro_com_t,provincia,comune,incidenza,casi
2022-04-27,84,084001,Agrigento,Agrigento,817.94,457
2022-04-27,84,084002,Agrigento,Alessandria della Rocca,233.74,6
2022-04-27,84,084003,Agrigento,Aragona,1653.17,147
2022-04-27,84,084004,Agrigento,Bivona,151.61,5
2022-04-27,84,084005,Agrigento,Burgio,1105.85,28
2022-04-27,84,084006,Agrigento,Calamonaci,665.00,8
2022-04-27,84,084007,Agrigento,Caltabellotta,211.48,7
2022-04-27,84,084008,Agrigento,Camastra,1099.48,21
2022-04-27,84,084009,Agrigento,Cammarata,590.22,35
2022-04-27,84,084010,Agrigento,Campobello di Licata,734.34,68
2022-04-27,84,084011,Agrigento,Canicattì,473.20,163
2022-04-27,84,084012,Agrigento,Casteltermini,776.13,58
2022-04-27,84,084013,Agrigento,Castrofilippo,793.65,21
2022-04-27,84,084014,Agrigento,Cattolica Eraclea,1099.88,37
2022-04-27,84,084015,Agrigento,Cianciana,503.62,16
2022-04-27,84,084016,Agrigento,Comitini,338.22,3
2022-04-27,84,084017,Agrigento,Favara,876.78,279
2022-04-27,84,084018,Agrigento,Grotte,471.43,25
2022-04-27,84,084019,Agrigento,Joppolo Giancaxio,1542.65,17
2022-04-27,84,084020,Agrigento,Lampedusa e Linosa,615.43,39
2022-04-27,84,084021,Agrigento,Licata,467.25,162
2022-04-27,84,084022,Agrigento,Lucca Sicula,520.23,9
2022-04-27,84,084023,Agrigento,Menfi,804.27,95
2022-04-27,84,084024,Agrigento,Montallegro,1006.29,24
2022-04-27,84,084025,Agrigento,Montevago,402.34,11
2022-04-27,84,084026,Agrigento,Naro,520.39,37
2022-04-27,84,084027,Agrigento,Palma di Montechiaro,410.51,88
2022-04-27,84,084028,Agrigento,Porto Empedocle,537.70,84
2022-04-27,84,084029,Agrigento,Racalmuto,1157.44,88
2022-04-27,84,084030,Agrigento,Raffadali,660.69,81
2022-04-27,84,084031,Agrigento,Ravanusa,236.43,25
2022-04-27,84,084032,Agrigento,Realmonte,570.91,25
2022-04-27,84,084033,Agrigento,Ribera,443.02,80
2022-04-27,84,084034,Agrigento,Sambuca di Sicilia,1039.20,57
2022-04-27,84,084035,Agrigento,San Biagio Platani,1391.72,41
2022-04-27,84,084036,Agrigento,San Giovanni Gemini,500.66,38
2022-04-27,84,084039,Agrigento,Sant'Angelo Muxaro,2618.24,31
2022-04-27,84,084037,Agrigento,Santa Elisabetta,923.36,20
