data,cod_prov,pro_com_t,provincia,comune,incidenza,casi
2022-02-09,84,084001,Agrigento,Agrigento,1066.72,596
2022-02-09,84,084002,Agrigento,Alessandria della Rocca,155.82,4
2022-02-09,84,084003,Agrigento,Aragona,899.69,80
2022-02-09,84,084004,Agrigento,Bivona,0.00,0
2022-02-09,84,084005,Agrigento,Burgio,789.89,20
2022-02-09,84,084006,Agrigento,Calamonaci,1911.89,23
2022-02-09,84,084007,Agrigento,Caltabellotta,574.02,19
2022-02-09,84,084008,Agrigento,Camastra,994.76,19
2022-02-09,84,084009,Agrigento,Cammarata,1871.84,111
2022-02-09,84,084010,Agrigento,Campobello di Licata,1155.51,107
2022-02-09,84,084011,Agrigento,Canicattì,885.44,305
2022-02-09,84,084012,Agrigento,Casteltermini,1124.05,84
2022-02-09,84,084013,Agrigento,Castrofilippo,415.72,11
2022-02-09,84,084014,Agrigento,Cattolica Eraclea,862.07,29
2022-02-09,84,084015,Agrigento,Cianciana,314.76,10
2022-02-09,84,084016,Agrigento,Comitini,450.96,4
2022-02-09,84,084017,Agrigento,Favara,861.07,274
2022-02-09,84,084018,Agrigento,Grotte,867.43,46
2022-02-09,84,084019,Agrigento,Joppolo Giancaxio,362.98,4
2022-02-09,84,084020,Agrigento,Lampedusa e Linosa,583.87,37
2022-02-09,84,084021,Agrigento,Licata,1130.63,392
2022-02-09,84,084022,Agrigento,Lucca Sicula,231.21,4
2022-02-09,84,084023,Agrigento,Menfi,643.41,76
2022-02-09,84,084024,Agrigento,Montallegro,125.79,3
2022-02-09,84,084025,Agrigento,Montevago,219.46,6
2022-02-09,84,084026,Agrigento,Naro,1279.89,91
2022-02-09,84,084027,Agrigento,Palma di Montechiaro,1352.80,290
2022-02-09,84,084028,Agrigento,Porto Empedocle,1017.80,159
2022-02-09,84,084029,Agrigento,Racalmuto,723.40,55
2022-02-09,84,084030,Agrigento,Raffadali,1068.52,131
2022-02-09,84,084031,Agrigento,Ravanusa,1409.12,149
2022-02-09,84,084032,Agrigento,Realmonte,319.71,14
2022-02-09,84,084033,Agrigento,Ribera,310.11,56
2022-02-09,84,084034,Agrigento,Sambuca di Sicilia,109.39,6
2022-02-09,84,084035,Agrigento,San Biagio Platani,135.78,4
2022-02-09,84,084036,Agrigento,San Giovanni Gemini,2542.82,193
2022-02-09,84,084039,Agrigento,Sant'Angelo Muxaro,337.84,4
2022-02-09,84,084037,Agrigento,Santa Elisabetta,784.86,17
2022-02-09,84,084038,Agrigento,Santa Margherita di Belice,245.74,15
2022-02-09,84,084040,Agrigento,Santo Stefano Quisquina,450.66,19
2022-02-09,84,084041,Agrigento,Sciacca,476.43,187
2022-02-09,84,084042,Agrigento,Siculiana,215.47,9
2022-02-09,84,084043,Agrigento,Villafranca Sicula,147.28,2
2022-02-09,85,085001,Caltanissetta,Acquaviva Platani,2244.67,20
2022-02-09,85,085002,Caltanissetta,Bompensiere,191.57,1
2022-02-09,85,085003,Caltanissetta,Butera,732.17,31
2022-02-09,85,085004,Caltanissetta,Caltanissetta,1620.34,970
2022-02-09,85,085005,Caltanissetta,Campofranco,1087.74,30
2022-02-09,85,085006,Caltanissetta,Delia,909.55,36
