data,cod_prov,pro_com_t,provincia,comune,incidenza,casi
2021-10-13,88,088001,Ragusa,Acate,82.23,9
2021-10-13,87,087001,Catania,Aci Bonaccorsi,0.00,0
2021-10-13,87,087002,Catania,Aci Castello,45.41,8
2021-10-13,87,087003,Catania,Aci Catena,126.72,35
2021-10-13,87,087005,Catania,Aci Sant'Antonio,78.29,14
2021-10-13,87,087004,Catania,Acireale,45.33,23
2021-10-13,85,085001,Caltanissetta,Acquaviva Platani,0.00,0
2021-10-13,83,083107,Messina,Acquedolci,0.00,0
2021-10-13,87,087006,Catania,Adrano,53.27,18
2021-10-13,86,086001,Enna,Agira,0.00,0
2021-10-13,84,084001,Agrigento,Agrigento,3.57,2
2021-10-13,86,086002,Enna,Aidone,0.00,0
2021-10-13,81,081001,Trapani,Alcamo,22.29,10
2021-10-13,83,083001,Messina,Alcara li Fusi,0.00,0
2021-10-13,84,084002,Agrigento,Alessandria della Rocca,0.00,0
2021-10-13,83,083002,Messina,Alì,0.00,0
2021-10-13,83,083003,Messina,Alì Terme,0.00,0
2021-10-13,82,082001,Palermo,Alia,0.00,0
2021-10-13,82,082002,Palermo,Alimena,0.00,0
2021-10-13,82,082003,Palermo,Aliminusa,0.00,0
2021-10-13,82,082004,Palermo,Altavilla Milicia,23.66,2
2021-10-13,82,082005,Palermo,Altofonte,10.17,1
2021-10-13,83,083004,Messina,Antillo,0.00,0
2021-10-13,84,084003,Agrigento,Aragona,0.00,0
2021-10-13,86,086003,Enna,Assoro,40.77,2
2021-10-13,89,089001,Siracusa,Augusta,72.48,25
2021-10-13,89,089002,Siracusa,Avola,111.50,34
2021-10-13,82,082006,Palermo,Bagheria,18.82,10
2021-10-13,82,082007,Palermo,Balestrate,0.00,0
2021-10-13,83,083005,Messina,Barcellona Pozzo di Gotto,14.90,6
2021-10-13,86,086004,Enna,Barrafranca,0.00,0
2021-10-13,83,083006,Messina,Basicò,0.00,0
2021-10-13,82,082008,Palermo,Baucina,0.00,0
2021-10-13,82,082009,Palermo,Belmonte Mezzagno,9.05,1
2021-10-13,87,087007,Catania,Belpasso,40.00,11
2021-10-13,87,087008,Catania,Biancavilla,0.00,0
2021-10-13,82,082010,Palermo,Bisacquino,0.00,0
2021-10-13,84,084004,Agrigento,Bivona,0.00,0
2021-10-13,82,082082,Palermo,Blufi,0.00,0
2021-10-13,82,082011,Palermo,Bolognetta,73.44,3
2021-10-13,85,085002,Caltanissetta,Bompensiere,0.00,0
2021-10-13,82,082012,Palermo,Bompietro,0.00,0
2021-10-13,82,082013,Palermo,Borgetto,42.27,3
2021-10-13,83,083007,Messina,Brolo,0.00,0
2021-10-13,87,087009,Catania,Bronte,5.43,1
2021-10-13,89,089003,Siracusa,Buccheri,0.00,0
2021-10-13,84,084005,Agrigento,Burgio,0.00,0
2021-10-13,89,089004,Siracusa,Buscemi,0.00,0
2021-10-13,81,081002,Trapani,Buseto Palizzolo,0.00,0
2021-10-13,85,085003,Caltanissetta,Butera,0.00,0
2021-10-13,82,082014,Palermo,Caccamo,0.00,0
2021-10-13,84,084006,Agrigento,Calamonaci,0.00,0
2021-10-13,86,086005,Enna,Calascibetta,72.15,3
2021-10-13,87,087010,Catania,Calatabiano,19.43,1
2021-10-13,81,081003,Trapani,Calatafimi-Segesta,0.00,0
2021-10-13,84,084007,Agrigento,Caltabellotta,149.66,5
2021-10-13,87,087011,Catania,Caltagirone,13.98,5
