data,cod_prov,pro_com_t,provincia,comune,incidenza,casi
2021-12-22,84,084001,Agrigento,Agrigento,53.53,30
2021-12-22,84,084002,Agrigento,Alessandria della Rocca,38.05,1
2021-12-22,84,084003,Agrigento,Aragona,0.00,0
2021-12-22,84,084004,Agrigento,Bivona,119.44,4
2021-12-22,84,084005,Agrigento,Burgio,0.00,0
2021-12-22,84,084006,Agrigento,Calamonaci,326.80,4
2021-12-22,84,084007,Agrigento,Caltabellotta,0.00,0
2021-12-22,84,084008,Agrigento,Camastra,0.00,0
2021-12-22,84,084009,Agrigento,Cammarata,451.43,27
2021-12-22,84,084010,Agrigento,Campobello di Licata,236.23,22
2021-12-22,84,084011,Agrigento,Canicattì,145.76,51
2021-12-22,84,084012,Agrigento,Casteltermini,159.40,12
2021-12-22,84,084013,Agrigento,Castrofilippo,3240.22,87
2021-12-22,84,084014,Agrigento,Cattolica Eraclea,853.69,29
2021-12-22,84,084015,Agrigento,Cianciana,30.74,1
2021-12-22,84,084016,Agrigento,Comitini,0.00,0
2021-12-22,84,084017,Agrigento,Favara,73.97,24
2021-12-22,84,084018,Agrigento,Grotte,0.00,0
2021-12-22,84,084019,Agrigento,Joppolo Giancaxio,0.00,0
2021-12-22,84,084020,Agrigento,Lampedusa e Linosa,235.37,15
2021-12-22,84,084021,Agrigento,Licata,45.47,16
2021-12-22,84,084022,Agrigento,Lucca Sicula,459.77,8
2021-12-22,84,084023,Agrigento,Menfi,24.98,3
2021-12-22,84,084024,Agrigento,Montallegro,0.00,0
2021-12-22,84,084025,Agrigento,Montevago,71.99,2
2021-12-22,84,084026,Agrigento,Naro,83.86,6
2021-12-22,84,084027,Agrigento,Palma di Montechiaro,14.04,3
2021-12-22,84,084028,Agrigento,Porto Empedocle,101.15,16
2021-12-22,84,084029,Agrigento,Racalmuto,0.00,0
2021-12-22,84,084030,Agrigento,Raffadali,16.17,2
2021-12-22,84,084031,Agrigento,Ravanusa,147.30,16
2021-12-22,84,084032,Agrigento,Realmonte,205.29,9
2021-12-22,84,084033,Agrigento,Ribera,200.52,36
2021-12-22,84,084034,Agrigento,Sambuca di Sicilia,126.24,7
2021-12-22,84,084035,Agrigento,San Biagio Platani,0.00,0
2021-12-22,84,084036,Agrigento,San Giovanni Gemini,388.90,30
2021-12-22,84,084039,Agrigento,Sant'Angelo Muxaro,83.96,1
2021-12-22,84,084037,Agrigento,Santa Elisabetta,275.36,6
2021-12-22,84,084038,Agrigento,Santa Margherita di Belice,113.14,7
2021-12-22,84,084040,Agrigento,Santo Stefano Quisquina,0.00,0
2021-12-22,84,084041,Agrigento,Sciacca,66.53,26
2021-12-22,84,084042,Agrigento,Siculiana,166.27,7
2021-12-22,84,084043,Agrigento,Villafranca Sicula,73.58,1
2021-12-22,85,085001,Caltanissetta,Acquaviva Platani,0.00,0
2021-12-22,85,085002,Caltanissetta,Bompensiere,0.00,0
2021-12-22,85,085003,Caltanissetta,Butera,420.17,18
2021-12-22,85,085004,Caltanissetta,Caltanissetta,225.49,134
2021-12-22,85,085005,Caltanissetta,Campofranco,71.92,2
2021-12-22,85,085006,Caltanissetta,Delia,913.24,36
2021-12-22,85,085007,Caltanissetta,Gela,371.85,266
2021-12-22,85,085008,Caltanissetta,Marianopoli,1552.24,26
2021-12-22,85,085009,Caltanissetta,Mazzarino,26.82,3
2021-12-22,85,085010,Caltanissetta,Milena,142.91,4
2021-12-22,85,085011,Caltanissetta,Montedoro,0.00,0
2021-12-22,85,085012,Caltanissetta,Mussomeli,257.15,26
