data,cod_prov,pro_com_t,provincia,comune,incidenza,casi
2022-05-25,84,084001,Agrigento,Agrigento,440.29,246
2022-05-25,84,084002,Agrigento,Alessandria della Rocca,155.82,4
2022-05-25,84,084003,Agrigento,Aragona,326.14,29
2022-05-25,84,084004,Agrigento,Bivona,272.89,9
2022-05-25,84,084005,Agrigento,Burgio,434.44,11
2022-05-25,84,084006,Agrigento,Calamonaci,166.25,2
2022-05-25,84,084007,Agrigento,Caltabellotta,151.06,5
2022-05-25,84,084008,Agrigento,Camastra,628.27,12
2022-05-25,84,084009,Agrigento,Cammarata,286.68,17
2022-05-25,84,084010,Agrigento,Campobello di Licata,529.16,49
2022-05-25,84,084011,Agrigento,Canicattì,240.96,83
2022-05-25,84,084012,Agrigento,Casteltermini,187.34,14
2022-05-25,84,084013,Agrigento,Castrofilippo,75.59,2
2022-05-25,84,084014,Agrigento,Cattolica Eraclea,118.91,4
2022-05-25,84,084015,Agrigento,Cianciana,283.29,9
2022-05-25,84,084016,Agrigento,Comitini,1240.14,11
2022-05-25,84,084017,Agrigento,Favara,480.81,153
2022-05-25,84,084018,Agrigento,Grotte,339.43,18
2022-05-25,84,084019,Agrigento,Joppolo Giancaxio,0.00,0
2022-05-25,84,084020,Agrigento,Lampedusa e Linosa,110.46,7
2022-05-25,84,084021,Agrigento,Licata,213.43,74
2022-05-25,84,084022,Agrigento,Lucca Sicula,231.21,4
2022-05-25,84,084023,Agrigento,Menfi,397.90,47
2022-05-25,84,084024,Agrigento,Montallegro,167.71,4
2022-05-25,84,084025,Agrigento,Montevago,585.22,16
2022-05-25,84,084026,Agrigento,Naro,281.29,20
2022-05-25,84,084027,Agrigento,Palma di Montechiaro,79.30,17
2022-05-25,84,084028,Agrigento,Porto Empedocle,441.68,69
2022-05-25,84,084029,Agrigento,Racalmuto,78.92,6
2022-05-25,84,084030,Agrigento,Raffadali,415.99,51
2022-05-25,84,084031,Agrigento,Ravanusa,141.86,15
2022-05-25,84,084032,Agrigento,Realmonte,776.43,34
2022-05-25,84,084033,Agrigento,Ribera,155.06,28
2022-05-25,84,084034,Agrigento,Sambuca di Sicilia,364.63,20
2022-05-25,84,084035,Agrigento,San Biagio Platani,814.66,24
2022-05-25,84,084036,Agrigento,San Giovanni Gemini,184.45,14
2022-05-25,84,084039,Agrigento,Sant'Angelo Muxaro,253.38,3
2022-05-25,84,084037,Agrigento,Santa Elisabetta,277.01,6
2022-05-25,84,084038,Agrigento,Santa Margherita di Belice,294.89,18
2022-05-25,84,084040,Agrigento,Santo Stefano Quisquina,332.07,14
2022-05-25,84,084041,Agrigento,Sciacca,519.75,204
2022-05-25,84,084042,Agrigento,Siculiana,430.93,18
2022-05-25,84,084043,Agrigento,Villafranca Sicula,441.83,6
2022-05-25,85,085001,Caltanissetta,Acquaviva Platani,561.17,5
2022-05-25,85,085002,Caltanissetta,Bompensiere,0.00,0
2022-05-25,85,085003,Caltanissetta,Butera,425.13,18
2022-05-25,85,085004,Caltanissetta,Caltanissetta,549.58,329
2022-05-25,85,085005,Caltanissetta,Campofranco,217.55,6
2022-05-25,85,085006,Caltanissetta,Delia,151.59,6
2022-05-25,85,085007,Caltanissetta,Gela,376.60,273
2022-05-25,85,085008,Caltanissetta,Marianopoli,539.25,9
2022-05-25,85,085009,Caltanissetta,Mazzarino,402.47,45
2022-05-25,85,085010,Caltanissetta,Milena,252.07,7
2022-05-25,85,085011,Caltanissetta,Montedoro,352.61,5
2022-05-25,85,085012,Caltanissetta,Mussomeli,258.47,26
2022-05-25,85,085013,Caltanissetta,Niscemi,309.77,78
2022-05-25,85,085014,Caltanissetta,Resuttano,221.12,4
2022-05-25,85,085015,Caltanissetta,Riesi,186.97,20
2022-05-25,85,085016,Caltanissetta,San Cataldo,409.32,87
2022-05-25,85,085017,Caltanissetta,Santa Caterina Villarmosa,165.05,8
2022-05-25,85,085018,Caltanissetta,Serradifalco,299.35,17
2022-05-25,85,085019,Caltanissetta,Sommatino,431.63,28
2022-05-25,85,085020,Caltanissetta,Sutera,567.26,7
2022-05-25,85,085021,Caltanissetta,Vallelunga Pratameno,500.31,16
2022-05-25,85,085022,Caltanissetta,Villalba,67.57,1
2022-05-25,87,087001,Catania,Aci Bonaccorsi,400.57,14
2022-05-25,87,087002,Catania,Aci Castello,372.49,67
2022-05-25,87,087003,Catania,Aci Catena,344.46,97
2022-05-25,87,087005,Catania,Aci Sant'Antonio,537.30,96
2022-05-25,87,087004,Catania,Acireale,373.32,189
2022-05-25,87,087006,Catania,Adrano,244.65,83
2022-05-25,87,087007,Catania,Belpasso,410.22,113
2022-05-25,87,087008,Catania,Biancavilla,256.67,59
2022-05-25,87,087009,Catania,Bronte,278.28,51
2022-05-25,87,087010,Catania,Calatabiano,350.67,18
2022-05-25,87,087011,Catania,Caltagirone,438.73,159
2022-05-25,87,087012,Catania,Camporotondo Etneo,349.58,18
2022-05-25,87,087013,Catania,Castel di Iudica,183.82,8
2022-05-25,87,087014,Catania,Castiglione di Sicilia,303.13,9
2022-05-25,87,087015,Catania,Catania,360.24,1082
2022-05-25,87,087016,Catania,Fiumefreddo di Sicilia,407.22,37
2022-05-25,87,087017,Catania,Giarre,471.97,125
2022-05-25,87,087018,Catania,Grammichele,270.68,34
2022-05-25,87,087019,Catania,Gravina di Catania,455.44,114
2022-05-25,87,087020,Catania,Licodia Eubea,143.16,4
2022-05-25,87,087021,Catania,Linguaglossa,372.70,19
2022-05-25,87,087022,Catania,Maletto,138.39,5
2022-05-25,87,087057,Catania,Maniace,106.98,4
