data,cod_prov,pro_com_t,provincia,comune,incidenza,casi
2021-11-10,84,084001,Agrigento,Agrigento,32.12,18
2021-11-10,84,084002,Agrigento,Alessandria della Rocca,0.00,0
2021-11-10,84,084003,Agrigento,Aragona,44.38,4
2021-11-10,84,084004,Agrigento,Bivona,0.00,0
2021-11-10,84,084005,Agrigento,Burgio,155.52,4
2021-11-10,84,084006,Agrigento,Calamonaci,0.00,0
2021-11-10,84,084007,Agrigento,Caltabellotta,89.79,3
2021-11-10,84,084008,Agrigento,Camastra,51.02,1
2021-11-10,84,084009,Agrigento,Cammarata,0.00,0
2021-11-10,84,084010,Agrigento,Campobello di Licata,21.48,2
2021-11-10,84,084011,Agrigento,Canicattì,17.15,6
2021-11-10,84,084012,Agrigento,Casteltermini,26.57,2
2021-11-10,84,084013,Agrigento,Castrofilippo,0.00,0
2021-11-10,84,084014,Agrigento,Cattolica Eraclea,117.75,4
2021-11-10,84,084015,Agrigento,Cianciana,0.00,0
2021-11-10,84,084016,Agrigento,Comitini,0.00,0
2021-11-10,84,084017,Agrigento,Favara,3.08,1
2021-11-10,84,084018,Agrigento,Grotte,18.68,1
2021-11-10,84,084019,Agrigento,Joppolo Giancaxio,0.00,0
2021-11-10,84,084020,Agrigento,Lampedusa e Linosa,0.00,0
2021-11-10,84,084021,Agrigento,Licata,62.52,22
2021-11-10,84,084022,Agrigento,Lucca Sicula,0.00,0
2021-11-10,84,084023,Agrigento,Menfi,16.65,2
2021-11-10,84,084024,Agrigento,Montallegro,0.00,0
2021-11-10,84,084025,Agrigento,Montevago,0.00,0
2021-11-10,84,084026,Agrigento,Naro,125.79,9
2021-11-10,84,084027,Agrigento,Palma di Montechiaro,14.04,3
2021-11-10,84,084028,Agrigento,Porto Empedocle,69.54,11
2021-11-10,84,084029,Agrigento,Racalmuto,0.00,0
2021-11-10,84,084030,Agrigento,Raffadali,153.61,19
2021-11-10,84,084031,Agrigento,Ravanusa,9.21,1
2021-11-10,84,084032,Agrigento,Realmonte,0.00,0
2021-11-10,84,084033,Agrigento,Ribera,0.00,0
2021-11-10,84,084034,Agrigento,Sambuca di Sicilia,18.03,1
2021-11-10,84,084035,Agrigento,San Biagio Platani,0.00,0
2021-11-10,84,084036,Agrigento,San Giovanni Gemini,25.93,2
2021-11-10,84,084039,Agrigento,Sant'Angelo Muxaro,167.93,2
2021-11-10,84,084037,Agrigento,Santa Elisabetta,0.00,0
2021-11-10,84,084038,Agrigento,Santa Margherita di Belice,16.16,1
2021-11-10,84,084040,Agrigento,Santo Stefano Quisquina,0.00,0
2021-11-10,84,084041,Agrigento,Sciacca,25.59,10
2021-11-10,84,084042,Agrigento,Siculiana,0.00,0
2021-11-10,84,084043,Agrigento,Villafranca Sicula,0.00,0
2021-11-10,85,085001,Caltanissetta,Acquaviva Platani,340.52,3
2021-11-10,85,085002,Caltanissetta,Bompensiere,0.00,0
2021-11-10,85,085003,Caltanissetta,Butera,0.00,0
2021-11-10,85,085004,Caltanissetta,Caltanissetta,10.10,6
2021-11-10,85,085005,Caltanissetta,Campofranco,0.00,0
2021-11-10,85,085006,Caltanissetta,Delia,0.00,0
2021-11-10,85,085007,Caltanissetta,Gela,32.15,23
