data,cod_prov,pro_com_t,provincia,comune,incidenza,casi
2022-08-17,84,084001,Agrigento,Agrigento,361.28,201
2022-08-17,84,084002,Agrigento,Alessandria della Rocca,40.00,1
2022-08-17,84,084003,Agrigento,Aragona,160.13,14
2022-08-17,84,084004,Agrigento,Bivona,92.99,3
2022-08-17,84,084005,Agrigento,Burgio,239.62,6
2022-08-17,84,084006,Agrigento,Calamonaci,852.51,10
2022-08-17,84,084007,Agrigento,Caltabellotta,869.30,28
2022-08-17,84,084008,Agrigento,Camastra,261.10,5
2022-08-17,84,084009,Agrigento,Cammarata,187.52,11
2022-08-17,84,084010,Agrigento,Campobello di Licata,263.94,24
2022-08-17,84,084011,Agrigento,Canicattì,218.38,75
2022-08-17,84,084012,Agrigento,Casteltermini,176.97,13
2022-08-17,84,084013,Agrigento,Castrofilippo,231.04,6
2022-08-17,84,084014,Agrigento,Cattolica Eraclea,665.26,22
2022-08-17,84,084015,Agrigento,Cianciana,613.10,19
2022-08-17,84,084016,Agrigento,Comitini,450.96,4
2022-08-17,84,084017,Agrigento,Favara,367.08,116
2022-08-17,84,084018,Agrigento,Grotte,114.88,6
2022-08-17,84,084019,Agrigento,Joppolo Giancaxio,377.00,4
2022-08-17,84,084020,Agrigento,Lampedusa e Linosa,188.68,12
2022-08-17,84,084021,Agrigento,Licata,381.47,131
2022-08-17,84,084022,Agrigento,Lucca Sicula,751.88,13
2022-08-17,84,084023,Agrigento,Menfi,280.92,33
2022-08-17,84,084024,Agrigento,Montallegro,337.70,8
2022-08-17,84,084025,Agrigento,Montevago,516.03,14
2022-08-17,84,084026,Agrigento,Naro,243.66,17
2022-08-17,84,084027,Agrigento,Palma di Montechiaro,409.39,87
2022-08-17,84,084028,Agrigento,Porto Empedocle,342.24,53
2022-08-17,84,084029,Agrigento,Racalmuto,93.18,7
2022-08-17,84,084030,Agrigento,Raffadali,337.73,41
2022-08-17,84,084031,Agrigento,Ravanusa,344.40,36
2022-08-17,84,084032,Agrigento,Realmonte,411.81,18
2022-08-17,84,084033,Agrigento,Ribera,296.57,53
2022-08-17,84,084034,Agrigento,Sambuca di Sicilia,297.12,16
2022-08-17,84,084035,Agrigento,San Biagio Platani,1042.39,30
2022-08-17,84,084036,Agrigento,San Giovanni Gemini,13.28,1
2022-08-17,84,084039,Agrigento,Sant'Angelo Muxaro,346.02,4
2022-08-17,84,084037,Agrigento,Santa Elisabetta,327.56,7
2022-08-17,84,084038,Agrigento,Santa Margherita di Belice,299.80,18
2022-08-17,84,084040,Agrigento,Santo Stefano Quisquina,169.16,7
2022-08-17,84,084041,Agrigento,Sciacca,370.70,145
2022-08-17,84,084042,Agrigento,Siculiana,441.39,18
2022-08-17,84,084043,Agrigento,Villafranca Sicula,149.03,2
2022-08-17,85,085001,Caltanissetta,Acquaviva Platani,810.19,7
2022-08-17,85,085002,Caltanissetta,Bompensiere,0.00,0
2022-08-17,85,085003,Caltanissetta,Butera,456.40,19
2022-08-17,85,085004,Caltanissetta,Caltanissetta,211.64,125
2022-08-17,85,085005,Caltanissetta,Campofranco,701.62,19
2022-08-17,85,085006,Caltanissetta,Delia,408.37,16
2022-08-17,85,085007,Caltanissetta,Gela,245.44,176
2022-08-17,85,085008,Caltanissetta,Marianopoli,306.37,5
2022-08-17,85,085009,Caltanissetta,Mazzarino,289.78,32
2022-08-17,85,085010,Caltanissetta,Milena,368.46,10
2022-08-17,85,085011,Caltanissetta,Montedoro,430.73,6
2022-08-17,85,085012,Caltanissetta,Mussomeli,331.03,33
2022-08-17,85,085013,Caltanissetta,Niscemi,242.95,61
2022-08-17,85,085014,Caltanissetta,Resuttano,568.18,10
2022-08-17,85,085015,Caltanissetta,Riesi,398.78,42
2022-08-17,85,085016,Caltanissetta,San Cataldo,219.07,46
2022-08-17,85,085017,Caltanissetta,Santa Caterina Villarmosa,147.71,7
2022-08-17,85,085018,Caltanissetta,Serradifalco,72.02,4
2022-08-17,85,085019,Caltanissetta,Sommatino,360.22,23
2022-08-17,85,085020,Caltanissetta,Sutera,2181.21,26
2022-08-17,85,085021,Caltanissetta,Vallelunga Pratameno,316.96,10
2022-08-17,85,085022,Caltanissetta,Villalba,138.70,2
2022-08-17,87,087001,Catania,Aci Bonaccorsi,343.84,12
2022-08-17,87,087002,Catania,Aci Castello,184.46,33
2022-08-17,87,087003,Catania,Aci Catena,333.09,93
2022-08-17,87,087005,Catania,Aci Sant'Antonio,341.47,61
2022-08-17,87,087004,Catania,Acireale,329.25,166
2022-08-17,87,087006,Catania,Adrano,139.28,47
2022-08-17,87,087007,Catania,Belpasso,246.33,68
2022-08-17,87,087008,Catania,Biancavilla,192.52,44
2022-08-17,87,087009,Catania,Bronte,416.90,76
2022-08-17,87,087010,Catania,Calatabiano,253.61,13
2022-08-17,87,087011,Catania,Caltagirone,376.15,135
2022-08-17,87,087012,Catania,Camporotondo Etneo,232.02,12
2022-08-17,87,087013,Catania,Castel di Iudica,371.06,16
2022-08-17,87,087014,Catania,Castiglione di Sicilia,309.17,9
2022-08-17,87,087015,Catania,Catania,289.62,864
2022-08-17,87,087016,Catania,Fiumefreddo di Sicilia,244.09,22
2022-08-17,87,087017,Catania,Giarre,397.94,105
2022-08-17,87,087018,Catania,Grammichele,442.76,55
2022-08-17,87,087019,Catania,Gravina di Catania,248.37,62
2022-08-17,87,087020,Catania,Licodia Eubea,36.32,1
2022-08-17,87,087021,Catania,Linguaglossa,177.58,9
2022-08-17,87,087022,Catania,Maletto,112.26,4
2022-08-17,87,087057,Catania,Maniace,106.58,4
2022-08-17,87,087023,Catania,Mascali,360.50,51
2022-08-17,87,087024,Catania,Mascalucia,188.94,60
2022-08-17,87,087056,Catania,Mazzarrone,152.40,6
2022-08-17,87,087025,Catania,Militello in Val di Catania,133.77,9
2022-08-17,87,087026,Catania,Milo,772.20,8
2022-08-17,87,087027,Catania,Mineo,268.21,13
2022-08-17,87,087028,Catania,Mirabella Imbaccari,71.50,3
2022-08-17,87,087029,Catania,Misterbianco,342.33,167
2022-08-17,87,087030,Catania,Motta Sant'Anastasia,258.16,31
2022-08-17,87,087031,Catania,Nicolosi,380.98,29
2022-08-17,87,087032,Catania,Palagonia,217.27,34
2022-08-17,87,087033,Catania,Paternò,284.00,128
2022-08-17,87,087034,Catania,Pedara,202.61,30
2022-08-17,87,087035,Catania,Piedimonte Etneo,489.69,19
2022-08-17,87,087036,Catania,Raddusa,890.95,25
2022-08-17,87,087058,Catania,Ragalna,313.56,13
2022-08-17,87,087037,Catania,Ramacca,331.06,34
2022-08-17,87,087038,Catania,Randazzo,194.34,20
2022-08-17,87,087039,Catania,Riposto,503.52,70
2022-08-17,87,087040,Catania,San Cono,166.88,4
2022-08-17,87,087041,Catania,San Giovanni la Punta,277.09,65
2022-08-17,87,087042,Catania,San Gregorio di Catania,279.48,32
2022-08-17,87,087043,Catania,San Michele di Ganzaria,347.83,10
2022-08-17,87,087044,Catania,San Pietro Clarenza,194.48,16
2022-08-17,87,087045,Catania,Sant'Agata li Battiati,375.13,35
2022-08-17,87,087046,Catania,Sant'Alfio,199.47,3
2022-08-17,87,087047,Catania,Santa Maria di Licodia,243.70,18
2022-08-17,87,087048,Catania,Santa Venerina,432.64,36
2022-08-17,87,087049,Catania,Scordia,303.63,49
2022-08-17,87,087050,Catania,Trecastagni,359.23,40
2022-08-17,87,087051,Catania,Tremestieri Etneo,310.15,61
2022-08-17,87,087052,Catania,Valverde,309.76,24
2022-08-17,87,087053,Catania,Viagrande,242.21,21
2022-08-17,87,087054,Catania,Vizzini,175.13,10
2022-08-17,87,087055,Catania,Zafferana Etnea,269.57,25
2022-08-17,86,086001,Enna,Agira,247.40,19
2022-08-17,86,086002,Enna,Aidone,308.35,13
2022-08-17,86,086003,Enna,Assoro,537.86,26
2022-08-17,86,086004,Enna,Barrafranca,386.98,46
