data,cod_prov,pro_com_t,provincia,comune,incidenza,casi
2021-11-04,84,084001,Agrigento,Agrigento,17.84,10
2021-11-04,84,084002,Agrigento,Alessandria della Rocca,0.00,0
2021-11-04,84,084003,Agrigento,Aragona,11.10,1
2021-11-04,84,084004,Agrigento,Bivona,0.00,0
2021-11-04,84,084005,Agrigento,Burgio,155.52,4
2021-11-04,84,084006,Agrigento,Calamonaci,0.00,0
2021-11-04,84,084007,Agrigento,Caltabellotta,29.93,1
2021-11-04,84,084008,Agrigento,Camastra,0.00,0
2021-11-04,84,084009,Agrigento,Cammarata,83.60,5
2021-11-04,84,084010,Agrigento,Campobello di Licata,10.74,1
2021-11-04,84,084011,Agrigento,Canicattì,42.87,15
2021-11-04,84,084012,Agrigento,Casteltermini,0.00,0
2021-11-04,84,084013,Agrigento,Castrofilippo,37.24,1
2021-11-04,84,084014,Agrigento,Cattolica Eraclea,294.38,10
2021-11-04,84,084015,Agrigento,Cianciana,0.00,0
2021-11-04,84,084016,Agrigento,Comitini,0.00,0
2021-11-04,84,084017,Agrigento,Favara,12.33,4
2021-11-04,84,084018,Agrigento,Grotte,0.00,0
2021-11-04,84,084019,Agrigento,Joppolo Giancaxio,0.00,0
2021-11-04,84,084020,Agrigento,Lampedusa e Linosa,47.07,3
2021-11-04,84,084021,Agrigento,Licata,14.21,5
2021-11-04,84,084022,Agrigento,Lucca Sicula,57.47,1
2021-11-04,84,084023,Agrigento,Menfi,58.29,7
2021-11-04,84,084024,Agrigento,Montallegro,41.60,1
2021-11-04,84,084025,Agrigento,Montevago,36.00,1
2021-11-04,84,084026,Agrigento,Naro,139.76,10
2021-11-04,84,084027,Agrigento,Palma di Montechiaro,9.36,2
2021-11-04,84,084028,Agrigento,Porto Empedocle,18.97,3
2021-11-04,84,084029,Agrigento,Racalmuto,0.00,0
2021-11-04,84,084030,Agrigento,Raffadali,8.08,1
2021-11-04,84,084031,Agrigento,Ravanusa,18.41,2
2021-11-04,84,084032,Agrigento,Realmonte,0.00,0
2021-11-04,84,084033,Agrigento,Ribera,44.56,8
2021-11-04,84,084034,Agrigento,Sambuca di Sicilia,0.00,0
2021-11-04,84,084035,Agrigento,San Biagio Platani,0.00,0
