data,cod_prov,pro_com_t,provincia,comune,incidenza,casi
2022-06-08,84,084001,Agrigento,Agrigento,370.26,206
2022-06-08,84,084002,Agrigento,Alessandria della Rocca,80.00,2
2022-06-08,84,084003,Agrigento,Aragona,331.69,29
2022-06-08,84,084004,Agrigento,Bivona,31.00,1
2022-06-08,84,084005,Agrigento,Burgio,199.68,5
2022-06-08,84,084006,Agrigento,Calamonaci,170.50,2
2022-06-08,84,084007,Agrigento,Caltabellotta,31.05,1
2022-06-08,84,084008,Agrigento,Camastra,156.66,3
2022-06-08,84,084009,Agrigento,Cammarata,272.76,16
2022-06-08,84,084010,Agrigento,Campobello di Licata,208.95,19
2022-06-08,84,084011,Agrigento,Canicattì,8.74,3
2022-06-08,84,084012,Agrigento,Casteltermini,176.97,13
2022-06-08,84,084013,Agrigento,Castrofilippo,38.51,1
2022-06-08,84,084014,Agrigento,Cattolica Eraclea,241.91,8
2022-06-08,84,084015,Agrigento,Cianciana,161.34,5
2022-06-08,84,084016,Agrigento,Comitini,0.00,0
2022-06-08,84,084017,Agrigento,Favara,306.95,97
2022-06-08,84,084018,Agrigento,Grotte,114.88,6
2022-06-08,84,084019,Agrigento,Joppolo Giancaxio,188.50,2
2022-06-08,84,084020,Agrigento,Lampedusa e Linosa,62.89,4
2022-06-08,84,084021,Agrigento,Licata,145.60,50
2022-06-08,84,084022,Agrigento,Lucca Sicula,115.67,2
2022-06-08,84,084023,Agrigento,Menfi,246.87,29
2022-06-08,84,084024,Agrigento,Montallegro,126.64,3
2022-06-08,84,084025,Agrigento,Montevago,73.72,2
2022-06-08,84,084026,Agrigento,Naro,86.00,6
2022-06-08,84,084027,Agrigento,Palma di Montechiaro,80.00,17
2022-06-08,84,084028,Agrigento,Porto Empedocle,213.10,33
2022-06-08,84,084029,Agrigento,Racalmuto,252.93,19
2022-06-08,84,084030,Agrigento,Raffadali,205.93,25
2022-06-08,84,084031,Agrigento,Ravanusa,105.23,11
2022-06-08,84,084032,Agrigento,Realmonte,320.29,14
2022-06-08,84,084033,Agrigento,Ribera,67.15,12
2022-06-08,84,084034,Agrigento,Sambuca di Sicilia,278.55,15
2022-06-08,84,084035,Agrigento,San Biagio Platani,451.70,13
2022-06-08,84,084036,Agrigento,San Giovanni Gemini,132.77,10
2022-06-08,84,084039,Agrigento,Sant'Angelo Muxaro,346.02,4
2022-06-08,84,084037,Agrigento,Santa Elisabetta,93.59,2
2022-06-08,84,084038,Agrigento,Santa Margherita di Belice,233.18,14
2022-06-08,84,084040,Agrigento,Santo Stefano Quisquina,24.17,1
2022-06-08,84,084041,Agrigento,Sciacca,460.18,180
2022-06-08,84,084042,Agrigento,Siculiana,269.74,11
2022-06-08,84,084043,Agrigento,Villafranca Sicula,74.52,1
2022-06-08,85,085001,Caltanissetta,Acquaviva Platani,0.00,0
2022-06-08,85,085002,Caltanissetta,Bompensiere,196.08,1
2022-06-08,85,085003,Caltanissetta,Butera,384.34,16
2022-06-08,85,085004,Caltanissetta,Caltanissetta,281.06,166
2022-06-08,85,085005,Caltanissetta,Campofranco,221.57,6
2022-06-08,85,085006,Caltanissetta,Delia,280.76,11
2022-06-08,85,085007,Caltanissetta,Gela,315.17,226
2022-06-08,85,085008,Caltanissetta,Marianopoli,245.10,4
2022-06-08,85,085009,Caltanissetta,Mazzarino,90.56,10
2022-06-08,85,085010,Caltanissetta,Milena,479.00,13
2022-06-08,85,085011,Caltanissetta,Montedoro,215.36,3
2022-06-08,85,085012,Caltanissetta,Mussomeli,210.65,21
2022-06-08,85,085013,Caltanissetta,Niscemi,115.50,29
2022-06-08,85,085014,Caltanissetta,Resuttano,56.82,1
2022-06-08,85,085015,Caltanissetta,Riesi,85.45,9
2022-06-08,85,085016,Caltanissetta,San Cataldo,223.83,47
2022-06-08,85,085017,Caltanissetta,Santa Caterina Villarmosa,84.41,4
2022-06-08,85,085018,Caltanissetta,Serradifalco,216.06,12
2022-06-08,85,085019,Caltanissetta,Sommatino,156.62,10
2022-06-08,85,085020,Caltanissetta,Sutera,922.82,11
2022-06-08,85,085021,Caltanissetta,Vallelunga Pratameno,190.17,6
2022-06-08,85,085022,Caltanissetta,Villalba,69.35,1
2022-06-08,87,087001,Catania,Aci Bonaccorsi,487.11,17
2022-06-08,87,087002,Catania,Aci Castello,313.02,56
2022-06-08,87,087003,Catania,Aci Catena,440.54,123
2022-06-08,87,087005,Catania,Aci Sant'Antonio,319.08,57
2022-06-08,87,087004,Catania,Acireale,438.34,221
2022-06-08,87,087006,Catania,Adrano,311.16,105
2022-06-08,87,087007,Catania,Belpasso,253.58,70
2022-06-08,87,087008,Catania,Biancavilla,288.78,66
2022-06-08,87,087009,Catania,Bronte,378.50,69
2022-06-08,87,087010,Catania,Calatabiano,175.58,9
2022-06-08,87,087011,Catania,Caltagirone,234.05,84
2022-06-08,87,087012,Catania,Camporotondo Etneo,502.71,26
2022-06-08,87,087013,Catania,Castel di Iudica,672.54,29
2022-06-08,87,087014,Catania,Castiglione di Sicilia,240.47,7
2022-06-08,87,087015,Catania,Catania,302.69,903
2022-06-08,87,087016,Catania,Fiumefreddo di Sicilia,343.95,31
2022-06-08,87,087017,Catania,Giarre,310.77,82
2022-06-08,87,087018,Catania,Grammichele,241.51,30
2022-06-08,87,087019,Catania,Gravina di Catania,420.62,105
2022-06-08,87,087020,Catania,Licodia Eubea,326.92,9
2022-06-08,87,087021,Catania,Linguaglossa,177.58,9
2022-06-08,87,087022,Catania,Maletto,196.46,7
2022-06-08,87,087057,Catania,Maniace,239.81,9
2022-06-08,87,087023,Catania,Mascali,204.99,29
2022-06-08,87,087024,Catania,Mascalucia,251.92,80
2022-06-08,87,087056,Catania,Mazzarrone,50.80,2
2022-06-08,87,087025,Catania,Militello in Val di Catania,163.50,11
2022-06-08,87,087026,Catania,Milo,482.63,5
2022-06-08,87,087027,Catania,Mineo,330.10,16
2022-06-08,87,087028,Catania,Mirabella Imbaccari,0.00,0
2022-06-08,87,087029,Catania,Misterbianco,336.18,164
