data,cod_prov,pro_com_t,provincia,comune,incidenza,casi
2022-02-02,84,084001,Agrigento,Agrigento,1064.93,595
2022-02-02,84,084002,Agrigento,Alessandria della Rocca,584.34,15
2022-02-02,84,084003,Agrigento,Aragona,461.09,41
2022-02-02,84,084004,Agrigento,Bivona,30.32,1
2022-02-02,84,084005,Agrigento,Burgio,473.93,12
2022-02-02,84,084006,Agrigento,Calamonaci,1662.51,20
2022-02-02,84,084007,Agrigento,Caltabellotta,513.60,17
2022-02-02,84,084008,Agrigento,Camastra,366.49,7
2022-02-02,84,084009,Agrigento,Cammarata,1500.84,89
2022-02-02,84,084010,Agrigento,Campobello di Licata,971.92,90
2022-02-02,84,084011,Agrigento,Canicattì,690.94,238
2022-02-02,84,084012,Agrigento,Casteltermini,321.16,24
2022-02-02,84,084013,Agrigento,Castrofilippo,302.34,8
2022-02-02,84,084014,Agrigento,Cattolica Eraclea,326.99,11
2022-02-02,84,084015,Agrigento,Cianciana,346.24,11
2022-02-02,84,084016,Agrigento,Comitini,563.70,5
2022-02-02,84,084017,Agrigento,Favara,854.78,272
2022-02-02,84,084018,Agrigento,Grotte,660.00,35
2022-02-02,84,084019,Agrigento,Joppolo Giancaxio,816.70,9
2022-02-02,84,084020,Agrigento,Lampedusa e Linosa,1104.62,70
2022-02-02,84,084021,Agrigento,Licata,669.15,232
2022-02-02,84,084022,Agrigento,Lucca Sicula,404.62,7
2022-02-02,84,084023,Agrigento,Menfi,372.50,44
2022-02-02,84,084024,Agrigento,Montallegro,41.93,1
2022-02-02,84,084025,Agrigento,Montevago,402.34,11
2022-02-02,84,084026,Agrigento,Naro,534.46,38
2022-02-02,84,084027,Agrigento,Palma di Montechiaro,718.38,154
2022-02-02,84,084028,Agrigento,Porto Empedocle,665.73,104
2022-02-02,84,084029,Agrigento,Racalmuto,920.69,70
2022-02-02,84,084030,Agrigento,Raffadali,962.48,118
2022-02-02,84,084031,Agrigento,Ravanusa,1475.32,156
2022-02-02,84,084032,Agrigento,Realmonte,525.23,23
2022-02-02,84,084033,Agrigento,Ribera,398.72,72
2022-02-02,84,084034,Agrigento,Sambuca di Sicilia,91.16,5
2022-02-02,84,084035,Agrigento,San Biagio Platani,33.94,1
2022-02-02,84,084036,Agrigento,San Giovanni Gemini,1093.54,83
2022-02-02,84,084039,Agrigento,Sant'Angelo Muxaro,675.68,8
2022-02-02,84,084037,Agrigento,Santa Elisabetta,554.02,12
2022-02-02,84,084038,Agrigento,Santa Margherita di Belice,720.84,44
2022-02-02,84,084040,Agrigento,Santo Stefano Quisquina,118.60,5
2022-02-02,84,084041,Agrigento,Sciacca,868.79,341
2022-02-02,84,084042,Agrigento,Siculiana,598.52,25
2022-02-02,84,084043,Agrigento,Villafranca Sicula,73.64,1
2022-02-02,85,085001,Caltanissetta,Acquaviva Platani,2244.67,20
2022-02-02,85,085002,Caltanissetta,Bompensiere,1341.00,7
2022-02-02,85,085003,Caltanissetta,Butera,850.26,36
2022-02-02,85,085004,Caltanissetta,Caltanissetta,1461.65,875
2022-02-02,85,085005,Caltanissetta,Campofranco,1087.74,30
2022-02-02,85,085006,Caltanissetta,Delia,707.43,28
2022-02-02,85,085007,Caltanissetta,Gela,1059.44,768
2022-02-02,85,085008,Caltanissetta,Marianopoli,659.08,11
2022-02-02,85,085009,Caltanissetta,Mazzarino,1708.26,191
2022-02-02,85,085010,Caltanissetta,Milena,504.14,14
2022-02-02,85,085011,Caltanissetta,Montedoro,634.70,9
2022-02-02,85,085012,Caltanissetta,Mussomeli,1590.62,160
2022-02-02,85,085013,Caltanissetta,Niscemi,2180.30,549
2022-02-02,85,085014,Caltanissetta,Resuttano,884.47,16
2022-02-02,85,085015,Caltanissetta,Riesi,663.74,71
2022-02-02,85,085016,Caltanissetta,San Cataldo,1731.36,368
2022-02-02,85,085017,Caltanissetta,Santa Caterina Villarmosa,1464.82,71
2022-02-02,85,085018,Caltanissetta,Serradifalco,950.87,54
2022-02-02,85,085019,Caltanissetta,Sommatino,986.59,64
2022-02-02,85,085020,Caltanissetta,Sutera,243.11,3
2022-02-02,85,085021,Caltanissetta,Vallelunga Pratameno,1438.40,46
2022-02-02,85,085022,Caltanissetta,Villalba,202.70,3
2022-02-02,87,087001,Catania,Aci Bonaccorsi,1001.43,35
2022-02-02,87,087002,Catania,Aci Castello,628.23,113
2022-02-02,87,087003,Catania,Aci Catena,749.29,211
2022-02-02,87,087005,Catania,Aci Sant'Antonio,710.81,127
2022-02-02,87,087004,Catania,Acireale,995.52,504
2022-02-02,87,087006,Catania,Adrano,442.14,150
2022-02-02,87,087007,Catania,Belpasso,972.92,268
2022-02-02,87,087008,Catania,Biancavilla,1065.82,245
2022-02-02,87,087009,Catania,Bronte,780.27,143
2022-02-02,87,087010,Catania,Calatabiano,759.79,39
2022-02-02,87,087011,Catania,Caltagirone,1451.39,526
2022-02-02,87,087012,Catania,Camporotondo Etneo,1437.17,74
2022-02-02,87,087013,Catania,Castel di Iudica,988.05,43
2022-02-02,87,087014,Catania,Castiglione di Sicilia,1583.02,47
2022-02-02,87,087015,Catania,Catania,998.48,2999
2022-02-02,87,087016,Catania,Fiumefreddo di Sicilia,968.52,88
2022-02-02,87,087017,Catania,Giarre,913.72,242
2022-02-02,87,087018,Catania,Grammichele,1050.87,132
2022-02-02,87,087019,Catania,Gravina di Catania,826.97,207
2022-02-02,87,087020,Catania,Licodia Eubea,286.33,8
2022-02-02,87,087021,Catania,Linguaglossa,1078.85,55
2022-02-02,87,087022,Catania,Maletto,553.56,20
2022-02-02,87,087057,Catania,Maniace,1337.26,50
2022-02-02,87,087023,Catania,Mascali,723.81,102
2022-02-02,87,087024,Catania,Mascalucia,939.04,297
2022-02-02,87,087056,Catania,Mazzarrone,510.07,20
2022-02-02,87,087025,Catania,Militello in Val di Catania,397.53,27
2022-02-02,87,087026,Catania,Milo,1348.75,14
2022-02-02,87,087027,Catania,Mineo,1061.91,53
2022-02-02,87,087028,Catania,Mirabella Imbaccari,1938.35,83
2022-02-02,87,087029,Catania,Misterbianco,1227.96,601
2022-02-02,87,087030,Catania,Motta Sant'Anastasia,817.55,98
2022-02-02,87,087031,Catania,Nicolosi,1128.97,85
2022-02-02,87,087032,Catania,Palagonia,1227.46,194
2022-02-02,87,087033,Catania,Paternò,995.16,454
2022-02-02,87,087034,Catania,Pedara,931.09,137
2022-02-02,87,087035,Catania,Piedimonte Etneo,1247.77,49
2022-02-02,87,087036,Catania,Raddusa,1356.52,39
2022-02-02,87,087058,Catania,Ragalna,710.26,29
2022-02-02,87,087037,Catania,Ramacca,819.12,85
2022-02-02,87,087038,Catania,Randazzo,639.29,66
2022-02-02,87,087039,Catania,Riposto,801.78,112
2022-02-02,87,087040,Catania,San Cono,411.35,10
2022-02-02,87,087041,Catania,San Giovanni la Punta,741.34,173
2022-02-02,87,087042,Catania,San Gregorio di Catania,846.13,97
2022-02-02,87,087043,Catania,San Michele di Ganzaria,1888.70,56
2022-02-02,87,087044,Catania,San Pietro Clarenza,787.89,64
2022-02-02,87,087045,Catania,Sant'Agata li Battiati,740.50,69
2022-02-02,87,087046,Catania,Sant'Alfio,985.55,15
2022-02-02,87,087047,Catania,Santa Maria di Licodia,392.16,29
2022-02-02,87,087048,Catania,Santa Venerina,1047.81,87
2022-02-02,87,087049,Catania,Scordia,914.33,149
2022-02-02,87,087050,Catania,Trecastagni,704.42,78
2022-02-02,87,087051,Catania,Tremestieri Etneo,764.13,152
2022-02-02,87,087052,Catania,Valverde,720.26,56
2022-02-02,87,087053,Catania,Viagrande,711.42,62
2022-02-02,87,087054,Catania,Vizzini,641.03,37
2022-02-02,87,087055,Catania,Zafferana Etnea,872.66,81
2022-02-02,86,086001,Enna,Agira,193.40,15
2022-02-02,86,086002,Enna,Aidone,387.33,17
2022-02-02,86,086003,Enna,Assoro,715.45,35
2022-02-02,86,086004,Enna,Barrafranca,928.46,112
2022-02-02,86,086005,Enna,Calascibetta,695.61,29
2022-02-02,86,086006,Enna,Catenanuova,730.25,33
2022-02-02,86,086007,Enna,Centuripe,386.70,20
2022-02-02,86,086008,Enna,Cerami,376.55,7
2022-02-02,86,086009,Enna,Enna,637.55,166
2022-02-02,86,086010,Enna,Gagliano Castelferrato,296.91,10
2022-02-02,86,086011,Enna,Leonforte,357.63,45
2022-02-02,86,086012,Enna,Nicosia,208.54,27
2022-02-02,86,086013,Enna,Nissoria,280.80,8
2022-02-02,86,086014,Enna,Piazza Armerina,583.16,121
2022-02-02,86,086015,Enna,Pietraperzia,959.90,62
2022-02-02,86,086016,Enna,Regalbuto,775.99,53
2022-02-02,86,086017,Enna,Sperlinga,289.44,2
