data,cod_prov,pro_com_t,provincia,comune,incidenza,casi
2022-08-03,84,084001,Agrigento,Agrigento,787.26,438
2022-08-03,84,084002,Agrigento,Alessandria della Rocca,360.00,9
2022-08-03,84,084003,Agrigento,Aragona,457.51,40
2022-08-03,84,084004,Agrigento,Bivona,92.99,3
2022-08-03,84,084005,Agrigento,Burgio,119.81,3
2022-08-03,84,084006,Agrigento,Calamonaci,511.51,6
2022-08-03,84,084007,Agrigento,Caltabellotta,341.51,11
2022-08-03,84,084008,Agrigento,Camastra,365.54,7
2022-08-03,84,084009,Agrigento,Cammarata,340.95,20
2022-08-03,84,084010,Agrigento,Campobello di Licata,472.89,43
2022-08-03,84,084011,Agrigento,Canicattì,529.93,182
2022-08-03,84,084012,Agrigento,Casteltermini,285.87,21
2022-08-03,84,084013,Agrigento,Castrofilippo,616.10,16
2022-08-03,84,084014,Agrigento,Cattolica Eraclea,937.41,31
2022-08-03,84,084015,Agrigento,Cianciana,516.30,16
2022-08-03,84,084016,Agrigento,Comitini,1127.40,10
2022-08-03,84,084017,Agrigento,Favara,1044.27,330
2022-08-03,84,084018,Agrigento,Grotte,536.09,28
2022-08-03,84,084019,Agrigento,Joppolo Giancaxio,848.26,9
2022-08-03,84,084020,Agrigento,Lampedusa e Linosa,377.36,24
2022-08-03,84,084021,Agrigento,Licata,800.79,275
2022-08-03,84,084022,Agrigento,Lucca Sicula,578.37,10
2022-08-03,84,084023,Agrigento,Menfi,749.13,88
2022-08-03,84,084024,Agrigento,Montallegro,379.91,9
2022-08-03,84,084025,Agrigento,Montevago,847.77,23
2022-08-03,84,084026,Agrigento,Naro,816.97,57
2022-08-03,84,084027,Agrigento,Palma di Montechiaro,484.68,103
2022-08-03,84,084028,Agrigento,Porto Empedocle,813.64,126
2022-08-03,84,084029,Agrigento,Racalmuto,386.05,29
2022-08-03,84,084030,Agrigento,Raffadali,881.38,107
2022-08-03,84,084031,Agrigento,Ravanusa,822.73,86
2022-08-03,84,084032,Agrigento,Realmonte,640.59,28
2022-08-03,84,084033,Agrigento,Ribera,358.12,64
2022-08-03,84,084034,Agrigento,Sambuca di Sicilia,538.53,29
2022-08-03,84,084035,Agrigento,San Biagio Platani,1077.14,31
2022-08-03,84,084036,Agrigento,San Giovanni Gemini,358.47,27
2022-08-03,84,084039,Agrigento,Sant'Angelo Muxaro,2076.12,24
2022-08-03,84,084037,Agrigento,Santa Elisabetta,748.71,16
2022-08-03,84,084038,Agrigento,Santa Margherita di Belice,599.60,36
2022-08-03,84,084040,Agrigento,Santo Stefano Quisquina,290.00,12
2022-08-03,84,084041,Agrigento,Sciacca,598.24,234
2022-08-03,84,084042,Agrigento,Siculiana,931.83,38
2022-08-03,84,084043,Agrigento,Villafranca Sicula,223.55,3
2022-08-03,85,085001,Caltanissetta,Acquaviva Platani,231.48,2
2022-08-03,85,085002,Caltanissetta,Bompensiere,784.31,4
2022-08-03,85,085003,Caltanissetta,Butera,696.61,29
2022-08-03,85,085004,Caltanissetta,Caltanissetta,519.78,307
2022-08-03,85,085005,Caltanissetta,Campofranco,258.49,7
2022-08-03,85,085006,Caltanissetta,Delia,408.37,16
2022-08-03,85,085007,Caltanissetta,Gela,584.31,419
2022-08-03,85,085008,Caltanissetta,Marianopoli,367.65,6
2022-08-03,85,085009,Caltanissetta,Mazzarino,389.39,43
2022-08-03,85,085010,Caltanissetta,Milena,847.46,23
2022-08-03,85,085011,Caltanissetta,Montedoro,502.51,7
2022-08-03,85,085012,Caltanissetta,Mussomeli,321.00,32
2022-08-03,85,085013,Caltanissetta,Niscemi,537.68,135
2022-08-03,85,085014,Caltanissetta,Resuttano,227.27,4
2022-08-03,85,085015,Caltanissetta,Riesi,617.17,65
2022-08-03,85,085016,Caltanissetta,San Cataldo,347.65,73
2022-08-03,85,085017,Caltanissetta,Santa Caterina Villarmosa,400.93,19
2022-08-03,85,085018,Caltanissetta,Serradifalco,468.13,26
2022-08-03,85,085019,Caltanissetta,Sommatino,845.73,54
2022-08-03,85,085020,Caltanissetta,Sutera,419.46,5
2022-08-03,85,085021,Caltanissetta,Vallelunga Pratameno,316.96,10
2022-08-03,85,085022,Caltanissetta,Villalba,693.48,10
2022-08-03,87,087001,Catania,Aci Bonaccorsi,429.80,15
2022-08-03,87,087002,Catania,Aci Castello,586.92,105
2022-08-03,87,087003,Catania,Aci Catena,594.56,166
2022-08-03,87,087005,Catania,Aci Sant'Antonio,537.39,96
2022-08-03,87,087004,Catania,Acireale,614.87,310
2022-08-03,87,087006,Catania,Adrano,257.82,87
2022-08-03,87,087007,Catania,Belpasso,561.49,155
2022-08-03,87,087008,Catania,Biancavilla,293.15,67
2022-08-03,87,087009,Catania,Bronte,581.46,106
2022-08-03,87,087010,Catania,Calatabiano,546.23,28
2022-08-03,87,087011,Catania,Caltagirone,780.16,280
2022-08-03,87,087012,Catania,Camporotondo Etneo,580.05,30
2022-08-03,87,087013,Catania,Castel di Iudica,417.44,18
2022-08-03,87,087014,Catania,Castiglione di Sicilia,480.93,14
2022-08-03,87,087015,Catania,Catania,571.19,1704
2022-08-03,87,087016,Catania,Fiumefreddo di Sicilia,954.18,86
2022-08-03,87,087017,Catania,Giarre,674.60,178
2022-08-03,87,087018,Catania,Grammichele,1038.48,129
2022-08-03,87,087019,Catania,Gravina di Catania,632.94,158
2022-08-03,87,087020,Catania,Licodia Eubea,581.18,16
2022-08-03,87,087021,Catania,Linguaglossa,157.85,8
2022-08-03,87,087022,Catania,Maletto,392.93,14
2022-08-03,87,087057,Catania,Maniace,79.94,3
2022-08-03,87,087023,Catania,Mascali,869.44,123
2022-08-03,87,087024,Catania,Mascalucia,563.67,179
2022-08-03,87,087056,Catania,Mazzarrone,762.00,30
2022-08-03,87,087025,Catania,Militello in Val di Catania,341.85,23
2022-08-03,87,087026,Catania,Milo,579.15,6
2022-08-03,87,087027,Catania,Mineo,495.15,24
2022-08-03,87,087028,Catania,Mirabella Imbaccari,214.49,9
2022-08-03,87,087029,Catania,Misterbianco,457.12,223
2022-08-03,87,087030,Catania,Motta Sant'Anastasia,607.93,73
2022-08-03,87,087031,Catania,Nicolosi,538.62,41
2022-08-03,87,087032,Catania,Palagonia,587.90,92
2022-08-03,87,087033,Catania,Paternò,554.69,250
2022-08-03,87,087034,Catania,Pedara,499.76,74
2022-08-03,87,087035,Catania,Piedimonte Etneo,747.42,29
2022-08-03,87,087036,Catania,Raddusa,285.10,8
2022-08-03,87,087058,Catania,Ragalna,385.91,16
2022-08-03,87,087037,Catania,Ramacca,467.38,48
2022-08-03,87,087038,Catania,Randazzo,310.95,32
2022-08-03,87,087039,Catania,Riposto,740.90,103
2022-08-03,87,087040,Catania,San Cono,542.34,13
