data,cod_prov,pro_com_t,provincia,comune,incidenza,casi
2021-10-27,83,083070,Messina,Reitano,695.41,5
2021-10-27,83,083052,Messina,Mistretta,310.49,14
2021-10-27,83,083067,Messina,Pettineo,158.73,2
2021-10-27,83,083059,Messina,Motta d'Affermo,150.6,1
2021-10-27,83,083101,Messina,Tusa,73.99,2
2021-10-27,83,083091,Messina,Santo Stefano di Camastra,66.83,3
2021-10-27,83,083013,Messina,Castel di Lucio,0.0,0
2021-10-27,83,083040,Messina,Limina,1925.72,14
2021-10-27,83,083031,Messina,Gallodoro,581.4,2
2021-10-27,83,083097,Messina,Taormina,237.78,25
2021-10-27,83,083085,Messina,Sant'Alessio Siculo,201.75,3
2021-10-27,83,083038,Messina,Letojanni,183.69,5
2021-10-27,83,083015,Messina,Castelmola,183.65,2
2021-10-27,83,083029,Messina,Gaggi,160.46,5
2021-10-27,83,083032,Messina,Giardini-Naxos,142.12,13
2021-10-27,83,083004,Messina,Antillo,119.62,1
2021-10-27,83,083093,Messina,Savoca,118.13,2
2021-10-27,83,083089,Messina,Santa Teresa di Riva,95.6,9
2021-10-27,83,083025,Messina,Francavilla di Sicilia,82.9,3
2021-10-27,83,083034,Messina,Graniti,69.16,1
2021-10-27,83,083090,Messina,San Teodoro,0.0,0
2021-10-27,83,083083,Messina,Santa Domenica Vittoria,0.0,0
2021-10-27,83,083058,Messina,Motta Camastra,0.0,0
2021-10-27,83,083017,Messina,Cesarò,0.0,0
2021-10-27,83,083024,Messina,Forza d'Agrò,0.0,0
2021-10-27,83,083055,Messina,Mongiuffi Melia,0.0,0
2021-10-27,83,083053,Messina,Moio Alcantara,0.0,0
2021-10-27,83,083012,Messina,Casalvecchio Siculo,0.0,0
2021-10-27,83,083074,Messina,Roccella Valdemone,0.0,0
2021-10-27,83,083071,Messina,Roccafiorita,0.0,0
2021-10-27,83,083044,Messina,Malvagna,0.0,0
2021-10-27,87,087015,Catania,Catania,144.07,424
2021-10-27,87,087029,Catania,Misterbianco,119.7,59
2021-10-27,87,087030,Catania,Motta Sant'Anastasia,106.67,13
2021-10-27,89,089012,Siracusa,Melilli,254.78,34
2021-10-27,89,089001,Siracusa,Augusta,78.28,27
2021-10-27,86,086016,Enna,Regalbuto,557.68,38
2021-10-27,86,086003,Enna,Assoro,40.77,2
2021-10-27,86,086011,Enna,Leonforte,31.55,4
2021-10-27,86,086001,Enna,Agira,0.0,0
2021-10-27,86,086013,Enna,Nissoria,0.0,0
2021-10-27,87,087007,Catania,Belpasso,247.29,68
2021-10-27,87,087058,Catania,Ragalna,122.37,5
2021-10-27,87,087033,Catania,Paternò,50.27,23
2021-10-27,87,087001,Catania,Aci Bonaccorsi,168.54,6
2021-10-27,87,087005,Catania,Aci Sant'Antonio,139.81,25
2021-10-27,87,087003,Catania,Aci Catena,130.34,36
2021-10-27,87,087004,Catania,Acireale,128.09,65
2021-10-27,87,087048,Catania,Santa Venerina,83.72,7
2021-10-27,87,087002,Catania,Aci Castello,79.46,14
2021-10-27,87,087055,Catania,Zafferana Etnea,63.5,6
2021-10-27,82,082045,Palermo,Lercara Friddi,390.2,25
2021-10-27,82,082025,Palermo,Castronovo di Sicilia,68.66,2
2021-10-27,82,082078,Palermo,Vicari,39.6,1
2021-10-27,82,082062,Palermo,Roccapalumba,0.0,0
2021-10-27,82,082076,Palermo,Valledolmo,0.0,0
2021-10-27,82,082001,Palermo,Alia,0.0,0
2021-10-27,82,082052,Palermo,Palazzo Adriano,0.0,0
2021-10-27,82,082060,Palermo,Prizzi,0.0,0
2021-10-27,87,087013,Catania,Castel di Iudica,617.43,27
2021-10-27,87,087032,Catania,Palagonia,111.93,18
2021-10-27,87,087037,Catania,Ramacca,86.56,9
