data,cod_prov,pro_com_t,provincia,comune,incidenza,casi
2022-06-29,84,084001,Agrigento,Agrigento,650.66,362
2022-06-29,84,084002,Agrigento,Alessandria della Rocca,80.00,2
2022-06-29,84,084003,Agrigento,Aragona,754.89,66
2022-06-29,84,084004,Agrigento,Bivona,185.99,6
2022-06-29,84,084005,Agrigento,Burgio,159.74,4
2022-06-29,84,084006,Agrigento,Calamonaci,255.75,3
2022-06-29,84,084007,Agrigento,Caltabellotta,683.02,22
2022-06-29,84,084008,Agrigento,Camastra,156.66,3
2022-06-29,84,084009,Agrigento,Cammarata,375.04,22
2022-06-29,84,084010,Agrigento,Campobello di Licata,989.77,90
2022-06-29,84,084011,Agrigento,Canicattì,378.52,130
2022-06-29,84,084012,Agrigento,Casteltermini,231.42,17
2022-06-29,84,084013,Agrigento,Castrofilippo,885.64,23
2022-06-29,84,084014,Agrigento,Cattolica Eraclea,1028.12,34
2022-06-29,84,084015,Agrigento,Cianciana,225.88,7
2022-06-29,84,084016,Agrigento,Comitini,450.96,4
2022-06-29,84,084017,Agrigento,Favara,756.31,239
2022-06-29,84,084018,Agrigento,Grotte,306.34,16
2022-06-29,84,084019,Agrigento,Joppolo Giancaxio,94.25,1
2022-06-29,84,084020,Agrigento,Lampedusa e Linosa,424.53,27
2022-06-29,84,084021,Agrigento,Licata,302.84,104
2022-06-29,84,084022,Agrigento,Lucca Sicula,57.84,1
2022-06-29,84,084023,Agrigento,Menfi,578.87,68
2022-06-29,84,084024,Agrigento,Montallegro,422.12,10
2022-06-29,84,084025,Agrigento,Montevago,405.46,11
2022-06-29,84,084026,Agrigento,Naro,931.63,65
2022-06-29,84,084027,Agrigento,Palma di Montechiaro,159.99,34
2022-06-29,84,084028,Agrigento,Porto Empedocle,484.31,75
2022-06-29,84,084029,Agrigento,Racalmuto,612.35,46
2022-06-29,84,084030,Agrigento,Raffadali,494.23,60
2022-06-29,84,084031,Agrigento,Ravanusa,162.63,17
2022-06-29,84,084032,Agrigento,Realmonte,434.68,19
2022-06-29,84,084033,Agrigento,Ribera,179.06,32
2022-06-29,84,084034,Agrigento,Sambuca di Sicilia,334.26,18
2022-06-29,84,084035,Agrigento,San Biagio Platani,660.18,19
2022-06-29,84,084036,Agrigento,San Giovanni Gemini,331.92,25
2022-06-29,84,084039,Agrigento,Sant'Angelo Muxaro,1211.07,14
2022-06-29,84,084037,Agrigento,Santa Elisabetta,748.71,16
2022-06-29,84,084038,Agrigento,Santa Margherita di Belice,699.53,42
2022-06-29,84,084040,Agrigento,Santo Stefano Quisquina,386.66,16
2022-06-29,84,084041,Agrigento,Sciacca,940.82,368
2022-06-29,84,084042,Agrigento,Siculiana,588.52,24
2022-06-29,84,084043,Agrigento,Villafranca Sicula,74.52,1
2022-06-29,85,085001,Caltanissetta,Acquaviva Platani,0.00,0
2022-06-29,85,085002,Caltanissetta,Bompensiere,784.31,4
2022-06-29,85,085003,Caltanissetta,Butera,504.44,21
2022-06-29,85,085004,Caltanissetta,Caltanissetta,453.75,268
2022-06-29,85,085005,Caltanissetta,Campofranco,960.12,26
2022-06-29,85,085006,Caltanissetta,Delia,178.66,7
2022-06-29,85,085007,Caltanissetta,Gela,362.58,260
2022-06-29,85,085008,Caltanissetta,Marianopoli,367.65,6
2022-06-29,85,085009,Caltanissetta,Mazzarino,253.55,28
2022-06-29,85,085010,Caltanissetta,Milena,515.84,14
2022-06-29,85,085011,Caltanissetta,Montedoro,646.09,9
2022-06-29,85,085012,Caltanissetta,Mussomeli,501.55,50
2022-06-29,85,085013,Caltanissetta,Niscemi,418.19,105
2022-06-29,85,085014,Caltanissetta,Resuttano,170.45,3
2022-06-29,85,085015,Caltanissetta,Riesi,123.43,13
2022-06-29,85,085016,Caltanissetta,San Cataldo,466.71,98
2022-06-29,85,085017,Caltanissetta,Santa Caterina Villarmosa,232.12,11
2022-06-29,85,085018,Caltanissetta,Serradifalco,432.12,24
2022-06-29,85,085019,Caltanissetta,Sommatino,203.60,13
2022-06-29,85,085020,Caltanissetta,Sutera,671.14,8
2022-06-29,85,085021,Caltanissetta,Vallelunga Pratameno,633.91,20
2022-06-29,85,085022,Caltanissetta,Villalba,901.53,13
2022-06-29,87,087001,Catania,Aci Bonaccorsi,802.29,28
2022-06-29,87,087002,Catania,Aci Castello,709.89,127
2022-06-29,87,087003,Catania,Aci Catena,1095.99,306
2022-06-29,87,087005,Catania,Aci Sant'Antonio,906.85,162
2022-06-29,87,087004,Catania,Acireale,930.24,469
2022-06-29,87,087006,Catania,Adrano,302.27,102
2022-06-29,87,087007,Catania,Belpasso,612.21,169
