data,cod_prov,pro_com_t,provincia,comune,incidenza,casi
2022-06-01,84,084001,Agrigento,Agrigento,395.43,220
2022-06-01,84,084002,Agrigento,Alessandria della Rocca,80.00,2
2022-06-01,84,084003,Agrigento,Aragona,297.38,26
2022-06-01,84,084004,Agrigento,Bivona,62.00,2
2022-06-01,84,084005,Agrigento,Burgio,159.74,4
2022-06-01,84,084006,Agrigento,Calamonaci,170.50,2
2022-06-01,84,084007,Agrigento,Caltabellotta,155.23,5
2022-06-01,84,084008,Agrigento,Camastra,313.32,6
2022-06-01,84,084009,Agrigento,Cammarata,119.33,7
2022-06-01,84,084010,Agrigento,Campobello di Licata,296.93,27
2022-06-01,84,084011,Agrigento,Canicattì,87.35,30
2022-06-01,84,084012,Agrigento,Casteltermini,245.03,18
2022-06-01,84,084013,Agrigento,Castrofilippo,423.57,11
2022-06-01,84,084014,Agrigento,Cattolica Eraclea,90.72,3
2022-06-01,84,084015,Agrigento,Cianciana,225.88,7
2022-06-01,84,084016,Agrigento,Comitini,112.74,1
2022-06-01,84,084017,Agrigento,Favara,268.98,85
2022-06-01,84,084018,Agrigento,Grotte,153.17,8
2022-06-01,84,084019,Agrigento,Joppolo Giancaxio,282.75,3
2022-06-01,84,084020,Agrigento,Lampedusa e Linosa,188.68,12
2022-06-01,84,084021,Agrigento,Licata,165.98,57
2022-06-01,84,084022,Agrigento,Lucca Sicula,173.51,3
2022-06-01,84,084023,Agrigento,Menfi,178.77,21
2022-06-01,84,084024,Agrigento,Montallegro,168.85,4
2022-06-01,84,084025,Agrigento,Montevago,552.89,15
2022-06-01,84,084026,Agrigento,Naro,129.00,9
2022-06-01,84,084027,Agrigento,Palma di Montechiaro,136.46,29
2022-06-01,84,084028,Agrigento,Porto Empedocle,284.13,44
2022-06-01,84,084029,Agrigento,Racalmuto,186.37,14
2022-06-01,84,084030,Agrigento,Raffadali,205.93,25
2022-06-01,84,084031,Agrigento,Ravanusa,114.80,12
2022-06-01,84,084032,Agrigento,Realmonte,274.54,12
2022-06-01,84,084033,Agrigento,Ribera,78.34,14
2022-06-01,84,084034,Agrigento,Sambuca di Sicilia,259.98,14
2022-06-01,84,084035,Agrigento,San Biagio Platani,660.18,19
2022-06-01,84,084036,Agrigento,San Giovanni Gemini,119.49,9
2022-06-01,84,084039,Agrigento,Sant'Angelo Muxaro,173.01,2
2022-06-01,84,084037,Agrigento,Santa Elisabetta,140.38,3
2022-06-01,84,084038,Agrigento,Santa Margherita di Belice,466.36,28
2022-06-01,84,084040,Agrigento,Santo Stefano Quisquina,217.50,9
2022-06-01,84,084041,Agrigento,Sciacca,462.74,181
2022-06-01,84,084042,Agrigento,Siculiana,465.91,19
2022-06-01,84,084043,Agrigento,Villafranca Sicula,74.52,1
2022-06-01,85,085001,Caltanissetta,Acquaviva Platani,694.44,6
2022-06-01,85,085002,Caltanissetta,Bompensiere,196.08,1
2022-06-01,85,085003,Caltanissetta,Butera,600.53,25
2022-06-01,85,085004,Caltanissetta,Caltanissetta,362.32,214
2022-06-01,85,085005,Caltanissetta,Campofranco,258.49,7
2022-06-01,85,085006,Caltanissetta,Delia,127.62,5
2022-06-01,85,085007,Caltanissetta,Gela,351.43,252
2022-06-01,85,085008,Caltanissetta,Marianopoli,61.27,1
2022-06-01,85,085009,Caltanissetta,Mazzarino,389.39,43
2022-06-01,85,085010,Caltanissetta,Milena,147.38,4
2022-06-01,85,085011,Caltanissetta,Montedoro,1292.18,18
2022-06-01,85,085012,Caltanissetta,Mussomeli,110.34,11
2022-06-01,85,085013,Caltanissetta,Niscemi,223.04,56
2022-06-01,85,085014,Caltanissetta,Resuttano,454.55,8
2022-06-01,85,085015,Caltanissetta,Riesi,199.39,21
2022-06-01,85,085016,Caltanissetta,San Cataldo,457.19,96
2022-06-01,85,085017,Caltanissetta,Santa Caterina Villarmosa,211.01,10
2022-06-01,85,085018,Caltanissetta,Serradifalco,198.06,11
2022-06-01,85,085019,Caltanissetta,Sommatino,203.60,13
2022-06-01,85,085020,Caltanissetta,Sutera,838.93,10
2022-06-01,85,085021,Caltanissetta,Vallelunga Pratameno,221.87,7
2022-06-01,85,085022,Caltanissetta,Villalba,346.74,5
2022-06-01,87,087001,Catania,Aci Bonaccorsi,429.80,15
2022-06-01,87,087002,Catania,Aci Castello,357.74,64
2022-06-01,87,087003,Catania,Aci Catena,429.80,120
