data,cod_prov,pro_com_t,provincia,comune,incidenza,casi
2022-04-06,84,084001,Agrigento,Agrigento,1127.58,630
2022-04-06,84,084002,Agrigento,Alessandria della Rocca,272.69,7
2022-04-06,84,084003,Agrigento,Aragona,1237.07,110
2022-04-06,84,084004,Agrigento,Bivona,181.93,6
2022-04-06,84,084005,Agrigento,Burgio,987.36,25
2022-04-06,84,084006,Agrigento,Calamonaci,581.88,7
2022-04-06,84,084007,Agrigento,Caltabellotta,453.17,15
2022-04-06,84,084008,Agrigento,Camastra,628.27,12
2022-04-06,84,084009,Agrigento,Cammarata,623.95,37
2022-04-06,84,084010,Agrigento,Campobello di Licata,691.14,64
2022-04-06,84,084011,Agrigento,Canicattì,685.13,236
2022-04-06,84,084012,Agrigento,Casteltermini,789.51,59
2022-04-06,84,084013,Agrigento,Castrofilippo,869.24,23
2022-04-06,84,084014,Agrigento,Cattolica Eraclea,1218.79,41
2022-04-06,84,084015,Agrigento,Cianciana,661.00,21
2022-04-06,84,084016,Agrigento,Comitini,789.18,7
2022-04-06,84,084017,Agrigento,Favara,1263.32,402
2022-04-06,84,084018,Agrigento,Grotte,999.43,53
2022-04-06,84,084019,Agrigento,Joppolo Giancaxio,907.44,10
2022-04-06,84,084020,Agrigento,Lampedusa e Linosa,426.07,27
2022-04-06,84,084021,Agrigento,Licata,778.75,270
2022-04-06,84,084022,Agrigento,Lucca Sicula,1849.71,32
2022-04-06,84,084023,Agrigento,Menfi,753.47,89
2022-04-06,84,084024,Agrigento,Montallegro,1299.79,31
2022-04-06,84,084025,Agrigento,Montevago,621.80,17
2022-04-06,84,084026,Agrigento,Naro,590.72,42
2022-04-06,84,084027,Agrigento,Palma di Montechiaro,867.66,186
2022-04-06,84,084028,Agrigento,Porto Empedocle,870.57,136
2022-04-06,84,084029,Agrigento,Racalmuto,762.86,58
2022-04-06,84,084030,Agrigento,Raffadali,1011.42,124
2022-04-06,84,084031,Agrigento,Ravanusa,586.34,62
2022-04-06,84,084032,Agrigento,Realmonte,1370.18,60
2022-04-06,84,084033,Agrigento,Ribera,492.86,89
2022-04-06,84,084034,Agrigento,Sambuca di Sicilia,328.17,18
2022-04-06,84,084035,Agrigento,San Biagio Platani,916.50,27
2022-04-06,84,084036,Agrigento,San Giovanni Gemini,500.66,38
2022-04-06,84,084039,Agrigento,Sant'Angelo Muxaro,1266.89,15
2022-04-06,84,084037,Agrigento,Santa Elisabetta,1292.71,28
2022-04-06,84,084038,Agrigento,Santa Margherita di Belice,1212.32,74
2022-04-06,84,084040,Agrigento,Santo Stefano Quisquina,379.51,16
2022-04-06,84,084041,Agrigento,Sciacca,1131.21,444
2022-04-06,84,084042,Agrigento,Siculiana,1173.09,49
2022-04-06,84,084043,Agrigento,Villafranca Sicula,1399.12,19
2022-04-06,85,085001,Caltanissetta,Acquaviva Platani,1683.50,15
2022-04-06,85,085002,Caltanissetta,Bompensiere,191.57,1
2022-04-06,85,085003,Caltanissetta,Butera,1346.24,57
2022-04-06,85,085004,Caltanissetta,Caltanissetta,955.50,572
2022-04-06,85,085005,Caltanissetta,Campofranco,833.94,23
2022-04-06,85,085006,Caltanissetta,Delia,1414.86,56
2022-04-06,85,085007,Caltanissetta,Gela,1040.13,754
2022-04-06,85,085008,Caltanissetta,Marianopoli,119.83,2
2022-04-06,85,085009,Caltanissetta,Mazzarino,268.31,30
2022-04-06,85,085010,Caltanissetta,Milena,360.10,10
2022-04-06,85,085011,Caltanissetta,Montedoro,423.13,6
2022-04-06,85,085012,Caltanissetta,Mussomeli,894.72,90
2022-04-06,85,085013,Caltanissetta,Niscemi,536.14,135
2022-04-06,85,085014,Caltanissetta,Resuttano,663.35,12
2022-04-06,85,085015,Caltanissetta,Riesi,504.81,54
2022-04-06,85,085016,Caltanissetta,San Cataldo,1265.58,269
2022-04-06,85,085017,Caltanissetta,Santa Caterina Villarmosa,783.99,38
2022-04-06,85,085018,Caltanissetta,Serradifalco,1267.83,72
2022-04-06,85,085019,Caltanissetta,Sommatino,940.34,61
2022-04-06,85,085020,Caltanissetta,Sutera,972.45,12
2022-04-06,85,085021,Caltanissetta,Vallelunga Pratameno,218.89,7
2022-04-06,85,085022,Caltanissetta,Villalba,743.24,11
2022-04-06,87,087001,Catania,Aci Bonaccorsi,572.25,20
2022-04-06,87,087002,Catania,Aci Castello,605.99,109
2022-04-06,87,087003,Catania,Aci Catena,387.07,109
2022-04-06,87,087005,Catania,Aci Sant'Antonio,498.13,89
2022-04-06,87,087004,Catania,Acireale,355.54,180
2022-04-06,87,087006,Catania,Adrano,165.07,56
