data,cod_prov,pro_com_t,provincia,comune,incidenza,casi
2022-03-16,84,084001,Agrigento,Agrigento,1360.25,760
2022-03-16,84,084002,Agrigento,Alessandria della Rocca,584.34,15
2022-03-16,84,084003,Agrigento,Aragona,1090.87,97
2022-03-16,84,084004,Agrigento,Bivona,303.21,10
2022-03-16,84,084005,Agrigento,Burgio,157.98,4
2022-03-16,84,084006,Agrigento,Calamonaci,665,8
2022-03-16,84,084007,Agrigento,Caltabellotta,211.48,7
2022-03-16,84,084008,Agrigento,Camastra,2146.6,41
2022-03-16,84,084009,Agrigento,Cammarata,1146.71,68
2022-03-16,84,084010,Agrigento,Campobello di Licata,2008.64,186
2022-03-16,84,084011,Agrigento,Canicattì,2023.46,697
2022-03-16,84,084012,Agrigento,Casteltermini,1271.24,95
2022-03-16,84,084013,Agrigento,Castrofilippo,1020.41,27
2022-03-16,84,084014,Agrigento,Cattolica Eraclea,624.26,21
2022-03-16,84,084015,Agrigento,Cianciana,503.62,16
2022-03-16,84,084016,Agrigento,Comitini,225.48,2
2022-03-16,84,084017,Agrigento,Favara,1992.39,634
2022-03-16,84,084018,Agrigento,Grotte,1640.58,87
2022-03-16,84,084019,Agrigento,Joppolo Giancaxio,272.23,3
2022-03-16,84,084020,Agrigento,Lampedusa e Linosa,473.41,30
2022-03-16,84,084021,Agrigento,Licata,738.37,256
2022-03-16,84,084022,Agrigento,Lucca Sicula,346.82,6
2022-03-16,84,084023,Agrigento,Menfi,1405.35,166
2022-03-16,84,084024,Agrigento,Montallegro,2138.36,51
2022-03-16,84,084025,Agrigento,Montevago,658.38,18
2022-03-16,84,084026,Agrigento,Naro,604.78,43
2022-03-16,84,084027,Agrigento,Palma di Montechiaro,1217.52,261
2022-03-16,84,084028,Agrigento,Porto Empedocle,1613.11,252
2022-03-16,84,084029,Agrigento,Racalmuto,1683.55,128
2022-03-16,84,084030,Agrigento,Raffadali,1280.59,157
2022-03-16,84,084031,Agrigento,Ravanusa,1569.89,166
2022-03-16,84,084032,Agrigento,Realmonte,1963.92,86
2022-03-16,84,084033,Agrigento,Ribera,658.99,119
2022-03-16,84,084034,Agrigento,Sambuca di Sicilia,510.48,28
2022-03-16,84,084035,Agrigento,San Biagio Platani,1459.61,43
2022-03-16,84,084036,Agrigento,San Giovanni Gemini,909.09,69
2022-03-16,84,084039,Agrigento,Sant'Angelo Muxaro,1097.97,13
2022-03-16,84,084037,Agrigento,Santa Elisabetta,1108.03,24
2022-03-16,84,084038,Agrigento,Santa Margherita di Belice,655.31,40
2022-03-16,84,084040,Agrigento,Santo Stefano Quisquina,189.75,8
2022-03-16,84,084041,Agrigento,Sciacca,899.36,353
2022-03-16,84,084042,Agrigento,Siculiana,2370.12,99
2022-03-16,84,084043,Agrigento,Villafranca Sicula,1104.57,15
2022-03-16,85,085001,Caltanissetta,Acquaviva Platani,673.4,6
2022-03-16,85,085002,Caltanissetta,Bompensiere,383.14,2
2022-03-16,85,085003,Caltanissetta,Butera,307.04,13
2022-03-16,85,085004,Caltanissetta,Caltanissetta,983.9,589
2022-03-16,85,085005,Caltanissetta,Campofranco,1124,31
2022-03-16,85,085006,Caltanissetta,Delia,808.49,32
2022-03-16,85,085007,Caltanissetta,Gela,987.71,716
2022-03-16,85,085008,Caltanissetta,Marianopoli,539.25,9
2022-03-16,85,085009,Caltanissetta,Mazzarino,465.07,52
2022-03-16,85,085010,Caltanissetta,Milena,396.11,11
2022-03-16,85,085011,Caltanissetta,Montedoro,846.26,12
2022-03-16,85,085012,Caltanissetta,Mussomeli,1570.73,158
2022-03-16,85,085013,Caltanissetta,Niscemi,413.03,104
2022-03-16,85,085014,Caltanissetta,Resuttano,276.4,5
2022-03-16,85,085015,Caltanissetta,Riesi,177.62,19
2022-03-16,85,085016,Caltanissetta,San Cataldo,691.6,147
2022-03-16,85,085017,Caltanissetta,Santa Caterina Villarmosa,990.3,48
2022-03-16,85,085018,Caltanissetta,Serradifalco,915.65,52
2022-03-16,85,085019,Caltanissetta,Sommatino,1186.99,77
2022-03-16,85,085020,Caltanissetta,Sutera,2025.93,25
2022-03-16,85,085021,Caltanissetta,Vallelunga Pratameno,469.04,15
2022-03-16,85,085022,Caltanissetta,Villalba,743.24,11
2022-03-16,87,087001,Catania,Aci Bonaccorsi,686.7,24
2022-03-16,87,087002,Catania,Aci Castello,511.48,92
2022-03-16,87,087003,Catania,Aci Catena,355.11,100
2022-03-16,87,087005,Catania,Aci Sant'Antonio,374.99,67
2022-03-16,87,087004,Catania,Acireale,389.12,197
2022-03-16,87,087006,Catania,Adrano,226.96,77
2022-03-16,87,087007,Catania,Belpasso,733.32,202
2022-03-16,87,087008,Catania,Biancavilla,530.73,122
2022-03-16,87,087009,Catania,Bronte,507.45,93
2022-03-16,87,087010,Catania,Calatabiano,545.49,28
2022-03-16,87,087011,Catania,Caltagirone,361.47,131
2022-03-16,87,087012,Catania,Camporotondo Etneo,718.59,37
2022-03-16,87,087013,Catania,Castel di Iudica,551.47,24
2022-03-16,87,087014,Catania,Castiglione di Sicilia,404.18,12
2022-03-16,87,087015,Catania,Catania,438.48,1317
2022-03-16,87,087016,Catania,Fiumefreddo di Sicilia,748.4,68
2022-03-16,87,087017,Catania,Giarre,792.9,210
2022-03-16,87,087018,Catania,Grammichele,589.13,74
2022-03-16,87,087019,Catania,Gravina di Catania,599.26,150
2022-03-16,87,087020,Catania,Licodia Eubea,572.66,16
2022-03-16,87,087021,Catania,Linguaglossa,294.23,15
2022-03-16,87,087022,Catania,Maletto,442.85,16
2022-03-16,87,087057,Catania,Maniace,1016.31,38
2022-03-16,87,087023,Catania,Mascali,808.97,114
2022-03-16,87,087024,Catania,Mascalucia,509.04,161
2022-03-16,87,087056,Catania,Mazzarrone,408.06,16
2022-03-16,87,087025,Catania,Militello in Val di Catania,868.67,59
2022-03-16,87,087026,Catania,Milo,289.02,3
2022-03-16,87,087027,Catania,Mineo,1122.02,56
2022-03-16,87,087028,Catania,Mirabella Imbaccari,350.3,15
2022-03-16,87,087029,Catania,Misterbianco,461.76,226
2022-03-16,87,087030,Catania,Motta Sant'Anastasia,542.25,65
2022-03-16,87,087031,Catania,Nicolosi,358.61,27
2022-03-16,87,087032,Catania,Palagonia,1202.15,190
2022-03-16,87,087033,Catania,Paternò,594.02,271
2022-03-16,87,087034,Catania,Pedara,564.09,83
2022-03-16,87,087035,Catania,Piedimonte Etneo,560.22,22
2022-03-16,87,087036,Catania,Raddusa,1113.04,32
2022-03-16,87,087058,Catania,Ragalna,612.29,25
2022-03-16,87,087037,Catania,Ramacca,597.48,62
2022-03-16,87,087038,Catania,Randazzo,881.44,91
2022-03-16,87,087039,Catania,Riposto,658.6,92
2022-03-16,87,087040,Catania,San Cono,370.22,9
2022-03-16,87,087041,Catania,San Giovanni la Punta,492.8,115
2022-03-16,87,087042,Catania,San Gregorio di Catania,706.56,81
2022-03-16,87,087043,Catania,San Michele di Ganzaria,775.72,23
2022-03-16,87,087044,Catania,San Pietro Clarenza,307.77,25
2022-03-16,87,087045,Catania,Sant'Agata li Battiati,558.06,52
2022-03-16,87,087046,Catania,Sant'Alfio,525.62,8
2022-03-16,87,087047,Catania,Santa Maria di Licodia,622.04,46
2022-03-16,87,087048,Catania,Santa Venerina,638.32,53
2022-03-16,87,087049,Catania,Scordia,1871.62,305
2022-03-16,87,087050,Catania,Trecastagni,370.27,41
2022-03-16,87,087051,Catania,Tremestieri Etneo,608.28,121
2022-03-16,87,087052,Catania,Valverde,347.27,27
2022-03-16,87,087053,Catania,Viagrande,585.2,51
2022-03-16,87,087054,Catania,Vizzini,502.43,29
2022-03-16,87,087055,Catania,Zafferana Etnea,495.58,46
2022-03-16,86,086001,Enna,Agira,1108.82,86
