data,cod_prov,pro_com_t,provincia,comune,incidenza,casi
2022-05-04,84,084001,Agrigento,Agrigento,656.86,367
2022-05-04,84,084002,Agrigento,Alessandria della Rocca,389.56,10
2022-05-04,84,084003,Agrigento,Aragona,708.50,63
2022-05-04,84,084004,Agrigento,Bivona,272.89,9
2022-05-04,84,084005,Agrigento,Burgio,2211.69,56
2022-05-04,84,084006,Agrigento,Calamonaci,249.38,3
2022-05-04,84,084007,Agrigento,Caltabellotta,996.98,33
2022-05-04,84,084008,Agrigento,Camastra,890.05,17
2022-05-04,84,084009,Agrigento,Cammarata,623.95,37
2022-05-04,84,084010,Agrigento,Campobello di Licata,485.96,45
2022-05-04,84,084011,Agrigento,Canicattì,377.40,130
2022-05-04,84,084012,Agrigento,Casteltermini,588.79,44
2022-05-04,84,084013,Agrigento,Castrofilippo,604.69,16
2022-05-04,84,084014,Agrigento,Cattolica Eraclea,862.07,29
2022-05-04,84,084015,Agrigento,Cianciana,472.14,15
2022-05-04,84,084016,Agrigento,Comitini,338.22,3
2022-05-04,84,084017,Agrigento,Favara,760.50,242
2022-05-04,84,084018,Agrigento,Grotte,226.29,12
2022-05-04,84,084019,Agrigento,Joppolo Giancaxio,1179.67,13
2022-05-04,84,084020,Agrigento,Lampedusa e Linosa,410.29,26
2022-05-04,84,084021,Agrigento,Licata,461.48,160
2022-05-04,84,084022,Agrigento,Lucca Sicula,1329.48,23
2022-05-04,84,084023,Agrigento,Menfi,821.20,97
2022-05-04,84,084024,Agrigento,Montallegro,838.57,20
2022-05-04,84,084025,Agrigento,Montevago,804.68,22
2022-05-04,84,084026,Agrigento,Naro,478.20,34
2022-05-04,84,084027,Agrigento,Palma di Montechiaro,163.27,35
2022-05-04,84,084028,Agrigento,Porto Empedocle,473.69,74
2022-05-04,84,084029,Agrigento,Racalmuto,670.79,51
2022-05-04,84,084030,Agrigento,Raffadali,750.41,92
2022-05-04,84,084031,Agrigento,Ravanusa,132.40,14
2022-05-04,84,084032,Agrigento,Realmonte,593.74,26
2022-05-04,84,084033,Agrigento,Ribera,542.70,98
2022-05-04,84,084034,Agrigento,Sambuca di Sicilia,838.65,46
2022-05-04,84,084035,Agrigento,San Biagio Platani,1154.11,34
2022-05-04,84,084036,Agrigento,San Giovanni Gemini,658.76,50
2022-05-04,84,084039,Agrigento,Sant'Angelo Muxaro,2449.32,29
2022-05-04,84,084037,Agrigento,Santa Elisabetta,554.02,12
2022-05-04,84,084038,Agrigento,Santa Margherita di Belice,458.72,28
