data,cod_prov,pro_com_t,provincia,comune,incidenza,casi
2021-12-01,84,084001,Agrigento,Agrigento,57.10,32
2021-12-01,84,084002,Agrigento,Alessandria della Rocca,0.00,0
2021-12-01,84,084003,Agrigento,Aragona,22.19,2
2021-12-01,84,084004,Agrigento,Bivona,0.00,0
2021-12-01,84,084005,Agrigento,Burgio,38.88,1
2021-12-01,84,084006,Agrigento,Calamonaci,0.00,0
2021-12-01,84,084007,Agrigento,Caltabellotta,0.00,0
2021-12-01,84,084008,Agrigento,Camastra,102.04,2
2021-12-01,84,084009,Agrigento,Cammarata,200.64,12
2021-12-01,84,084010,Agrigento,Campobello di Licata,10.74,1
2021-12-01,84,084011,Agrigento,Canicattì,117.18,41
2021-12-01,84,084012,Agrigento,Casteltermini,172.69,13
2021-12-01,84,084013,Agrigento,Castrofilippo,0.00,0
2021-12-01,84,084014,Agrigento,Cattolica Eraclea,0.00,0
2021-12-01,84,084015,Agrigento,Cianciana,0.00,0
2021-12-01,84,084016,Agrigento,Comitini,339.37,3
2021-12-01,84,084017,Agrigento,Favara,15.41,5
2021-12-01,84,084018,Agrigento,Grotte,74.74,4
2021-12-01,84,084019,Agrigento,Joppolo Giancaxio,178.57,2
2021-12-01,84,084020,Agrigento,Lampedusa e Linosa,31.38,2
2021-12-01,84,084021,Agrigento,Licata,65.36,23
2021-12-01,84,084022,Agrigento,Lucca Sicula,0.00,0
2021-12-01,84,084023,Agrigento,Menfi,33.31,4
2021-12-01,84,084024,Agrigento,Montallegro,0.00,0
2021-12-01,84,084025,Agrigento,Montevago,0.00,0
2021-12-01,84,084026,Agrigento,Naro,209.64,15
2021-12-01,84,084027,Agrigento,Palma di Montechiaro,28.09,6
2021-12-01,84,084028,Agrigento,Porto Empedocle,56.90,9
2021-12-01,84,084029,Agrigento,Racalmuto,38.99,3
2021-12-01,84,084030,Agrigento,Raffadali,226.37,28
2021-12-01,84,084031,Agrigento,Ravanusa,9.21,1
2021-12-01,84,084032,Agrigento,Realmonte,22.81,1
2021-12-01,84,084033,Agrigento,Ribera,139.25,25
2021-12-01,84,084034,Agrigento,Sambuca di Sicilia,0.00,0
2021-12-01,84,084035,Agrigento,San Biagio Platani,0.00,0
2021-12-01,84,084036,Agrigento,San Giovanni Gemini,375.94,29
2021-12-01,84,084039,Agrigento,Sant'Angelo Muxaro,0.00,0
2021-12-01,84,084037,Agrigento,Santa Elisabetta,0.00,0
2021-12-01,84,084038,Agrigento,Santa Margherita di Belice,0.00,0
2021-12-01,84,084040,Agrigento,Santo Stefano Quisquina,0.00,0
2021-12-01,84,084041,Agrigento,Sciacca,20.47,8
2021-12-01,84,084042,Agrigento,Siculiana,47.51,2
2021-12-01,84,084043,Agrigento,Villafranca Sicula,0.00,0
2021-12-01,85,085001,Caltanissetta,Acquaviva Platani,567.54,5
2021-12-01,85,085002,Caltanissetta,Bompensiere,0.00,0
2021-12-01,85,085003,Caltanissetta,Butera,396.83,17
2021-12-01,85,085004,Caltanissetta,Caltanissetta,77.41,46
2021-12-01,85,085005,Caltanissetta,Campofranco,143.83,4
2021-12-01,85,085006,Caltanissetta,Delia,76.10,3
2021-12-01,85,085007,Caltanissetta,Gela,41.94,30
