data,cod_prov,pro_com_t,provincia,comune,incidenza,casi
2022-02-23,84,084001,Agrigento,Agrigento,715.92,400
2022-02-23,84,084002,Agrigento,Alessandria della Rocca,389.56,10
2022-02-23,84,084003,Agrigento,Aragona,382.37,34
2022-02-23,84,084004,Agrigento,Bivona,60.64,2
2022-02-23,84,084005,Agrigento,Burgio,315.96,8
2022-02-23,84,084006,Agrigento,Calamonaci,332.50,4
2022-02-23,84,084007,Agrigento,Caltabellotta,876.13,29
2022-02-23,84,084008,Agrigento,Camastra,942.41,18
2022-02-23,84,084009,Agrigento,Cammarata,1534.57,91
2022-02-23,84,084010,Agrigento,Campobello di Licata,647.95,60
2022-02-23,84,084011,Agrigento,Canicattì,725.77,250
2022-02-23,84,084012,Agrigento,Casteltermini,454.97,34
2022-02-23,84,084013,Agrigento,Castrofilippo,264.55,7
2022-02-23,84,084014,Agrigento,Cattolica Eraclea,386.44,13
2022-02-23,84,084015,Agrigento,Cianciana,1196.10,38
2022-02-23,84,084016,Agrigento,Comitini,112.74,1
2022-02-23,84,084017,Agrigento,Favara,700.80,223
2022-02-23,84,084018,Agrigento,Grotte,754.29,40
2022-02-23,84,084019,Agrigento,Joppolo Giancaxio,453.72,5
2022-02-23,84,084020,Agrigento,Lampedusa e Linosa,536.53,34
2022-02-23,84,084021,Agrigento,Licata,914.31,317
2022-02-23,84,084022,Agrigento,Lucca Sicula,57.80,1
2022-02-23,84,084023,Agrigento,Menfi,592.62,70
2022-02-23,84,084024,Agrigento,Montallegro,125.79,3
2022-02-23,84,084025,Agrigento,Montevago,329.19,9
2022-02-23,84,084026,Agrigento,Naro,506.33,36
2022-02-23,84,084027,Agrigento,Palma di Montechiaro,1049.59,225
2022-02-23,84,084028,Agrigento,Porto Empedocle,716.94,112
2022-02-23,84,084029,Agrigento,Racalmuto,854.93,65
2022-02-23,84,084030,Agrigento,Raffadali,464.93,57
2022-02-23,84,084031,Agrigento,Ravanusa,832.23,88
2022-02-23,84,084032,Agrigento,Realmonte,365.38,16
2022-02-23,84,084033,Agrigento,Ribera,276.89,50
2022-02-23,84,084034,Agrigento,Sambuca di Sicilia,54.69,3
2022-02-23,84,084035,Agrigento,San Biagio Platani,678.89,20
2022-02-23,84,084036,Agrigento,San Giovanni Gemini,803.69,61
2022-02-23,84,084039,Agrigento,Sant'Angelo Muxaro,0.00,0
2022-02-23,84,084037,Agrigento,Santa Elisabetta,277.01,6
2022-02-23,84,084038,Agrigento,Santa Margherita di Belice,573.39,35
2022-02-23,84,084040,Agrigento,Santo Stefano Quisquina,94.88,4
2022-02-23,84,084041,Agrigento,Sciacca,603.82,237
2022-02-23,84,084042,Agrigento,Siculiana,430.93,18
2022-02-23,84,084043,Agrigento,Villafranca Sicula,1251.84,17
2022-02-23,85,085001,Caltanissetta,Acquaviva Platani,112.23,1
2022-02-23,85,085002,Caltanissetta,Bompensiere,383.14,2
2022-02-23,85,085003,Caltanissetta,Butera,377.89,16
2022-02-23,85,085004,Caltanissetta,Caltanissetta,861.95,516
