data,cod_prov,pro_com_t,provincia,comune,prima_dose,seconda_dose
2022-04-06,83,083038,Messina,Letojanni,84.24,82.89
2022-04-06,83,083039,Messina,Librizzi,86.13,85.86
2022-04-06,83,083040,Messina,Limina,86.66,84.41
2022-04-06,83,083041,Messina,Lipari,80.59,78.46
2022-04-06,83,083042,Messina,Longi,87.15,85.54
2022-04-06,83,083043,Messina,Malfa,81.82,85.03
2022-04-06,83,083044,Messina,Malvagna,85.58,82.25
2022-04-06,83,083045,Messina,Mandanici,78.15,77.78
2022-04-06,83,083046,Messina,Mazzarrà Sant'Andrea,81.45,82.05
2022-04-06,83,083047,Messina,Merì,82.15,82.96
2022-04-06,83,083048,Messina,Messina,81.25,78.18
2022-04-06,83,083049,Messina,Milazzo,83.00,82.16
2022-04-06,83,083050,Messina,Militello Rosmarino,85.15,83.07
2022-04-06,83,083051,Messina,Mirto,87.85,86.61
2022-04-06,83,083052,Messina,Mistretta,92.87,92.50
2022-04-06,83,083053,Messina,Moio Alcantara,89.71,86.48
2022-04-06,83,083054,Messina,Monforte San Giorgio,81.20,79.79
2022-04-06,83,083055,Messina,Mongiuffi Melia,85.87,89.59
2022-04-06,83,083056,Messina,Montagnareale,79.63,81.71
2022-04-06,83,083057,Messina,Montalbano Elicona,87.02,85.22
2022-04-06,83,083058,Messina,Motta Camastra,79.87,76.90
2022-04-06,83,083059,Messina,Motta d'Affermo,88.05,85.78
2022-04-06,83,083060,Messina,Naso,86.47,86.47
2022-04-06,83,083061,Messina,Nizza di Sicilia,76.71,73.71
2022-04-06,83,083062,Messina,Novara di Sicilia,83.41,84.97
2022-04-06,83,083063,Messina,Oliveri,83.80,82.94
2022-04-06,83,083064,Messina,Pace del Mela,78.50,77.83
2022-04-06,83,083065,Messina,Pagliara,76.00,74.95
2022-04-06,83,083066,Messina,Patti,85.66,85.15
2022-04-06,83,083067,Messina,Pettineo,84.97,84.39
2022-04-06,83,083068,Messina,Piraino,87.48,89.18
2022-04-06,83,083069,Messina,Raccuja,90.99,95.38
2022-04-06,83,083070,Messina,Reitano,85.36,83.40
2022-04-06,83,083071,Messina,Roccafiorita,114.20,118.18
2022-04-06,83,083072,Messina,Roccalumera,76.97,74.30
2022-04-06,83,083073,Messina,Roccavaldina,82.03,80.39
2022-04-06,83,083074,Messina,Roccella Valdemone,84.94,82.14
2022-04-06,83,083075,Messina,Rodì Milici,82.78,83.73
2022-04-06,83,083076,Messina,Rometta,76.71,74.97
2022-04-06,83,083077,Messina,San Filippo del Mela,76.56,76.18
2022-04-06,83,083078,Messina,San Fratello,85.86,84.37
2022-04-06,83,083079,Messina,San Marco d'Alunzio,93.73,93.62
2022-04-06,83,083080,Messina,San Pier Niceto,95.02,86.29
2022-04-06,83,083081,Messina,San Piero Patti,85.69,85.27
2022-04-06,83,083082,Messina,San Salvatore di Fitalia,88.92,88.39
2022-04-06,83,083090,Messina,San Teodoro,80.03,76.34
2022-04-06,83,083083,Messina,Santa Domenica Vittoria,89.50,88.80
2022-04-06,83,083086,Messina,Santa Lucia del Mela,81.10,79.33
2022-04-06,83,083087,Messina,Santa Marina Salina,75.81,80.39
2022-04-06,83,083089,Messina,Santa Teresa di Riva,76.53,73.97
2022-04-06,83,083084,Messina,Sant'Agata di Militello,87.83,86.11
2022-04-06,83,083085,Messina,Sant'Alessio Siculo,73.52,70.09
2022-04-06,83,083088,Messina,Sant'Angelo di Brolo,86.64,86.42
2022-04-06,83,083091,Messina,Santo Stefano di Camastra,85.55,83.81
2022-04-06,83,083092,Messina,Saponara,80.63,78.74
2022-04-06,83,083093,Messina,Savoca,75.53,71.78
2022-04-06,83,083094,Messina,Scaletta Zanclea,71.05,68.09
2022-04-06,83,083095,Messina,Sinagra,86.27,88.12
2022-04-06,83,083096,Messina,Spadafora,80.97,78.75
2022-04-06,83,083097,Messina,Taormina,78.66,78.22
2022-04-06,83,083106,Messina,Terme Vigliatore,82.96,84.99
2022-04-06,83,083098,Messina,Torregrotta,84.84,81.96
2022-04-06,83,083108,Messina,Torrenova,85.10,84.51
2022-04-06,83,083099,Messina,Tortorici,81.93,80.34
2022-04-06,83,083100,Messina,Tripi,84.12,84.93
2022-04-06,83,083101,Messina,Tusa,87.37,85.22
2022-04-06,83,083102,Messina,Ucria,88.20,100.87
2022-04-06,83,083103,Messina,Valdina,78.85,76.01
2022-04-06,83,083104,Messina,Venetico,78.32,77.26
2022-04-06,83,083105,Messina,Villafranca Tirrena,79.22,77.16
2022-04-06,82,082001,Palermo,Alia,93.27,91.50
2022-04-06,82,082002,Palermo,Alimena,88.19,85.15
2022-04-06,82,082003,Palermo,Aliminusa,88.04,87.30
2022-04-06,82,082004,Palermo,Altavilla Milicia,85.08,84.37
2022-04-06,82,082005,Palermo,Altofonte,79.67,78.42
2022-04-06,82,082006,Palermo,Bagheria,86.85,86.14
2022-04-06,82,082007,Palermo,Balestrate,89.71,85.64
2022-04-06,82,082008,Palermo,Baucina,87.09,83.81
2022-04-06,82,082009,Palermo,Belmonte Mezzagno,87.89,85.84
2022-04-06,82,082010,Palermo,Bisacquino,89.04,85.81
2022-04-06,82,082082,Palermo,Blufi,85.75,75.39
2022-04-06,82,082011,Palermo,Bolognetta,81.75,79.95
2022-04-06,82,082012,Palermo,Bompietro,88.42,83.58
2022-04-06,82,082013,Palermo,Borgetto,80.08,76.61
2022-04-06,82,082014,Palermo,Caccamo,84.99,82.90
2022-04-06,82,082015,Palermo,Caltavuturo,90.26,89.64
2022-04-06,82,082016,Palermo,Campofelice di Fitalia,86.03,83.15
2022-04-06,82,082017,Palermo,Campofelice di Roccella,87.85,87.05
2022-04-06,82,082018,Palermo,Campofiorito,92.39,89.94
2022-04-06,82,082019,Palermo,Camporeale,85.72,82.87
2022-04-06,82,082020,Palermo,Capaci,83.39,82.01
2022-04-06,82,082021,Palermo,Carini,82.65,80.85
2022-04-06,82,082022,Palermo,Castelbuono,91.91,91.94
2022-04-06,82,082023,Palermo,Casteldaccia,84.74,85.01
2022-04-06,82,082024,Palermo,Castellana Sicula,91.63,86.97
2022-04-06,82,082025,Palermo,Castronovo di Sicilia,90.79,88.21
2022-04-06,82,082026,Palermo,Cefalà Diana,89.13,87.67
2022-04-06,82,082027,Palermo,Cefalù,93.16,93.58
2022-04-06,82,082028,Palermo,Cerda,86.59,85.77
2022-04-06,82,082029,Palermo,Chiusa Sclafani,88.16,85.82
2022-04-06,82,082030,Palermo,Ciminna,85.33,83.02
2022-04-06,82,082031,Palermo,Cinisi,85.45,83.27
2022-04-06,82,082032,Palermo,Collesano,89.47,91.64
2022-04-06,82,082033,Palermo,Contessa Entellina,94.73,92.78
2022-04-06,82,082034,Palermo,Corleone,89.88,86.38
2022-04-06,82,082035,Palermo,Ficarazzi,82.63,81.72
2022-04-06,82,082036,Palermo,Gangi,93.13,92.09
2022-04-06,82,082037,Palermo,Geraci Siculo,94.78,91.18
2022-04-06,82,082038,Palermo,Giardinello,86.00,82.93
2022-04-06,82,082039,Palermo,Giuliana,95.26,92.82
2022-04-06,82,082040,Palermo,Godrano,90.15,93.59
2022-04-06,82,082041,Palermo,Gratteri,90.26,85.38
2022-04-06,82,082042,Palermo,Isnello,93.20,99.93
2022-04-06,82,082043,Palermo,Isola delle Femmine,81.50,80.68
2022-04-06,82,082044,Palermo,Lascari,89.15,87.85
2022-04-06,82,082045,Palermo,Lercara Friddi,92.02,89.81
2022-04-06,82,082046,Palermo,Marineo,85.89,84.26
2022-04-06,82,082047,Palermo,Mezzojuso,88.77,86.93
2022-04-06,82,082048,Palermo,Misilmeri,84.51,82.78
2022-04-06,82,082049,Palermo,Monreale,80.93,80.22
2022-04-06,82,082050,Palermo,Montelepre,87.41,84.78
2022-04-06,82,082051,Palermo,Montemaggiore Belsito,91.56,88.95
2022-04-06,82,082052,Palermo,Palazzo Adriano,112.53,108.50
2022-04-06,82,082053,Palermo,Palermo,92.92,91.67
2022-04-06,82,082054,Palermo,Partinico,86.54,82.49
2022-04-06,82,082055,Palermo,Petralia Soprana,85.56,80.63
2022-04-06,82,082056,Palermo,Petralia Sottana,96.03,86.22
2022-04-06,82,082057,Palermo,Piana degli Albanesi,84.06,83.79
2022-04-06,82,082058,Palermo,Polizzi Generosa,88.35,86.01
2022-04-06,82,082059,Palermo,Pollina,91.40,91.10
2022-04-06,82,082060,Palermo,Prizzi,94.11,93.12
2022-04-06,82,082061,Palermo,Roccamena,86.96,84.58
2022-04-06,82,082062,Palermo,Roccapalumba,86.94,84.56
2022-04-06,82,082063,Palermo,San Cipirello,79.84,78.05
2022-04-06,82,082064,Palermo,San Giuseppe Jato,84.74,81.99
2022-04-06,82,082065,Palermo,San Mauro Castelverde,85.45,82.91
2022-04-06,82,082066,Palermo,Santa Cristina Gela,83.56,81.06
2022-04-06,82,082067,Palermo,Santa Flavia,81.96,80.80
2022-04-06,82,082068,Palermo,Sciara,87.40,85.88
2022-04-06,82,082081,Palermo,Scillato,92.59,88.96
2022-04-06,82,082069,Palermo,Sclafani Bagni,93.72,92.15
2022-04-06,82,082070,Palermo,Termini Imerese,89.43,87.42
2022-04-06,82,082071,Palermo,Terrasini,83.68,80.71
2022-04-06,82,082072,Palermo,Torretta,81.06,79.60
2022-04-06,82,082073,Palermo,Trabia,83.21,81.51
2022-04-06,82,082074,Palermo,Trappeto,80.27,77.07
2022-04-06,82,082075,Palermo,Ustica,96.74,95.20
2022-04-06,82,082076,Palermo,Valledolmo,85.94,85.08
2022-04-06,82,082077,Palermo,Ventimiglia di Sicilia,91.57,89.93
2022-04-06,82,082078,Palermo,Vicari,90.90,88.87
2022-04-06,82,082079,Palermo,Villabate,78.74,77.02
2022-04-06,82,082080,Palermo,Villafrati,90.99,92.32
2022-04-06,88,088001,Ragusa,Acate,79.57,79.40
2022-04-06,88,088002,Ragusa,Chiaramonte Gulfi,83.80,83.21
2022-04-06,88,088003,Ragusa,Comiso,84.94,83.63
2022-04-06,88,088004,Ragusa,Giarratana,93.81,95.88
2022-04-06,88,088005,Ragusa,Ispica,84.49,82.49
2022-04-06,88,088006,Ragusa,Modica,90.83,88.97
2022-04-06,88,088007,Ragusa,Monterosso Almo,90.35,89.47
2022-04-06,88,088008,Ragusa,Pozzallo,86.31,85.01
2022-04-06,88,088009,Ragusa,Ragusa,91.80,91.39
2022-04-06,88,088010,Ragusa,Santa Croce Camerina,87.59,86.71
2022-04-06,88,088011,Ragusa,Scicli,87.93,86.05
2022-04-06,88,088012,Ragusa,Vittoria,86.14,84.20
2022-04-06,89,089001,Siracusa,Augusta,84.59,81.04
2022-04-06,89,089002,Siracusa,Avola,86.27,83.21
2022-04-06,89,089003,Siracusa,Buccheri,84.77,82.08
2022-04-06,89,089004,Siracusa,Buscemi,84.98,85.19
2022-04-06,89,089005,Siracusa,Canicattini Bagni,84.04,80.55
2022-04-06,89,089006,Siracusa,Carlentini,78.35,76.31
2022-04-06,89,089007,Siracusa,Cassaro,84.17,85.01
2022-04-06,89,089008,Siracusa,Ferla,84.54,80.88
2022-04-06,89,089009,Siracusa,Floridia,82.29,79.93
2022-04-06,89,089010,Siracusa,Francofonte,76.22,73.81
2022-04-06,89,089011,Siracusa,Lentini,82.62,79.48
2022-04-06,89,089012,Siracusa,Melilli,81.58,79.86
2022-04-06,89,089013,Siracusa,Noto,79.68,77.24
2022-04-06,89,089014,Siracusa,Pachino,89.46,90.71
2022-04-06,89,089015,Siracusa,Palazzolo Acreide,89.91,87.35
2022-04-06,89,089020,Siracusa,Portopalo di Capo Passero,84.09,85.46
2022-04-06,89,089021,Siracusa,Priolo Gargallo,84.15,83.26
2022-04-06,89,089016,Siracusa,Rosolini,86.62,83.76
2022-04-06,89,089017,Siracusa,Siracusa,85.75,84.60
2022-04-06,89,089018,Siracusa,Solarino,81.63,81.17
2022-04-06,89,089019,Siracusa,Sortino,87.43,87.68
2022-04-06,81,081001,Trapani,Alcamo,90.97,88.51
2022-04-06,81,081002,Trapani,Buseto Palizzolo,92.75,90.82
2022-04-06,81,081003,Trapani,Calatafimi-Segesta,92.70,90.90
2022-04-06,81,081004,Trapani,Campobello di Mazara,83.56,81.96
2022-04-06,81,081005,Trapani,Castellammare del Golfo,86.71,84.75
2022-04-06,81,081006,Trapani,Castelvetrano,85.62,83.16
2022-04-06,81,081007,Trapani,Custonaci,86.03,83.83
2022-04-06,81,081008,Trapani,Erice,87.27,84.75
2022-04-06,81,081009,Trapani,Favignana,91.28,89.85
2022-04-06,81,081010,Trapani,Gibellina,91.35,88.92
2022-04-06,81,081011,Trapani,Marsala,91.17,89.14
2022-04-06,81,081012,Trapani,Mazara del Vallo,88.92,86.14
2022-04-06,81,081013,Trapani,Paceco,86.33,83.82
2022-04-06,81,081014,Trapani,Pantelleria,81.58,78.41
2022-04-06,81,081015,Trapani,Partanna,90.22,89.06
2022-04-06,81,081024,Trapani,Petrosino,75.37,74.59
2022-04-06,81,081016,Trapani,Poggioreale,84.59,83.33
2022-04-06,81,081017,Trapani,Salaparuta,87.27,86.24
2022-04-06,81,081018,Trapani,Salemi,87.32,84.91
2022-04-06,81,081020,Trapani,San Vito Lo Capo,84.07,81.36
2022-04-06,81,081019,Trapani,Santa Ninfa,92.42,90.82
2022-04-06,81,081021,Trapani,Trapani,85.94,83.36
2022-04-06,81,081022,Trapani,Valderice,87.80,85.38
2022-04-06,81,081023,Trapani,Vita,94.07,91.86
