data,cod_prov,pro_com_t,provincia,comune,prima_dose,seconda_dose
2022-05-25,84,084001,Agrigento,Agrigento,92.76,90.90
2022-05-25,84,084002,Agrigento,Alessandria della Rocca,89.84,88.00
2022-05-25,84,084003,Agrigento,Aragona,92.36,91.97
2022-05-25,84,084004,Agrigento,Bivona,90.87,90.09
2022-05-25,84,084005,Agrigento,Burgio,93.68,93.48
2022-05-25,84,084006,Agrigento,Calamonaci,84.38,83.69
2022-05-25,84,084007,Agrigento,Caltabellotta,88.70,88.38
2022-05-25,84,084008,Agrigento,Camastra,86.03,84.41
2022-05-25,84,084009,Agrigento,Cammarata,90.75,89.67
2022-05-25,84,084010,Agrigento,Campobello di Licata,88.31,85.97
2022-05-25,84,084011,Agrigento,Canicattì,87.11,86.13
2022-05-25,84,084012,Agrigento,Casteltermini,89.49,89.02
2022-05-25,84,084013,Agrigento,Castrofilippo,82.19,82.83
2022-05-25,84,084014,Agrigento,Cattolica Eraclea,86.04,84.90
2022-05-25,84,084015,Agrigento,Cianciana,92.91,91.86
2022-05-25,84,084016,Agrigento,Comitini,94.24,91.54
2022-05-25,84,084017,Agrigento,Favara,90.20,88.65
2022-05-25,84,084018,Agrigento,Grotte,92.32,92.30
2022-05-25,84,084019,Agrigento,Joppolo Giancaxio,87.61,85.71
2022-05-25,84,084020,Agrigento,Lampedusa e Linosa,87.26,86.65
2022-05-25,84,084021,Agrigento,Licata,86.05,84.75
2022-05-25,84,084022,Agrigento,Lucca Sicula,94.38,92.67
2022-05-25,84,084023,Agrigento,Menfi,90.53,90.06
2022-05-25,84,084024,Agrigento,Montallegro,89.67,90.33
2022-05-25,84,084025,Agrigento,Montevago,92.21,91.42
2022-05-25,84,084026,Agrigento,Naro,86.40,84.95
2022-05-25,84,084027,Agrigento,Palma di Montechiaro,78.62,75.94
2022-05-25,84,084028,Agrigento,Porto Empedocle,87.42,86.16
2022-05-25,84,084029,Agrigento,Racalmuto,87.62,87.03
2022-05-25,84,084030,Agrigento,Raffadali,90.07,88.18
2022-05-25,84,084031,Agrigento,Ravanusa,77.86,76.69
2022-05-25,84,084032,Agrigento,Realmonte,89.20,87.00
2022-05-25,84,084033,Agrigento,Ribera,86.57,84.97
2022-05-25,84,084034,Agrigento,Sambuca di Sicilia,93.44,92.07
2022-05-25,84,084035,Agrigento,San Biagio Platani,88.76,86.59
2022-05-25,84,084036,Agrigento,San Giovanni Gemini,89.22,87.89
2022-05-25,84,084037,Agrigento,Santa Elisabetta,91.85,90.04
2022-05-25,84,084038,Agrigento,Santa Margherita di Belice,90.89,89.55
2022-05-25,84,084039,Agrigento,Sant'Angelo Muxaro,85.73,84.43
2022-05-25,84,084040,Agrigento,Santo Stefano Quisquina,92.18,91.19
2022-05-25,84,084041,Agrigento,Sciacca,93.55,95.33
2022-05-25,84,084042,Agrigento,Siculiana,86.97,85.55
2022-05-25,84,084043,Agrigento,Villafranca Sicula,90.01,89.24
2022-05-25,85,085001,Caltanissetta,Acquaviva Platani,94.33,94.10
2022-05-25,85,085002,Caltanissetta,Bompensiere,89.72,87.35
2022-05-25,85,085003,Caltanissetta,Butera,78.69,76.35
2022-05-25,85,085004,Caltanissetta,Caltanissetta,87.44,85.97
2022-05-25,85,085005,Caltanissetta,Campofranco,85.02,88.11
2022-05-25,85,085006,Caltanissetta,Delia,83.13,82.48
2022-05-25,85,085007,Caltanissetta,Gela,79.39,75.97
2022-05-25,85,085008,Caltanissetta,Marianopoli,82.14,78.58
2022-05-25,85,085009,Caltanissetta,Mazzarino,84.18,80.55
2022-05-25,85,085010,Caltanissetta,Milena,93.05,91.72
2022-05-25,85,085011,Caltanissetta,Montedoro,90.49,88.66
2022-05-25,85,085012,Caltanissetta,Mussomeli,90.52,90.59
2022-05-25,85,085013,Caltanissetta,Niscemi,82.07,80.50
2022-05-25,85,085014,Caltanissetta,Resuttano,92.36,98.12
2022-05-25,85,085015,Caltanissetta,Riesi,81.73,80.94
2022-05-25,85,085016,Caltanissetta,San Cataldo,87.64,86.76
2022-05-25,85,085017,Caltanissetta,Santa Caterina Villarmosa,88.83,92.04
2022-05-25,85,085018,Caltanissetta,Serradifalco,88.29,87.47
2022-05-25,85,085019,Caltanissetta,Sommatino,86.59,85.46
2022-05-25,85,085020,Caltanissetta,Sutera,90.70,91.61
2022-05-25,85,085021,Caltanissetta,Vallelunga Pratameno,82.98,84.44
2022-05-25,85,085022,Caltanissetta,Villalba,82.29,85.70
2022-05-25,87,087001,Catania,Aci Bonaccorsi,81.41,78.93
2022-05-25,87,087002,Catania,Aci Castello,77.91,75.76
2022-05-25,87,087003,Catania,Aci Catena,76.29,74.25
2022-05-25,87,087005,Catania,Aci Sant'Antonio,79.07,77.11
2022-05-25,87,087004,Catania,Acireale,81.31,79.20
2022-05-25,87,087006,Catania,Adrano,77.74,75.36
2022-05-25,87,087007,Catania,Belpasso,76.17,73.46
2022-05-25,87,087008,Catania,Biancavilla,82.10,79.57
2022-05-25,87,087009,Catania,Bronte,84.45,81.89
2022-05-25,87,087010,Catania,Calatabiano,84.05,84.18
2022-05-25,87,087011,Catania,Caltagirone,88.24,90.19
2022-05-25,87,087012,Catania,Camporotondo Etneo,71.24,67.80
2022-05-25,87,087013,Catania,Castel di Iudica,78.22,75.96
2022-05-25,87,087014,Catania,Castiglione di Sicilia,86.03,82.55
2022-05-25,87,087015,Catania,Catania,91.00,87.67
2022-05-25,87,087016,Catania,Fiumefreddo di Sicilia,81.18,79.09
2022-05-25,87,087017,Catania,Giarre,83.57,80.81
2022-05-25,87,087018,Catania,Grammichele,83.09,83.69
2022-05-25,87,087019,Catania,Gravina di Catania,74.52,72.03
2022-05-25,87,087020,Catania,Licodia Eubea,84.57,82.09
2022-05-25,87,087021,Catania,Linguaglossa,83.61,81.64
2022-05-25,87,087022,Catania,Maletto,88.35,86.65
2022-05-25,87,087057,Catania,Maniace,75.61,72.70
2022-05-25,87,087023,Catania,Mascali,78.69,76.23
2022-05-25,87,087024,Catania,Mascalucia,74.14,71.22
2022-05-25,87,087056,Catania,Mazzarrone,85.54,84.66
2022-05-25,87,087025,Catania,Militello in Val di Catania,80.31,80.66
2022-05-25,87,087026,Catania,Milo,84.82,82.84
2022-05-25,87,087027,Catania,Mineo,77.67,78.58
2022-05-25,87,087028,Catania,Mirabella Imbaccari,85.38,84.02
2022-05-25,87,087029,Catania,Misterbianco,72.77,69.96
2022-05-25,87,087030,Catania,Motta Sant'Anastasia,76.10,73.29
2022-05-25,87,087031,Catania,Nicolosi,74.51,71.55
2022-05-25,87,087032,Catania,Palagonia,76.11,76.99
2022-05-25,87,087033,Catania,Paternò,81.70,78.63
2022-05-25,87,087034,Catania,Pedara,73.21,70.58
2022-05-25,87,087035,Catania,Piedimonte Etneo,78.41,76.45
2022-05-25,87,087036,Catania,Raddusa,82.34,80.93
2022-05-25,87,087058,Catania,Ragalna,68.83,67.03
2022-05-25,87,087037,Catania,Ramacca,80.68,81.44
2022-05-25,87,087038,Catania,Randazzo,82.82,80.24
2022-05-25,87,087039,Catania,Riposto,79.41,77.00
2022-05-25,87,087040,Catania,San Cono,86.29,84.53
2022-05-25,87,087041,Catania,San Giovanni la Punta,78.23,75.95
2022-05-25,87,087042,Catania,San Gregorio di Catania,80.41,78.19
2022-05-25,87,087043,Catania,San Michele di Ganzaria,83.35,81.78
2022-05-25,87,087044,Catania,San Pietro Clarenza,71.68,68.45
2022-05-25,87,087047,Catania,Santa Maria di Licodia,76.32,73.84
2022-05-25,87,087048,Catania,Santa Venerina,79.27,77.08
2022-05-25,87,087045,Catania,Sant'Agata li Battiati,77.67,76.15
2022-05-25,87,087046,Catania,Sant'Alfio,80.50,78.22
2022-05-25,87,087049,Catania,Scordia,85.85,83.83
2022-05-25,87,087050,Catania,Trecastagni,77.92,75.21
2022-05-25,87,087051,Catania,Tremestieri Etneo,75.89,73.42
2022-05-25,87,087052,Catania,Valverde,77.77,75.80
2022-05-25,87,087053,Catania,Viagrande,78.34,76.60
2022-05-25,87,087054,Catania,Vizzini,87.03,84.05
2022-05-25,87,087055,Catania,Zafferana Etnea,80.29,77.95
2022-05-25,86,086001,Enna,Agira,81.11,78.30
2022-05-25,86,086002,Enna,Aidone,85.98,86.05
2022-05-25,86,086003,Enna,Assoro,82.61,82.38
2022-05-25,86,086004,Enna,Barrafranca,82.01,79.89
2022-05-25,86,086005,Enna,Calascibetta,88.06,89.45
2022-05-25,86,086006,Enna,Catenanuova,78.90,76.92
2022-05-25,86,086007,Enna,Centuripe,79.68,78.63
2022-05-25,86,086008,Enna,Cerami,92.26,92.87
2022-05-25,86,086009,Enna,Enna,90.11,90.44
2022-05-25,86,086010,Enna,Gagliano Castelferrato,87.30,87.40
2022-05-25,86,086011,Enna,Leonforte,88.25,87.86
2022-05-25,86,086012,Enna,Nicosia,87.92,88.89
2022-05-25,86,086013,Enna,Nissoria,79.55,79.33
2022-05-25,86,086014,Enna,Piazza Armerina,83.26,82.96
2022-05-25,86,086015,Enna,Pietraperzia,87.77,87.46
2022-05-25,86,086016,Enna,Regalbuto,83.54,82.68
2022-05-25,86,086017,Enna,Sperlinga,90.63,90.63
2022-05-25,86,086018,Enna,Troina,89.92,90.17
2022-05-25,86,086019,Enna,Valguarnera Caropepe,82.80,83.52
2022-05-25,86,086020,Enna,Villarosa,87.62,87.00
2022-05-25,83,083107,Messina,Acquedolci,83.10,82.55
2022-05-25,83,083001,Messina,Alcara li Fusi,89.56,88.17
2022-05-25,83,083002,Messina,Alì,67.61,62.26
2022-05-25,83,083003,Messina,Alì Terme,71.52,68.86
2022-05-25,83,083004,Messina,Antillo,84.54,82.94
2022-05-25,83,083005,Messina,Barcellona Pozzo di Gotto,87.24,88.60
2022-05-25,83,083006,Messina,Basicò,85.61,86.89
2022-05-25,83,083007,Messina,Brolo,91.78,94.27
2022-05-25,83,083008,Messina,Capizzi,80.30,79.20
2022-05-25,83,083009,Messina,Capo d'Orlando,87.50,87.57
2022-05-25,83,083010,Messina,Capri Leone,85.07,85.38
2022-05-25,83,083011,Messina,Caronia,86.37,84.79
2022-05-25,83,083012,Messina,Casalvecchio Siculo,81.02,77.56
2022-05-25,83,083013,Messina,Castel di Lucio,92.19,90.04
2022-05-25,83,083014,Messina,Castell'Umberto,82.22,80.99
2022-05-25,83,083015,Messina,Castelmola,74.44,73.96
2022-05-25,83,083016,Messina,Castroreale,83.91,83.41
2022-05-25,83,083017,Messina,Cesarò,85.73,81.71
2022-05-25,83,083018,Messina,Condrò,75.95,73.94
2022-05-25,83,083019,Messina,Falcone,85.34,86.34
2022-05-25,83,083020,Messina,Ficarra,90.10,90.26
2022-05-25,83,083021,Messina,Fiumedinisi,62.97,59.71
2022-05-25,83,083022,Messina,Floresta,81.28,78.77
2022-05-25,83,083023,Messina,Fondachelli-Fantina,81.84,82.74
2022-05-25,83,083024,Messina,Forza d'Agrò,78.38,83.31
2022-05-25,83,083025,Messina,Francavilla di Sicilia,84.89,82.87
2022-05-25,83,083026,Messina,Frazzanò,89.46,89.12
2022-05-25,83,083027,Messina,Furci Siculo,75.61,74.68
2022-05-25,83,083028,Messina,Furnari,77.85,78.19
2022-05-25,83,083029,Messina,Gaggi,77.65,74.72
2022-05-25,83,083030,Messina,Galati Mamertino,88.59,86.75
2022-05-25,83,083031,Messina,Gallodoro,78.47,85.84
2022-05-25,83,083032,Messina,Giardini-Naxos,78.67,76.20
2022-05-25,83,083033,Messina,Gioiosa Marea,80.03,80.92
2022-05-25,83,083034,Messina,Graniti,83.30,81.03
2022-05-25,83,083035,Messina,Gualtieri Sicaminò,80.99,79.51
2022-05-25,83,083036,Messina,Itala,66.81,63.69
2022-05-25,83,083037,Messina,Leni,73.07,76.40
2022-05-25,83,083038,Messina,Letojanni,84.58,82.96
2022-05-25,83,083039,Messina,Librizzi,86.19,85.99
2022-05-25,83,083040,Messina,Limina,86.80,84.69
2022-05-25,83,083041,Messina,Lipari,80.65,78.62
2022-05-25,83,083042,Messina,Longi,87.15,85.54
2022-05-25,83,083043,Messina,Malfa,81.82,85.03
2022-05-25,83,083044,Messina,Malvagna,85.74,82.25
2022-05-25,83,083045,Messina,Mandanici,78.15,77.78
2022-05-25,83,083046,Messina,Mazzarrà Sant'Andrea,81.53,82.20
2022-05-25,83,083047,Messina,Merì,82.24,83.10
2022-05-25,83,083048,Messina,Messina,81.36,78.33
2022-05-25,83,083049,Messina,Milazzo,83.10,82.30
2022-05-25,83,083050,Messina,Militello Rosmarino,85.15,83.25
2022-05-25,83,083051,Messina,Mirto,87.85,86.84
2022-05-25,83,083052,Messina,Mistretta,92.96,92.59
2022-05-25,83,083053,Messina,Moio Alcantara,89.71,86.48
2022-05-25,83,083054,Messina,Monforte San Giorgio,81.24,79.95
2022-05-25,83,083055,Messina,Mongiuffi Melia,85.87,89.59
2022-05-25,83,083056,Messina,Montagnareale,79.84,81.86
2022-05-25,83,083057,Messina,Montalbano Elicona,87.12,85.43
2022-05-25,83,083058,Messina,Motta Camastra,79.87,77.03
2022-05-25,83,083059,Messina,Motta d'Affermo,88.20,85.78
2022-05-25,83,083060,Messina,Naso,86.65,86.62
2022-05-25,83,083061,Messina,Nizza di Sicilia,76.77,73.83
2022-05-25,83,083062,Messina,Novara di Sicilia,83.58,85.14
2022-05-25,83,083063,Messina,Oliveri,83.85,82.94
2022-05-25,83,083064,Messina,Pace del Mela,78.60,77.95
2022-05-25,83,083065,Messina,Pagliara,76.00,74.95
2022-05-25,83,083066,Messina,Patti,85.82,85.32
2022-05-25,83,083067,Messina,Pettineo,84.97,84.39
