data,cod_prov,pro_com_t,provincia,comune,prima_dose,seconda_dose
2022-02-02,84,084001,Agrigento,Agrigento,91.30,86.66
2022-02-02,84,084002,Agrigento,Alessandria della Rocca,89.32,85.47
2022-02-02,84,084003,Agrigento,Aragona,91.08,88.67
2022-02-02,84,084004,Agrigento,Bivona,89.81,87.12
2022-02-02,84,084005,Agrigento,Burgio,92.94,91.22
2022-02-02,84,084006,Agrigento,Calamonaci,83.43,80.69
2022-02-02,84,084007,Agrigento,Caltabellotta,87.42,85.83
2022-02-02,84,084008,Agrigento,Camastra,84.84,81.82
2022-02-02,84,084009,Agrigento,Cammarata,89.37,86.26
2022-02-02,84,084010,Agrigento,Campobello di Licata,87.09,82.25
2022-02-02,84,084011,Agrigento,Canicattì,85.20,80.94
2022-02-02,84,084012,Agrigento,Casteltermini,88.25,84.89
2022-02-02,84,084013,Agrigento,Castrofilippo,79.86,79.22
2022-02-02,84,084014,Agrigento,Cattolica Eraclea,84.74,81.72
2022-02-02,84,084015,Agrigento,Cianciana,91.96,88.71
2022-02-02,84,084016,Agrigento,Comitini,93.07,89.54
2022-02-02,84,084017,Agrigento,Favara,88.68,84.81
2022-02-02,84,084018,Agrigento,Grotte,90.49,87.43
2022-02-02,84,084019,Agrigento,Joppolo Giancaxio,86.66,82.97
2022-02-02,84,084020,Agrigento,Lampedusa e Linosa,84.04,79.68
2022-02-02,84,084021,Agrigento,Licata,83.92,78.48
2022-02-02,84,084022,Agrigento,Lucca Sicula,93.77,89.56
2022-02-02,84,084023,Agrigento,Menfi,89.17,85.26
2022-02-02,84,084024,Agrigento,Montallegro,88.32,86.74
2022-02-02,84,084025,Agrigento,Montevago,91.23,87.20
2022-02-02,84,084026,Agrigento,Naro,84.62,80.75
2022-02-02,84,084027,Agrigento,Palma di Montechiaro,77.09,72.34
2022-02-02,84,084028,Agrigento,Porto Empedocle,86.27,82.42
2022-02-02,84,084029,Agrigento,Racalmuto,85.84,83.07
2022-02-02,84,084030,Agrigento,Raffadali,88.95,85.30
2022-02-02,84,084031,Agrigento,Ravanusa,76.27,73.00
2022-02-02,84,084032,Agrigento,Realmonte,88.13,83.20
2022-02-02,84,084033,Agrigento,Ribera,85.03,81.58
2022-02-02,84,084034,Agrigento,Sambuca di Sicilia,92.65,89.24
2022-02-02,84,084035,Agrigento,San Biagio Platani,87.96,83.95
2022-02-02,84,084036,Agrigento,San Giovanni Gemini,88.10,84.64
2022-02-02,84,084037,Agrigento,Santa Elisabetta,90.23,85.89
2022-02-02,84,084038,Agrigento,Santa Margherita di Belice,89.37,84.87
2022-02-02,84,084039,Agrigento,Sant'Angelo Muxaro,84.34,80.88
2022-02-02,84,084040,Agrigento,Santo Stefano Quisquina,91.28,87.75
2022-02-02,84,084041,Agrigento,Sciacca,92.60,92.14
2022-02-02,84,084042,Agrigento,Siculiana,86.17,81.75
2022-02-02,84,084043,Agrigento,Villafranca Sicula,89.16,86.47
2022-02-02,85,085001,Caltanissetta,Acquaviva Platani,93.17,91.44
2022-02-02,85,085002,Caltanissetta,Bompensiere,88.74,86.36
2022-02-02,85,085003,Caltanissetta,Butera,76.69,72.40
2022-02-02,85,085004,Caltanissetta,Caltanissetta,85.62,81.88
2022-02-02,85,085005,Caltanissetta,Campofranco,83.24,84.24
2022-02-02,85,085006,Caltanissetta,Delia,81.09,78.75
2022-02-02,85,085007,Caltanissetta,Gela,77.70,72.04
2022-02-02,85,085008,Caltanissetta,Marianopoli,79.86,72.19
2022-02-02,85,085009,Caltanissetta,Mazzarino,81.63,75.69
2022-02-02,85,085010,Caltanissetta,Milena,91.86,88.09
2022-02-02,85,085011,Caltanissetta,Montedoro,89.32,84.27
2022-02-02,85,085012,Caltanissetta,Mussomeli,88.93,87.05
2022-02-02,85,085013,Caltanissetta,Niscemi,80.22,76.80
2022-02-02,85,085014,Caltanissetta,Resuttano,91.22,93.73
2022-02-02,85,085015,Caltanissetta,Riesi,79.72,76.78
2022-02-02,85,085016,Caltanissetta,San Cataldo,86.40,82.92
2022-02-02,85,085017,Caltanissetta,Santa Caterina Villarmosa,87.64,88.62
2022-02-02,85,085018,Caltanissetta,Serradifalco,86.92,83.40
2022-02-02,85,085019,Caltanissetta,Sommatino,84.43,81.38
2022-02-02,85,085020,Caltanissetta,Sutera,89.70,89.12
2022-02-02,85,085021,Caltanissetta,Vallelunga Pratameno,82.05,81.14
2022-02-02,85,085022,Caltanissetta,Villalba,81.59,84.10
2022-02-02,87,087001,Catania,Aci Bonaccorsi,79.92,74.93
2022-02-02,87,087002,Catania,Aci Castello,76.82,72.62
2022-02-02,87,087003,Catania,Aci Catena,74.97,70.17
2022-02-02,87,087005,Catania,Aci Sant'Antonio,77.68,72.84
2022-02-02,87,087004,Catania,Acireale,80.02,75.24
2022-02-02,87,087006,Catania,Adrano,75.97,70.76
2022-02-02,87,087007,Catania,Belpasso,74.87,69.76
2022-02-02,87,087008,Catania,Biancavilla,80.99,76.32
2022-02-02,87,087009,Catania,Bronte,83.32,79.11
2022-02-02,87,087010,Catania,Calatabiano,81.56,77.50
2022-02-02,87,087011,Catania,Caltagirone,86.59,85.76
2022-02-02,87,087012,Catania,Camporotondo Etneo,69.67,63.92
2022-02-02,87,087013,Catania,Castel di Iudica,75.82,71.57
2022-02-02,87,087014,Catania,Castiglione di Sicilia,83.92,77.90
2022-02-02,87,087015,Catania,Catania,89.05,82.83
2022-02-02,87,087016,Catania,Fiumefreddo di Sicilia,79.13,73.58
2022-02-02,87,087017,Catania,Giarre,81.53,75.62
2022-02-02,87,087018,Catania,Grammichele,81.94,80.00
2022-02-02,87,087019,Catania,Gravina di Catania,73.37,68.27
2022-02-02,87,087020,Catania,Licodia Eubea,84.13,79.50
2022-02-02,87,087021,Catania,Linguaglossa,82.45,78.22
2022-02-02,87,087022,Catania,Maletto,87.54,84.41
2022-02-02,87,087057,Catania,Maniace,74.08,68.10
2022-02-02,87,087023,Catania,Mascali,77.01,71.12
2022-02-02,87,087024,Catania,Mascalucia,72.80,67.61
2022-02-02,87,087056,Catania,Mazzarrone,83.99,80.85
2022-02-02,87,087025,Catania,Militello in Val di Catania,79.36,78.68
2022-02-02,87,087026,Catania,Milo,83.43,79.17
2022-02-02,87,087027,Catania,Mineo,76.32,75.06
2022-02-02,87,087028,Catania,Mirabella Imbaccari,83.27,79.60
2022-02-02,87,087029,Catania,Misterbianco,71.29,65.93
2022-02-02,87,087030,Catania,Motta Sant'Anastasia,74.65,69.58
2022-02-02,87,087031,Catania,Nicolosi,72.77,67.90
2022-02-02,87,087032,Catania,Palagonia,74.33,73.01
2022-02-02,87,087033,Catania,Paternò,79.87,73.66
2022-02-02,87,087034,Catania,Pedara,71.75,66.62
2022-02-02,87,087035,Catania,Piedimonte Etneo,77.25,72.46
2022-02-02,87,087036,Catania,Raddusa,79.95,76.61
2022-02-02,87,087058,Catania,Ragalna,67.77,64.35
2022-02-02,87,087037,Catania,Ramacca,78.71,77.87
2022-02-02,87,087038,Catania,Randazzo,81.31,76.84
2022-02-02,87,087039,Catania,Riposto,77.70,72.47
2022-02-02,87,087040,Catania,San Cono,84.57,81.82
2022-02-02,87,087041,Catania,San Giovanni la Punta,76.96,72.43
2022-02-02,87,087042,Catania,San Gregorio di Catania,79.38,74.83
2022-02-02,87,087043,Catania,San Michele di Ganzaria,81.85,78.32
2022-02-02,87,087044,Catania,San Pietro Clarenza,70.14,65.14
2022-02-02,87,087047,Catania,Santa Maria di Licodia,74.34,68.58
2022-02-02,87,087048,Catania,Santa Venerina,77.71,72.50
2022-02-02,87,087045,Catania,Sant'Agata li Battiati,76.59,72.99
2022-02-02,87,087046,Catania,Sant'Alfio,78.36,73.40
2022-02-02,87,087049,Catania,Scordia,84.51,80.72
2022-02-02,87,087050,Catania,Trecastagni,76.64,71.49
2022-02-02,87,087051,Catania,Tremestieri Etneo,74.80,70.16
2022-02-02,87,087052,Catania,Valverde,76.53,72.19
2022-02-02,87,087053,Catania,Viagrande,77.25,73.11
2022-02-02,87,087054,Catania,Vizzini,85.75,81.24
2022-02-02,87,087055,Catania,Zafferana Etnea,78.68,73.85
2022-02-02,86,086001,Enna,Agira,78.23,72.55
2022-02-02,86,086002,Enna,Aidone,84.47,82.95
2022-02-02,86,086003,Enna,Assoro,80.94,77.84
2022-02-02,86,086004,Enna,Barrafranca,79.50,74.29
2022-02-02,86,086005,Enna,Calascibetta,86.67,86.14
2022-02-02,86,086006,Enna,Catenanuova,77.42,73.58
2022-02-02,86,086007,Enna,Centuripe,78.31,75.93
2022-02-02,86,086008,Enna,Cerami,91.26,90.43
2022-02-02,86,086009,Enna,Enna,88.86,87.27
2022-02-02,86,086010,Enna,Gagliano Castelferrato,84.88,82.83
2022-02-02,86,086011,Enna,Leonforte,86.34,83.64
2022-02-02,86,086012,Enna,Nicosia,86.40,84.86
2022-02-02,86,086013,Enna,Nissoria,78.09,74.69
2022-02-02,86,086014,Enna,Piazza Armerina,81.46,78.72
2022-02-02,86,086015,Enna,Pietraperzia,84.86,81.69
2022-02-02,86,086016,Enna,Regalbuto,81.25,78.51
2022-02-02,86,086017,Enna,Sperlinga,89.46,87.26
2022-02-02,86,086018,Enna,Troina,87.97,86.27
2022-02-02,86,086019,Enna,Valguarnera Caropepe,81.42,80.13
2022-02-02,86,086020,Enna,Villarosa,86.21,82.94
2022-02-02,83,083107,Messina,Acquedolci,81.62,79.19
2022-02-02,83,083001,Messina,Alcara li Fusi,88.81,86.31
2022-02-02,83,083002,Messina,Alì,65.08,55.27
2022-02-02,83,083003,Messina,Alì Terme,69.21,64.72
2022-02-02,83,083004,Messina,Antillo,83.31,78.16
2022-02-02,83,083005,Messina,Barcellona Pozzo di Gotto,85.86,84.54
2022-02-02,83,083006,Messina,Basicò,84.52,81.24
2022-02-02,83,083007,Messina,Brolo,90.31,90.24
2022-02-02,83,083008,Messina,Capizzi,78.06,73.15
2022-02-02,83,083009,Messina,Capo d'Orlando,86.33,83.51
2022-02-02,83,083010,Messina,Capri Leone,83.92,81.81
2022-02-02,83,083011,Messina,Caronia,85.33,81.24
2022-02-02,83,083012,Messina,Casalvecchio Siculo,79.09,73.68
2022-02-02,83,083013,Messina,Castel di Lucio,91.24,85.06
2022-02-02,83,083014,Messina,Castell'Umberto,79.34,76.10
2022-02-02,83,083015,Messina,Castelmola,72.50,66.18
2022-02-02,83,083016,Messina,Castroreale,82.08,79.33
2022-02-02,83,083017,Messina,Cesarò,84.66,78.67
2022-02-02,83,083018,Messina,Condrò,73.50,70.16
2022-02-02,83,083019,Messina,Falcone,84.76,83.88
2022-02-02,83,083020,Messina,Ficarra,89.02,86.85
2022-02-02,83,083021,Messina,Fiumedinisi,60.52,53.83
2022-02-02,83,083022,Messina,Floresta,79.00,73.29
2022-02-02,83,083023,Messina,Fondachelli-Fantina,80.02,77.60
2022-02-02,83,083024,Messina,Forza d'Agrò,77.20,78.03
2022-02-02,83,083025,Messina,Francavilla di Sicilia,83.21,78.18
2022-02-02,83,083026,Messina,Frazzanò,87.93,85.20
2022-02-02,83,083027,Messina,Furci Siculo,73.90,70.48
2022-02-02,83,083028,Messina,Furnari,76.58,74.27
2022-02-02,83,083029,Messina,Gaggi,74.51,68.40
2022-02-02,83,083030,Messina,Galati Mamertino,86.97,83.52
2022-02-02,83,083031,Messina,Gallodoro,77.58,82.30
2022-02-02,83,083032,Messina,Giardini-Naxos,76.22,70.70
2022-02-02,83,083033,Messina,Gioiosa Marea,78.83,76.88
2022-02-02,83,083034,Messina,Graniti,82.05,77.58
2022-02-02,83,083035,Messina,Gualtieri Sicaminò,79.45,74.55
2022-02-02,83,083036,Messina,Itala,64.26,58.46
2022-02-02,83,083037,Messina,Leni,71.41,71.10
2022-02-02,83,083038,Messina,Letojanni,82.78,77.59
2022-02-02,83,083039,Messina,Librizzi,83.84,81.41
2022-02-02,83,083040,Messina,Limina,85.81,83.15
2022-02-02,83,083041,Messina,Lipari,79.14,72.45
2022-02-02,83,083042,Messina,Longi,85.39,83.09
2022-02-02,83,083043,Messina,Malfa,80.96,78.50
2022-02-02,83,083044,Messina,Malvagna,84.79,80.19
2022-02-02,83,083045,Messina,Mandanici,77.78,74.44
2022-02-02,83,083046,Messina,Mazzarrà Sant'Andrea,80.19,77.74
2022-02-02,83,083047,Messina,Merì,80.34,77.68
2022-02-02,83,083048,Messina,Messina,79.42,73.24
2022-02-02,83,083049,Messina,Milazzo,81.64,77.71
2022-02-02,83,083050,Messina,Militello Rosmarino,83.94,80.48
2022-02-02,83,083051,Messina,Mirto,87.18,83.46
2022-02-02,83,083052,Messina,Mistretta,91.89,89.54
2022-02-02,83,083053,Messina,Moio Alcantara,88.79,82.64
2022-02-02,83,083054,Messina,Monforte San Giorgio,80.03,76.70
2022-02-02,83,083055,Messina,Mongiuffi Melia,83.64,81.23
2022-02-02,83,083056,Messina,Montagnareale,77.75,77.32
2022-02-02,83,083057,Messina,Montalbano Elicona,85.74,81.17
2022-02-02,83,083058,Messina,Motta Camastra,78.19,72.39
