data,cod_prov,pro_com_t,provincia,comune,%vaccinati,%immunizzati
2021-12-15,85,085006,Caltanissetta,Delia,77.10,74.65
2021-12-15,85,085007,Caltanissetta,Gela,72.52,68.52
2021-12-15,85,085008,Caltanissetta,Marianopoli,70.83,64.89
2021-12-15,85,085009,Caltanissetta,Mazzarino,75.50,70.94
2021-12-15,85,085010,Caltanissetta,Milena,86.17,84.30
2021-12-15,85,085011,Caltanissetta,Montedoro,81.90,80.25
2021-12-15,85,085012,Caltanissetta,Mussomeli,83.93,82.95
2021-12-15,85,085013,Caltanissetta,Niscemi,73.63,70.77
2021-12-15,85,085014,Caltanissetta,Resuttano,86.14,86.48
2021-12-15,85,085015,Caltanissetta,Riesi,73.46,70.69
2021-12-15,85,085016,Caltanissetta,San Cataldo,82.44,80.16
2021-12-15,85,085017,Caltanissetta,Santa Caterina Villarmosa,82.11,80.53
2021-12-15,85,085018,Caltanissetta,Serradifalco,81.40,79.15
2021-12-15,85,085019,Caltanissetta,Sommatino,78.94,76.96
2021-12-15,85,085020,Caltanissetta,Sutera,84.88,84.71
2021-12-15,85,085021,Caltanissetta,Vallelunga Pratameno,75.80,72.14
2021-12-15,85,085022,Caltanissetta,Villalba,79.14,79.14
2021-12-15,87,087001,Catania,Aci Bonaccorsi,72.28,69.76
2021-12-15,87,087002,Catania,Aci Castello,73.46,71.10
2021-12-15,87,087003,Catania,Aci Catena,70.12,67.14
2021-12-15,87,087005,Catania,Aci Sant'Antonio,71.15,68.03
2021-12-15,87,087004,Catania,Acireale,73.73,70.69
2021-12-15,87,087006,Catania,Adrano,70.19,66.68
2021-12-15,87,087007,Catania,Belpasso,69.82,66.72
2021-12-15,87,087008,Catania,Biancavilla,76.16,73.25
2021-12-15,87,087009,Catania,Bronte,78.17,75.65
2021-12-15,87,087010,Catania,Calatabiano,73.49,70.40
2021-12-15,87,087011,Catania,Caltagirone,81.48,80.16
2021-12-15,87,087012,Catania,Camporotondo Etneo,64.48,60.87
2021-12-15,87,087013,Catania,Castel di Iudica,70.97,66.91
2021-12-15,87,087014,Catania,Castiglione di Sicilia,76.47,72.61
2021-12-15,87,087015,Catania,Catania,83.81,80.22
2021-12-15,87,087016,Catania,Fiumefreddo di Sicilia,71.58,68.29
2021-12-15,87,087017,Catania,Giarre,74.58,71.63
2021-12-15,87,087018,Catania,Grammichele,75.51,73.45
2021-12-15,87,087019,Catania,Gravina di Catania,67.20,64.76
2021-12-15,87,087020,Catania,Licodia Eubea,75.62,73.04
2021-12-15,87,087021,Catania,Linguaglossa,77.51,75.09
2021-12-15,87,087022,Catania,Maletto,82.91,80.73
2021-12-15,87,087057,Catania,Maniace,69.32,65.31
2021-12-15,87,087023,Catania,Mascali,71.40,68.05
2021-12-15,87,087024,Catania,Mascalucia,68.78,65.85
2021-12-15,87,087056,Catania,Mazzarrone,79.26,76.25
2021-12-15,87,087025,Catania,Militello in Val di Catania,74.49,72.39
2021-12-15,87,087026,Catania,Milo,77.93,76.44
2021-12-15,87,087027,Catania,Mineo,77.47,75.35
2021-12-15,87,087028,Catania,Mirabella Imbaccari,77.65,73.99
2021-12-15,87,087029,Catania,Misterbianco,64.77,61.55
2021-12-15,87,087030,Catania,Motta Sant'Anastasia,67.87,64.88
2021-12-15,87,087031,Catania,Nicolosi,69.16,65.69
2021-12-15,87,087032,Catania,Palagonia,68.68,65.30
2021-12-15,87,087033,Catania,Paternò,72.47,69.22
2021-12-15,87,087034,Catania,Pedara,66.32,63.32
2021-12-15,87,087035,Catania,Piedimonte Etneo,70.27,67.87
2021-12-15,87,087036,Catania,Raddusa,74.70,71.55
2021-12-15,87,087058,Catania,Ragalna,63.82,61.58
2021-12-15,87,087037,Catania,Ramacca,74.93,71.81
2021-12-15,87,087038,Catania,Randazzo,75.85,73.03
2021-12-15,87,087039,Catania,Riposto,71.76,68.96
2021-12-15,87,087040,Catania,San Cono,76.29,74.02
2021-12-15,87,087041,Catania,San Giovanni la Punta,72.30,70.01
2021-12-15,87,087042,Catania,San Gregorio di Catania,74.39,72.19
2021-12-15,87,087043,Catania,San Michele di Ganzaria,73.74,70.10
2021-12-15,87,087044,Catania,San Pietro Clarenza,65.71,62.67
2021-12-15,87,087047,Catania,Santa Maria di Licodia,67.60,64.91
2021-12-15,87,087048,Catania,Santa Venerina,70.59,67.12
2021-12-15,87,087045,Catania,Sant'Agata li Battiati,71.72,70.01
2021-12-15,87,087046,Catania,Sant'Alfio,72.76,69.68
2021-12-15,87,087049,Catania,Scordia,80.23,77.84
2021-12-15,87,087050,Catania,Trecastagni,70.33,67.06
2021-12-15,87,087051,Catania,Tremestieri Etneo,69.92,67.47
2021-12-15,87,087052,Catania,Valverde,70.42,68.20
2021-12-15,87,087053,Catania,Viagrande,72.72,69.47
2021-12-15,87,087054,Catania,Vizzini,81.28,77.93
2021-12-15,87,087055,Catania,Zafferana Etnea,71.55,68.33
2021-12-15,86,086001,Enna,Agira,71.09,68.39
2021-12-15,86,086002,Enna,Aidone,79.23,77.46
2021-12-15,86,086003,Enna,Assoro,75.52,73.22
2021-12-15,86,086004,Enna,Barrafranca,74.24,71.57
2021-12-15,86,086005,Enna,Calascibetta,83.21,82.34
2021-12-15,86,086006,Enna,Catenanuova,72.41,70.16
2021-12-15,86,086007,Enna,Centuripe,75.37,73.73
2021-12-15,86,086008,Enna,Cerami,87.82,84.74
2021-12-15,86,086009,Enna,Enna,84.38,83.08
2021-12-15,86,086010,Enna,Gagliano Castelferrato,79.29,77.68
2021-12-15,86,086011,Enna,Leonforte,81.12,78.85
2021-12-15,86,086012,Enna,Nicosia,81.02,79.60
2021-12-15,86,086013,Enna,Nissoria,71.81,69.82
2021-12-15,86,086014,Enna,Piazza Armerina,75.59,74.00
2021-12-15,86,086015,Enna,Pietraperzia,78.27,76.93
2021-12-15,86,086016,Enna,Regalbuto,77.15,75.03
2021-12-15,86,086017,Enna,Sperlinga,86.39,83.88
2021-12-15,86,086018,Enna,Troina,82.80,81.47
2021-12-15,86,086019,Enna,Valguarnera Caropepe,76.32,75.02
2021-12-15,86,086020,Enna,Villarosa,81.99,80.27
2021-12-15,83,083107,Messina,Acquedolci,76.41,73.75
2021-12-15,83,083001,Messina,Alcara li Fusi,85.11,82.32
2021-12-15,83,083002,Messina,Alì,53.30,51.95
2021-12-15,83,083003,Messina,Alì Terme,64.49,61.41
2021-12-15,83,083004,Messina,Antillo,77.82,73.11
2021-12-15,83,083005,Messina,Barcellona Pozzo di Gotto,78.09,75.94
2021-12-15,83,083006,Messina,Basicò,77.41,73.70
2021-12-15,83,083007,Messina,Brolo,83.88,83.48
2021-12-15,83,083008,Messina,Capizzi,74.36,68.78
2021-12-15,83,083009,Messina,Capo d'Orlando,79.05,77.59
2021-12-15,83,083010,Messina,Capri Leone,77.10,75.02
2021-12-15,83,083011,Messina,Caronia,80.31,77.27
2021-12-15,83,083012,Messina,Casalvecchio Siculo,72.22,70.14
2021-12-15,83,083013,Messina,Castel di Lucio,85.94,82.62
2021-12-15,83,083014,Messina,Castell'Umberto,72.32,69.46
2021-12-15,83,083015,Messina,Castelmola,63.07,60.59
2021-12-15,83,083016,Messina,Castroreale,76.60,74.57
2021-12-15,83,083017,Messina,Cesarò,80.94,76.40
2021-12-15,83,083018,Messina,Condrò,70.00,66.98
2021-12-15,83,083019,Messina,Falcone,78.45,76.20
2021-12-15,83,083020,Messina,Ficarra,83.62,82.54
2021-12-15,83,083021,Messina,Fiumedinisi,50.56,46.71
2021-12-15,83,083022,Messina,Floresta,73.84,69.21
2021-12-15,83,083023,Messina,Fondachelli-Fantina,75.88,74.43
2021-12-15,83,083024,Messina,Forza d'Agrò,73.09,72.25
2021-12-15,83,083025,Messina,Francavilla di Sicilia,76.59,72.26
2021-12-15,83,083026,Messina,Frazzanò,83.48,81.93
2021-12-15,83,083027,Messina,Furci Siculo,69.77,67.59
2021-12-15,83,083028,Messina,Furnari,67.70,65.81
2021-12-15,83,083029,Messina,Gaggi,64.75,61.02
2021-12-15,83,083030,Messina,Galati Mamertino,82.60,79.12
2021-12-15,83,083031,Messina,Gallodoro,72.24,72.24
2021-12-15,83,083032,Messina,Giardini-Naxos,68.13,64.18
2021-12-15,83,083033,Messina,Gioiosa Marea,71.66,70.19
2021-12-15,83,083034,Messina,Graniti,74.31,70.92
2021-12-15,83,083035,Messina,Gualtieri Sicaminò,71.32,67.22
2021-12-15,83,083036,Messina,Itala,56.73,54.31
2021-12-15,83,083037,Messina,Leni,67.38,65.70
2021-12-15,83,083038,Messina,Letojanni,76.60,72.22
2021-12-15,83,083039,Messina,Librizzi,77.24,75.95
2021-12-15,83,083040,Messina,Limina,83.66,81.82
2021-12-15,83,083041,Messina,Lipari,69.27,65.28
2021-12-15,83,083042,Messina,Longi,81.56,78.60
2021-12-15,83,083043,Messina,Malfa,73.49,72.20
2021-12-15,83,083044,Messina,Malvagna,80.22,78.48
2021-12-15,83,083045,Messina,Mandanici,72.83,70.43
2021-12-15,83,083046,Messina,Mazzarrà Sant'Andrea,73.41,70.97
2021-12-15,83,083047,Messina,Merì,71.47,68.10
2021-12-15,83,083048,Messina,Messina,70.90,67.60
2021-12-15,83,083049,Messina,Milazzo,75.59,73.33
2021-12-15,83,083050,Messina,Militello Rosmarino,78.43,75.21
2021-12-15,83,083051,Messina,Mirto,82.86,80.61
2021-12-15,83,083052,Messina,Mistretta,85.71,84.34
2021-12-15,83,083053,Messina,Moio Alcantara,82.63,80.21
2021-12-15,83,083054,Messina,Monforte San Giorgio,72.19,70.03
2021-12-15,83,083055,Messina,Mongiuffi Melia,79.10,76.27
2021-12-15,83,083056,Messina,Montagnareale,70.84,69.29
2021-12-15,83,083057,Messina,Montalbano Elicona,76.57,73.13
2021-12-15,83,083058,Messina,Motta Camastra,74.12,71.24
2021-12-15,83,083059,Messina,Motta d'Affermo,84.43,82.44
2021-12-15,83,083060,Messina,Naso,78.07,76.16
2021-12-15,83,083061,Messina,Nizza di Sicilia,68.09,65.14
2021-12-15,83,083062,Messina,Novara di Sicilia,74.21,73.01
2021-12-15,83,083063,Messina,Oliveri,76.44,73.28
2021-12-15,83,083064,Messina,Pace del Mela,68.37,66.23
2021-12-15,83,083065,Messina,Pagliara,68.16,66.20
2021-12-15,83,083066,Messina,Patti,75.35,73.30
2021-12-15,83,083067,Messina,Pettineo,77.59,76.03
2021-12-15,83,083068,Messina,Piraino,80.14,79.57
2021-12-15,83,083069,Messina,Raccuja,85.29,84.05
2021-12-15,83,083070,Messina,Reitano,82.08,77.38
2021-12-15,83,083071,Messina,Roccafiorita,111.43,109.71
2021-12-15,83,083072,Messina,Roccalumera,70.89,68.21
2021-12-15,83,083073,Messina,Roccavaldina,74.87,72.31
2021-12-15,83,083074,Messina,Roccella Valdemone,81.87,79.40
2021-12-15,83,083075,Messina,Rodì Milici,75.26,74.47
2021-12-15,83,083076,Messina,Rometta,68.71,65.26
2021-12-15,83,083077,Messina,San Filippo del Mela,67.89,64.59
2021-12-15,83,083078,Messina,San Fratello,78.27,75.51
2021-12-15,83,083079,Messina,San Marco d'Alunzio,89.08,87.32
2021-12-15,83,083080,Messina,San Pier Niceto,86.94,77.66
2021-12-15,83,083081,Messina,San Piero Patti,80.08,78.14
2021-12-15,83,083082,Messina,San Salvatore di Fitalia,82.27,81.47
2021-12-15,83,083090,Messina,San Teodoro,74.90,70.85
2021-12-15,83,083083,Messina,Santa Domenica Vittoria,86.29,83.22
2021-12-15,83,083086,Messina,Santa Lucia del Mela,71.19,68.37
2021-12-15,83,083087,Messina,Santa Marina Salina,71.60,72.94
2021-12-15,83,083089,Messina,Santa Teresa di Riva,67.53,64.72
2021-12-15,83,083084,Messina,Sant'Agata di Militello,79.42,77.32
2021-12-15,83,083085,Messina,Sant'Alessio Siculo,66.81,63.87
2021-12-15,83,083088,Messina,Sant'Angelo di Brolo,78.02,76.30
2021-12-15,83,083091,Messina,Santo Stefano di Camastra,76.70,73.68
2021-12-15,83,083092,Messina,Saponara,72.68,69.69
2021-12-15,83,083093,Messina,Savoca,64.32,61.62
2021-12-15,83,083094,Messina,Scaletta Zanclea,62.55,59.86
2021-12-15,83,083095,Messina,Sinagra,77.44,76.39
2021-12-15,83,083096,Messina,Spadafora,71.52,68.72
2021-12-15,83,083097,Messina,Taormina,69.59,67.17
2021-12-15,83,083106,Messina,Terme Vigliatore,75.54,73.82
2021-12-15,83,083098,Messina,Torregrotta,76.39,72.28
2021-12-15,83,083108,Messina,Torrenova,77.68,75.80
2021-12-15,83,083099,Messina,Tortorici,71.56,66.87
2021-12-15,83,083100,Messina,Tripi,76.89,73.51
2021-12-15,83,083101,Messina,Tusa,79.74,77.24
2021-12-15,83,083102,Messina,Ucria,83.88,88.38
2021-12-15,83,083103,Messina,Valdina,69.59,66.40
2021-12-15,83,083104,Messina,Venetico,69.07,67.04
2021-12-15,83,083105,Messina,Villafranca Tirrena,71.56,68.81
2021-12-15,82,082001,Palermo,Alia,83.76,80.78
2021-12-15,82,082002,Palermo,Alimena,79.86,75.65
2021-12-15,82,082003,Palermo,Aliminusa,80.69,79.02
2021-12-15,82,082004,Palermo,Altavilla Milicia,74.93,72.65
2021-12-15,82,082005,Palermo,Altofonte,73.63,71.25
2021-12-15,82,082006,Palermo,Bagheria,77.56,75.51
2021-12-15,82,082007,Palermo,Balestrate,80.21,76.27
2021-12-15,82,082008,Palermo,Baucina,79.10,75.65
2021-12-15,82,082009,Palermo,Belmonte Mezzagno,79.17,76.48
2021-12-15,82,082010,Palermo,Bisacquino,82.59,79.51
2021-12-15,82,082082,Palermo,Blufi,78.20,70.90
2021-12-15,82,082011,Palermo,Bolognetta,73.58,70.71
2021-12-15,82,082012,Palermo,Bompietro,82.01,76.90
2021-12-15,82,082013,Palermo,Borgetto,71.28,67.57
2021-12-15,82,082014,Palermo,Caccamo,78.68,76.08
2021-12-15,82,082015,Palermo,Caltavuturo,82.63,80.47
2021-12-15,82,082016,Palermo,Campofelice di Fitalia,84.46,80.86
2021-12-15,82,082017,Palermo,Campofelice di Roccella,80.18,78.60
2021-12-15,82,082018,Palermo,Campofiorito,84.41,81.62
2021-12-15,82,082019,Palermo,Camporeale,79.51,76.22
2021-12-15,82,082020,Palermo,Capaci,74.11,72.37
2021-12-15,82,082021,Palermo,Carini,73.83,71.27
2021-12-15,82,082022,Palermo,Castelbuono,84.60,83.09
2021-12-15,82,082023,Palermo,Casteldaccia,77.42,76.13
2021-12-15,82,082024,Palermo,Castellana Sicula,85.59,81.43
2021-12-15,82,082025,Palermo,Castronovo di Sicilia,82.04,79.35
2021-12-15,82,082026,Palermo,Cefalà Diana,85.02,82.04
2021-12-15,82,082027,Palermo,Cefalù,85.07,83.59
2021-12-15,82,082028,Palermo,Cerda,78.31,75.62
2021-12-15,82,082029,Palermo,Chiusa Sclafani,79.76,77.02
2021-12-15,82,082030,Palermo,Ciminna,78.97,76.30
2021-12-15,82,082031,Palermo,Cinisi,77.66,75.04
2021-12-15,82,082032,Palermo,Collesano,83.26,82.44
2021-12-15,82,082033,Palermo,Contessa Entellina,87.00,84.80
2021-12-15,82,082034,Palermo,Corleone,79.34,75.67
2021-12-15,82,082035,Palermo,Ficarazzi,73.88,71.60
2021-12-15,82,082036,Palermo,Gangi,85.77,83.68
2021-12-15,82,082037,Palermo,Geraci Siculo,89.12,83.71
2021-12-15,82,082038,Palermo,Giardinello,78.99,75.97
2021-12-15,82,082039,Palermo,Giuliana,88.78,86.72
2021-12-15,82,082040,Palermo,Godrano,82.72,81.21
2021-12-15,82,082041,Palermo,Gratteri,81.67,77.84
2021-12-15,82,082042,Palermo,Isnello,89.14,90.76
2021-12-15,82,082043,Palermo,Isola delle Femmine,75.56,73.28
2021-12-15,82,082044,Palermo,Lascari,79.99,78.00
2021-12-15,82,082045,Palermo,Lercara Friddi,84.83,81.92
2021-12-15,82,082046,Palermo,Marineo,78.40,75.44
2021-12-15,82,082047,Palermo,Mezzojuso,81.17,79.02
2021-12-15,82,082048,Palermo,Misilmeri,76.66,74.22
2021-12-15,82,082049,Palermo,Monreale,75.78,74.01
2021-12-15,82,082050,Palermo,Montelepre,80.12,76.48
2021-12-15,82,082051,Palermo,Montemaggiore Belsito,84.01,79.91
2021-12-15,82,082052,Palermo,Palazzo Adriano,103.17,98.74
2021-12-15,82,082053,Palermo,Palermo,84.69,82.64
2021-12-15,82,082054,Palermo,Partinico,77.95,73.73
2021-12-15,82,082055,Palermo,Petralia Soprana,76.95,72.97
2021-12-15,82,082056,Palermo,Petralia Sottana,86.83,78.34
2021-12-15,82,082057,Palermo,Piana degli Albanesi,78.29,76.59
2021-12-15,82,082058,Palermo,Polizzi Generosa,81.37,78.24
2021-12-15,82,082059,Palermo,Pollina,83.63,82.22
2021-12-15,82,082060,Palermo,Prizzi,85.59,83.59
2021-12-15,82,082061,Palermo,Roccamena,82.28,79.45
2021-12-15,82,082062,Palermo,Roccapalumba,83.73,81.04
2021-12-15,82,082063,Palermo,San Cipirello,72.74,69.61
2021-12-15,82,082064,Palermo,San Giuseppe Jato,76.15,72.52
2021-12-15,82,082065,Palermo,San Mauro Castelverde,73.05,71.11
2021-12-15,82,082066,Palermo,Santa Cristina Gela,80.59,78.26
2021-12-15,82,082067,Palermo,Santa Flavia,73.15,70.92
2021-12-15,82,082068,Palermo,Sciara,76.79,73.31
2021-12-15,82,082081,Palermo,Scillato,83.47,81.01
2021-12-15,82,082069,Palermo,Sclafani Bagni,87.21,85.12
2021-12-15,82,082070,Palermo,Termini Imerese,81.49,78.74
2021-12-15,82,082071,Palermo,Terrasini,75.86,72.66
2021-12-15,82,082072,Palermo,Torretta,73.26,70.66
2021-12-15,82,082073,Palermo,Trabia,75.70,72.62
2021-12-15,82,082074,Palermo,Trappeto,73.25,69.87
2021-12-15,82,082075,Palermo,Ustica,89.10,87.82
2021-12-15,82,082076,Palermo,Valledolmo,79.14,77.55
2021-12-15,82,082077,Palermo,Ventimiglia di Sicilia,85.51,83.17
2021-12-15,82,082078,Palermo,Vicari,83.33,79.66
2021-12-15,82,082079,Palermo,Villabate,70.41,67.80
2021-12-15,82,082080,Palermo,Villafrati,84.43,82.81
2021-12-15,88,088001,Ragusa,Acate,77.35,74.02
2021-12-15,88,088002,Ragusa,Chiaramonte Gulfi,82.89,80.64
2021-12-15,88,088003,Ragusa,Comiso,83.25,80.84
2021-12-15,88,088004,Ragusa,Giarratana,92.53,91.53
2021-12-15,88,088005,Ragusa,Ispica,82.28,80.03
2021-12-15,88,088006,Ragusa,Modica,89.09,87.01
2021-12-15,88,088007,Ragusa,Monterosso Almo,90.36,88.40
2021-12-15,88,088008,Ragusa,Pozzallo,84.19,81.92
2021-12-15,88,088009,Ragusa,Ragusa,91.96,90.39
2021-12-15,88,088010,Ragusa,Santa Croce Camerina,86.71,83.17
2021-12-15,88,088011,Ragusa,Scicli,84.48,81.97
2021-12-15,88,088012,Ragusa,Vittoria,84.61,81.53
2021-12-15,89,089001,Siracusa,Augusta,77.19,73.54
2021-12-15,89,089002,Siracusa,Avola,78.67,75.50
2021-12-15,89,089003,Siracusa,Buccheri,75.61,73.72
2021-12-15,89,089004,Siracusa,Buscemi,81.35,80.30
2021-12-15,89,089005,Siracusa,Canicattini Bagni,73.99,69.79
2021-12-15,89,089006,Siracusa,Carlentini,73.24,70.81
2021-12-15,89,089007,Siracusa,Cassaro,78.48,78.20
2021-12-15,89,089008,Siracusa,Ferla,73.40,69.43
2021-12-15,89,089009,Siracusa,Floridia,75.53,71.17
2021-12-15,89,089010,Siracusa,Francofonte,70.20,66.97
2021-12-15,89,089011,Siracusa,Lentini,73.56,69.99
2021-12-15,89,089012,Siracusa,Melilli,75.36,72.46
2021-12-15,89,089013,Siracusa,Noto,71.41,68.67
2021-12-15,89,089014,Siracusa,Pachino,80.26,78.30
2021-12-15,89,089015,Siracusa,Palazzolo Acreide,83.76,80.73
2021-12-15,89,089020,Siracusa,Portopalo di Capo Passero,74.58,72.62
2021-12-15,89,089021,Siracusa,Priolo Gargallo,76.78,73.61
2021-12-15,89,089016,Siracusa,Rosolini,79.30,76.04
2021-12-15,89,089017,Siracusa,Siracusa,77.52,74.92
2021-12-15,89,089018,Siracusa,Solarino,72.94,70.08
2021-12-15,89,089019,Siracusa,Sortino,81.77,79.59
2021-12-15,81,081001,Trapani,Alcamo,83.39,80.87
2021-12-15,81,081002,Trapani,Buseto Palizzolo,83.84,79.77
2021-12-15,81,081003,Trapani,Calatafimi-Segesta,85.01,82.98
2021-12-15,81,081004,Trapani,Campobello di Mazara,74.81,70.89
2021-12-15,81,081005,Trapani,Castellammare del Golfo,77.90,75.15
2021-12-15,81,081006,Trapani,Castelvetrano,76.33,73.18
2021-12-15,81,081007,Trapani,Custonaci,75.51,71.12
2021-12-15,81,081008,Trapani,Erice,79.78,76.43
2021-12-15,81,081009,Trapani,Favignana,81.45,77.88
2021-12-15,81,081010,Trapani,Gibellina,83.42,80.64
2021-12-15,81,081011,Trapani,Marsala,82.32,79.27
2021-12-15,81,081012,Trapani,Mazara del Vallo,81.62,78.36
2021-12-15,81,081013,Trapani,Paceco,78.13,74.74
2021-12-15,81,081014,Trapani,Pantelleria,73.68,69.87
2021-12-15,81,081015,Trapani,Partanna,83.67,81.93
2021-12-15,81,081024,Trapani,Petrosino,69.24,66.77
2021-12-15,81,081016,Trapani,Poggioreale,75.76,73.02
2021-12-15,81,081017,Trapani,Salaparuta,79.39,76.95
2021-12-15,81,081018,Trapani,Salemi,81.03,78.44
2021-12-15,81,081020,Trapani,San Vito Lo Capo,74.81,70.28
2021-12-15,81,081019,Trapani,Santa Ninfa,84.80,82.38
2021-12-15,81,081021,Trapani,Trapani,77.59,74.34
2021-12-15,81,081022,Trapani,Valderice,80.15,76.33
2021-12-15,81,081023,Trapani,Vita,84.74,82.50
