data,cod_prov,pro_com_t,provincia,comune,prima_dose,seconda_dose
2021-10-20,82,082082,Palermo,Blufi,75.03,71.63
2021-10-20,82,082011,Palermo,Bolognetta,75.86,72.73
2021-10-20,82,082012,Palermo,Bompietro,80.74,76.96
2021-10-20,82,082013,Palermo,Borgetto,73.22,69.13
2021-10-20,82,082014,Palermo,Caccamo,81.86,78.18
2021-10-20,82,082015,Palermo,Caltavuturo,85.09,82.22
2021-10-20,82,082016,Palermo,Campofelice di Fitalia,87.38,83.81
2021-10-20,82,082017,Palermo,Campofelice di Roccella,83.37,80.31
2021-10-20,82,082018,Palermo,Campofiorito,86.18,83.32
2021-10-20,82,082019,Palermo,Camporeale,82.90,79.16
2021-10-20,82,082020,Palermo,Capaci,77.97,74.31
2021-10-20,82,082021,Palermo,Carini,77.31,72.29
2021-10-20,82,082022,Palermo,Castelbuono,87.16,84.97
2021-10-20,82,082023,Palermo,Casteldaccia,81.42,77.69
2021-10-20,82,082024,Palermo,Castellana Sicula,86.82,83.74
2021-10-20,82,082025,Palermo,Castronovo di Sicilia,82.83,79.14
2021-10-20,82,082026,Palermo,Cefalà Diana,89.12,86.25
2021-10-20,82,082027,Palermo,Cefalù,87.94,85.07
2021-10-20,82,082028,Palermo,Cerda,80.84,77.10
2021-10-20,82,082029,Palermo,Chiusa Sclafani,81.23,78.23
2021-10-20,82,082030,Palermo,Ciminna,80.80,76.84
2021-10-20,82,082031,Palermo,Cinisi,80.79,76.86
2021-10-20,82,082032,Palermo,Collesano,86.37,83.71
2021-10-20,82,082033,Palermo,Contessa Entellina,88.87,86.01
2021-10-20,82,082034,Palermo,Corleone,81.42,77.41
2021-10-20,82,082035,Palermo,Ficarazzi,77.27,73.07
2021-10-20,82,082036,Palermo,Gangi,88.08,85.71
2021-10-20,82,082037,Palermo,Geraci Siculo,85.89,83.60
2021-10-20,82,082038,Palermo,Giardinello,82.54,79.11
2021-10-20,82,082039,Palermo,Giuliana,91.04,89.69
2021-10-20,82,082040,Palermo,Godrano,85.45,82.53
2021-10-20,82,082041,Palermo,Gratteri,83.72,80.29
2021-10-20,82,082042,Palermo,Isnello,93.03,90.63
2021-10-20,82,082043,Palermo,Isola delle Femmine,78.24,73.93
2021-10-20,82,082044,Palermo,Lascari,83.40,80.64
2021-10-20,82,082045,Palermo,Lercara Friddi,86.53,82.54
2021-10-20,82,082046,Palermo,Marineo,81.37,77.56
2021-10-20,82,082047,Palermo,Mezzojuso,82.88,79.03
2021-10-20,82,082048,Palermo,Misilmeri,80.67,76.82
2021-10-20,82,082049,Palermo,Monreale,79.71,76.00
2021-10-20,82,082050,Palermo,Montelepre,82.28,78.76
2021-10-20,82,082051,Palermo,Montemaggiore Belsito,84.08,80.19
2021-10-20,82,082052,Palermo,Palazzo Adriano,104.20,99.72
2021-10-20,82,082053,Palermo,Palermo,88.13,83.99
2021-10-20,82,082054,Palermo,Partinico,79.96,75.73
2021-10-20,82,082055,Palermo,Petralia Soprana,77.10,74.68
2021-10-20,82,082056,Palermo,Petralia Sottana,82.05,79.58
2021-10-20,82,082057,Palermo,Piana degli Albanesi,80.75,78.23
2021-10-20,82,082058,Palermo,Polizzi Generosa,80.59,77.46
2021-10-20,82,082059,Palermo,Pollina,86.19,83.64
2021-10-20,82,082060,Palermo,Prizzi,87.38,84.74
2021-10-20,82,082061,Palermo,Roccamena,85.62,82.05
2021-10-20,82,082062,Palermo,Roccapalumba,85.76,82.50
2021-10-20,82,082063,Palermo,San Cipirello,75.09,70.52
2021-10-20,82,082064,Palermo,San Giuseppe Jato,78.24,74.07
2021-10-20,82,082065,Palermo,San Mauro Castelverde,74.57,71.32
2021-10-20,82,082066,Palermo,Santa Cristina Gela,84.85,81.09
2021-10-20,82,082067,Palermo,Santa Flavia,75.18,71.10
2021-10-20,82,082068,Palermo,Sciara,79.85,75.60
2021-10-20,82,082081,Palermo,Scillato,88.60,84.21
2021-10-20,82,082069,Palermo,Sclafani Bagni,87.16,85.52
2021-10-20,82,082070,Palermo,Termini Imerese,84.18,80.49
2021-10-20,82,082071,Palermo,Terrasini,79.18,74.95
2021-10-20,82,082072,Palermo,Torretta,75.83,71.49
2021-10-20,82,082073,Palermo,Trabia,76.97,73.04
2021-10-20,82,082074,Palermo,Trappeto,75.86,72.38
2021-10-20,82,082075,Palermo,Ustica,93.96,92.18
2021-10-20,82,082076,Palermo,Valledolmo,80.80,77.44
2021-10-20,82,082077,Palermo,Ventimiglia di Sicilia,89.07,85.44
2021-10-20,82,082078,Palermo,Vicari,81.83,78.35
2021-10-20,82,082079,Palermo,Villabate,73.71,69.27
2021-10-20,82,082080,Palermo,Villafrati,88.89,85.67
2021-10-20,88,088001,Ragusa,Acate,73.91,67.75
2021-10-20,88,088002,Ragusa,Chiaramonte Gulfi,80.49,77.24
2021-10-20,88,088003,Ragusa,Comiso,80.93,76.98
2021-10-20,88,088004,Ragusa,Giarratana,91.15,87.89
2021-10-20,88,088005,Ragusa,Ispica,80.35,76.60
2021-10-20,88,088006,Ragusa,Modica,87.00,83.38
2021-10-20,88,088007,Ragusa,Monterosso Almo,88.75,83.99
2021-10-20,88,088008,Ragusa,Pozzallo,81.96,77.79
2021-10-20,88,088009,Ragusa,Ragusa,90.04,86.40
2021-10-20,88,088010,Ragusa,Santa Croce Camerina,83.90,78.73
2021-10-20,88,088011,Ragusa,Scicli,81.67,76.88
2021-10-20,88,088012,Ragusa,Vittoria,81.81,76.35
2021-10-20,89,089001,Siracusa,Augusta,78.30,73.05
2021-10-20,89,089002,Siracusa,Avola,81.26,75.73
2021-10-20,89,089003,Siracusa,Buccheri,77.56,74.28
2021-10-20,89,089004,Siracusa,Buscemi,83.37,81.06
2021-10-20,89,089005,Siracusa,Canicattini Bagni,73.35,67.82
2021-10-20,89,089006,Siracusa,Carlentini,75.04,70.29
2021-10-20,89,089007,Siracusa,Cassaro,79.12,74.85
2021-10-20,89,089008,Siracusa,Ferla,74.04,66.09
2021-10-20,89,089009,Siracusa,Floridia,75.27,68.17
2021-10-20,89,089010,Siracusa,Francofonte,70.69,62.44
2021-10-20,89,089011,Siracusa,Lentini,73.83,68.69
2021-10-20,89,089012,Siracusa,Melilli,76.86,70.19
2021-10-20,89,089013,Siracusa,Noto,73.81,68.87
2021-10-20,89,089014,Siracusa,Pachino,83.36,78.34
2021-10-20,89,089015,Siracusa,Palazzolo Acreide,86.21,81.95
2021-10-20,89,089020,Siracusa,Portopalo di Capo Passero,76.06,70.92
2021-10-20,89,089021,Siracusa,Priolo Gargallo,78.72,71.93
2021-10-20,89,089016,Siracusa,Rosolini,82.59,76.88
2021-10-20,89,089017,Siracusa,Siracusa,79.49,73.98
2021-10-20,89,089018,Siracusa,Solarino,73.34,66.97
2021-10-20,89,089019,Siracusa,Sortino,81.74,75.41
2021-10-20,81,081001,Trapani,Alcamo,86.33,82.75
2021-10-20,81,081002,Trapani,Buseto Palizzolo,85.39,79.82
2021-10-20,81,081003,Trapani,Calatafimi-Segesta,87.68,85.01
2021-10-20,81,081004,Trapani,Campobello di Mazara,74.52,69.12
2021-10-20,81,081005,Trapani,Castellammare del Golfo,79.81,75.30
2021-10-20,81,081006,Trapani,Castelvetrano,77.67,72.87
2021-10-20,81,081007,Trapani,Custonaci,75.74,69.13
2021-10-20,81,081008,Trapani,Erice,81.29,75.95
2021-10-20,81,081009,Trapani,Favignana,82.70,78.26
2021-10-20,81,081010,Trapani,Gibellina,86.01,82.90
2021-10-20,81,081011,Trapani,Marsala,83.91,79.25
2021-10-20,81,081012,Trapani,Mazara del Vallo,84.19,79.68
2021-10-20,81,081013,Trapani,Paceco,79.57,74.67
2021-10-20,81,081014,Trapani,Pantelleria,75.26,65.18
2021-10-20,81,081015,Trapani,Partanna,86.80,83.57
2021-10-20,81,081024,Trapani,Petrosino,71.43,67.75
2021-10-20,81,081016,Trapani,Poggioreale,75.91,71.56
2021-10-20,81,081017,Trapani,Salaparuta,82.07,77.66
2021-10-20,81,081018,Trapani,Salemi,83.24,79.05
2021-10-20,81,081020,Trapani,San Vito Lo Capo,74.09,68.14
2021-10-20,81,081019,Trapani,Santa Ninfa,87.20,83.07
2021-10-20,81,081021,Trapani,Trapani,78.73,73.30
2021-10-20,81,081022,Trapani,Valderice,80.36,75.45
2021-10-20,81,081023,Trapani,Vita,86.01,83.02
