data,cod_prov,pro_com_t,provincia,comune,prima_dose,seconda_dose
2021-12-08,84,084001,Agrigento,Agrigento,88.95,87.00
2021-12-08,84,084002,Agrigento,Alessandria della Rocca,85.72,83.95
2021-12-08,84,084003,Agrigento,Aragona,89.88,88.17
2021-12-08,84,084004,Agrigento,Bivona,86.74,84.98
2021-12-08,84,084005,Agrigento,Burgio,89.94,89.09
2021-12-08,84,084006,Agrigento,Calamonaci,81.03,80.05
2021-12-08,84,084007,Agrigento,Caltabellotta,86.02,83.69
2021-12-08,84,084008,Agrigento,Camastra,81.84,79.18
2021-12-08,84,084009,Agrigento,Cammarata,89.40,87.41
2021-12-08,84,084010,Agrigento,Campobello di Licata,85.71,83.88
2021-12-08,84,084011,Agrigento,Canicattì,82.76,80.69
2021-12-08,84,084012,Agrigento,Casteltermini,86.98,85.69
2021-12-08,84,084013,Agrigento,Castrofilippo,80.42,78.54
2021-12-08,84,084014,Agrigento,Cattolica Eraclea,82.60,80.48
2021-12-08,84,084015,Agrigento,Cianciana,88.52,86.21
2021-12-08,84,084016,Agrigento,Comitini,95.50,92.88
2021-12-08,84,084017,Agrigento,Favara,87.32,84.80
2021-12-08,84,084018,Agrigento,Grotte,88.17,87.22
2021-12-08,84,084019,Agrigento,Joppolo Giancaxio,84.20,83.22
2021-12-08,84,084020,Agrigento,Lampedusa e Linosa,81.73,78.25
2021-12-08,84,084021,Agrigento,Licata,78.19,75.11
2021-12-08,84,084022,Agrigento,Lucca Sicula,92.09,90.13
2021-12-08,84,084023,Agrigento,Menfi,86.04,83.83
2021-12-08,84,084024,Agrigento,Montallegro,85.33,83.57
2021-12-08,84,084025,Agrigento,Montevago,88.33,86.55
2021-12-08,84,084026,Agrigento,Naro,82.71,80.38
2021-12-08,84,084027,Agrigento,Palma di Montechiaro,76.49,73.38
2021-12-08,84,084028,Agrigento,Porto Empedocle,84.15,81.96
2021-12-08,84,084029,Agrigento,Racalmuto,85.06,83.36
2021-12-08,84,084030,Agrigento,Raffadali,88.74,86.50
2021-12-08,84,084031,Agrigento,Ravanusa,73.62,71.34
2021-12-08,84,084032,Agrigento,Realmonte,87.46,84.84
2021-12-08,84,084033,Agrigento,Ribera,84.45,82.31
2021-12-08,84,084034,Agrigento,Sambuca di Sicilia,90.86,88.44
2021-12-08,84,084035,Agrigento,San Biagio Platani,86.67,83.86
2021-12-08,84,084036,Agrigento,San Giovanni Gemini,87.02,84.94
2021-12-08,84,084037,Agrigento,Santa Elisabetta,88.42,86.10
2021-12-08,84,084038,Agrigento,Santa Margherita di Belice,86.47,84.53
2021-12-08,84,084039,Agrigento,Sant'Angelo Muxaro,84.98,82.78
2021-12-08,84,084040,Agrigento,Santo Stefano Quisquina,89.64,87.64
2021-12-08,84,084041,Agrigento,Sciacca,92.15,91.00
2021-12-08,84,084042,Agrigento,Siculiana,83.86,82.06
2021-12-08,84,084043,Agrigento,Villafranca Sicula,89.96,88.07
2021-12-08,85,085001,Caltanissetta,Acquaviva Platani,95.59,93.50
2021-12-08,85,085002,Caltanissetta,Bompensiere,90.79,87.45
2021-12-08,85,085003,Caltanissetta,Butera,74.37,71.58
2021-12-08,85,085004,Caltanissetta,Caltanissetta,85.16,82.90
2021-12-08,85,085005,Caltanissetta,Campofranco,81.26,79.53
2021-12-08,85,085006,Caltanissetta,Delia,81.54,79.12
2021-12-08,85,085007,Caltanissetta,Gela,77.26,73.16
