data,cod_prov,pro_com_t,provincia,comune,%vaccinati,%immunizzati
2021-11-26,85,085022,Caltanissetta,Villalba,80.46,78.24
2021-11-26,87,087001,Catania,Aci Bonaccorsi,76.53,74.24
2021-11-26,87,087002,Catania,Aci Castello,76.70,74.36
2021-11-26,87,087003,Catania,Aci Catena,73.58,70.88
2021-11-26,87,087005,Catania,Aci Sant'Antonio,74.77,72.37
2021-11-26,87,087004,Catania,Acireale,76.52,73.74
2021-11-26,87,087006,Catania,Adrano,74.15,70.87
2021-11-26,87,087007,Catania,Belpasso,74.45,71.79
2021-11-26,87,087008,Catania,Biancavilla,81.60,78.76
2021-11-26,87,087009,Catania,Bronte,82.43,79.85
2021-11-26,87,087010,Catania,Calatabiano,75.32,72.35
2021-11-26,87,087011,Catania,Caltagirone,85.49,83.03
2021-11-26,87,087012,Catania,Camporotondo Etneo,70.17,66.72
2021-11-26,87,087013,Catania,Castel di Iudica,72.94,68.94
2021-11-26,87,087014,Catania,Castiglione di Sicilia,79.02,75.27
2021-11-26,87,087015,Catania,Catania,87.73,84.41
2021-11-26,87,087016,Catania,Fiumefreddo di Sicilia,73.60,71.08
2021-11-26,87,087017,Catania,Giarre,77.84,75.12
2021-11-26,87,087018,Catania,Grammichele,79.37,76.74
2021-11-26,87,087019,Catania,Gravina di Catania,70.59,68.48
2021-11-26,87,087020,Catania,Licodia Eubea,79.75,76.24
2021-11-26,87,087021,Catania,Linguaglossa,80.83,78.85
2021-11-26,87,087022,Catania,Maletto,87.78,85.65
2021-11-26,87,087057,Catania,Maniace,72.31,68.75
2021-11-26,87,087023,Catania,Mascali,74.42,71.22
2021-11-26,87,087024,Catania,Mascalucia,72.99,70.53
2021-11-26,87,087056,Catania,Mazzarrone,84.32,81.40
2021-11-26,87,087025,Catania,Militello in Val di Catania,75.68,74.03
2021-11-26,87,087026,Catania,Milo,82.08,81.12
2021-11-26,87,087027,Catania,Mineo,80.94,78.62
2021-11-26,87,087028,Catania,Mirabella Imbaccari,78.83,75.56
2021-11-26,87,087029,Catania,Misterbianco,68.65,65.91
2021-11-26,87,087030,Catania,Motta Sant'Anastasia,72.37,69.64
2021-11-26,87,087031,Catania,Nicolosi,72.15,68.87
2021-11-26,87,087032,Catania,Palagonia,72.74,68.77
2021-11-26,87,087033,Catania,Paternò,76.46,73.41
2021-11-26,87,087034,Catania,Pedara,70.35,67.81
2021-11-26,87,087035,Catania,Piedimonte Etneo,73.50,71.10
2021-11-26,87,087036,Catania,Raddusa,79.06,75.49
2021-11-26,87,087058,Catania,Ragalna,67.41,65.48
2021-11-26,87,087037,Catania,Ramacca,79.36,75.11
2021-11-26,87,087038,Catania,Randazzo,79.19,76.32
2021-11-26,87,087039,Catania,Riposto,75.05,71.96
2021-11-26,87,087040,Catania,San Cono,80.88,77.26
2021-11-26,87,087041,Catania,San Giovanni la Punta,76.18,74.16
2021-11-26,87,087042,Catania,San Gregorio di Catania,78.36,76.54
2021-11-26,87,087043,Catania,San Michele di Ganzaria,75.00,72.19
2021-11-26,87,087044,Catania,San Pietro Clarenza,70.79,68.27
2021-11-26,87,087047,Catania,Santa Maria di Licodia,72.38,69.65
2021-11-26,87,087048,Catania,Santa Venerina,73.42,70.20
2021-11-26,87,087045,Catania,Sant'Agata li Battiati,75.24,73.70
2021-11-26,87,087046,Catania,Sant'Alfio,74.66,72.41
2021-11-26,87,087049,Catania,Scordia,84.41,81.93
2021-11-26,87,087050,Catania,Trecastagni,74.14,71.15
2021-11-26,87,087051,Catania,Tremestieri Etneo,73.36,71.13
2021-11-26,87,087052,Catania,Valverde,74.78,72.46
2021-11-26,87,087053,Catania,Viagrande,76.15,73.65
2021-11-26,87,087054,Catania,Vizzini,85.00,82.01
2021-11-26,87,087055,Catania,Zafferana Etnea,74.87,72.11
2021-11-26,86,086001,Enna,Agira,74.52,71.71
2021-11-26,86,086002,Enna,Aidone,82.32,80.30
2021-11-26,86,086003,Enna,Assoro,78.22,76.46
2021-11-26,86,086004,Enna,Barrafranca,78.15,75.27
2021-11-26,86,086005,Enna,Calascibetta,86.90,85.68
2021-11-26,86,086006,Enna,Catenanuova,76.26,74.07
2021-11-26,86,086007,Enna,Centuripe,79.20,76.95
2021-11-26,86,086008,Enna,Cerami,91.12,88.67
2021-11-26,86,086009,Enna,Enna,88.33,86.58
2021-11-26,86,086010,Enna,Gagliano Castelferrato,82.74,80.92
2021-11-26,86,086011,Enna,Leonforte,85.42,83.18
2021-11-26,86,086012,Enna,Nicosia,85.06,83.63
2021-11-26,86,086013,Enna,Nissoria,75.42,73.69
2021-11-26,86,086014,Enna,Piazza Armerina,78.89,77.03
2021-11-26,86,086015,Enna,Pietraperzia,82.78,81.01
2021-11-26,86,086016,Enna,Regalbuto,81.51,79.24
2021-11-26,86,086017,Enna,Sperlinga,88.87,87.33
2021-11-26,86,086018,Enna,Troina,87.35,85.44
2021-11-26,86,086019,Enna,Valguarnera Caropepe,80.18,78.44
2021-11-26,86,086020,Enna,Villarosa,85.96,84.26
2021-11-26,83,083107,Messina,Acquedolci,78.95,76.25
2021-11-26,83,083001,Messina,Alcara li Fusi,87.91,85.59
2021-11-26,83,083002,Messina,Alì,56.96,55.16
2021-11-26,83,083003,Messina,Alì Terme,67.19,64.64
2021-11-26,83,083004,Messina,Antillo,80.35,76.76
2021-11-26,83,083005,Messina,Barcellona Pozzo di Gotto,81.76,79.49
2021-11-26,83,083006,Messina,Basicò,77.74,74.47
2021-11-26,83,083007,Messina,Brolo,88.67,87.25
2021-11-26,83,083008,Messina,Capizzi,75.30,72.66
2021-11-26,83,083009,Messina,Capo d'Orlando,82.55,80.66
2021-11-26,83,083010,Messina,Capri Leone,80.31,78.16
2021-11-26,83,083011,Messina,Caronia,83.16,81.17
2021-11-26,83,083012,Messina,Casalvecchio Siculo,73.88,72.42
2021-11-26,83,083013,Messina,Castel di Lucio,89.25,86.12
2021-11-26,83,083014,Messina,Castell'Umberto,74.05,71.44
2021-11-26,83,083015,Messina,Castelmola,64.94,63.11
2021-11-26,83,083016,Messina,Castroreale,78.63,77.08
2021-11-26,83,083017,Messina,Cesarò,82.85,79.36
2021-11-26,83,083018,Messina,Condrò,70.49,69.27
2021-11-26,83,083019,Messina,Falcone,81.02,78.98
2021-11-26,83,083020,Messina,Ficarra,85.70,83.72
2021-11-26,83,083021,Messina,Fiumedinisi,52.25,49.31
2021-11-26,83,083022,Messina,Floresta,72.55,70.41
2021-11-26,83,083023,Messina,Fondachelli-Fantina,76.89,74.76
2021-11-26,83,083024,Messina,Forza d'Agrò,76.74,74.68
2021-11-26,83,083025,Messina,Francavilla di Sicilia,78.27,74.76
2021-11-26,83,083026,Messina,Frazzanò,86.75,85.84
2021-11-26,83,083027,Messina,Furci Siculo,72.75,70.60
2021-11-26,83,083028,Messina,Furnari,70.08,67.79
2021-11-26,83,083029,Messina,Gaggi,67.03,63.54
2021-11-26,83,083030,Messina,Galati Mamertino,83.46,80.31
2021-11-26,83,083031,Messina,Gallodoro,74.61,73.98
2021-11-26,83,083032,Messina,Giardini-Naxos,69.55,66.18
2021-11-26,83,083033,Messina,Gioiosa Marea,74.16,72.09
2021-11-26,83,083034,Messina,Graniti,75.75,72.99
2021-11-26,83,083035,Messina,Gualtieri Sicaminò,72.20,69.61
2021-11-26,83,083036,Messina,Itala,59.27,56.64
2021-11-26,83,083037,Messina,Leni,67.90,66.13
2021-11-26,83,083038,Messina,Letojanni,78.98,75.23
2021-11-26,83,083039,Messina,Librizzi,80.37,78.19
2021-11-26,83,083040,Messina,Limina,85.90,84.14
2021-11-26,83,083041,Messina,Lipari,71.05,67.94
2021-11-26,83,083042,Messina,Longi,84.84,82.20
2021-11-26,83,083043,Messina,Malfa,74.03,71.74
2021-11-26,83,083044,Messina,Malvagna,83.09,80.79
2021-11-26,83,083045,Messina,Mandanici,76.52,74.36
2021-11-26,83,083046,Messina,Mazzarrà Sant'Andrea,76.41,73.12
2021-11-26,83,083047,Messina,Merì,74.98,71.84
2021-11-26,83,083048,Messina,Messina,73.46,70.94
2021-11-26,83,083049,Messina,Milazzo,78.30,75.97
2021-11-26,83,083050,Messina,Militello Rosmarino,81.27,78.41
2021-11-26,83,083051,Messina,Mirto,86.90,84.88
2021-11-26,83,083052,Messina,Mistretta,89.76,87.95
2021-11-26,83,083053,Messina,Moio Alcantara,86.01,82.99
2021-11-26,83,083054,Messina,Monforte San Giorgio,73.94,71.78
2021-11-26,83,083055,Messina,Mongiuffi Melia,80.12,78.36
2021-11-26,83,083056,Messina,Montagnareale,73.79,72.36
2021-11-26,83,083057,Messina,Montalbano Elicona,76.92,74.62
2021-11-26,83,083058,Messina,Motta Camastra,77.99,75.35
2021-11-26,83,083059,Messina,Motta d'Affermo,86.73,84.36
2021-11-26,83,083060,Messina,Naso,80.15,78.39
2021-11-26,83,083061,Messina,Nizza di Sicilia,69.80,67.60
2021-11-26,83,083062,Messina,Novara di Sicilia,76.34,73.93
2021-11-26,83,083063,Messina,Oliveri,77.81,75.74
2021-11-26,83,083064,Messina,Pace del Mela,71.10,69.14
2021-11-26,83,083065,Messina,Pagliara,71.58,68.51
2021-11-26,83,083066,Messina,Patti,78.48,76.09
2021-11-26,83,083067,Messina,Pettineo,80.62,79.24
2021-11-26,83,083068,Messina,Piraino,84.30,82.45
2021-11-26,83,083069,Messina,Raccuja,87.63,84.69
2021-11-26,83,083070,Messina,Reitano,84.95,81.76
2021-11-26,83,083071,Messina,Roccafiorita,111.05,110.47
2021-11-26,83,083072,Messina,Roccalumera,73.58,71.06
2021-11-26,83,083073,Messina,Roccavaldina,76.48,73.90
2021-11-26,83,083074,Messina,Roccella Valdemone,85.21,83.18
2021-11-26,83,083075,Messina,Rodì Milici,77.87,76.10
2021-11-26,83,083076,Messina,Rometta,70.58,68.27
2021-11-26,83,083077,Messina,San Filippo del Mela,70.13,67.69
2021-11-26,83,083078,Messina,San Fratello,80.74,78.84
2021-11-26,83,083079,Messina,San Marco d'Alunzio,93.09,91.65
2021-11-26,83,083080,Messina,San Pier Niceto,89.58,81.05
2021-11-26,83,083081,Messina,San Piero Patti,82.37,79.57
2021-11-26,83,083082,Messina,San Salvatore di Fitalia,86.15,84.58
2021-11-26,83,083090,Messina,San Teodoro,78.01,74.48
2021-11-26,83,083083,Messina,Santa Domenica Vittoria,87.81,85.71
2021-11-26,83,083086,Messina,Santa Lucia del Mela,74.30,71.65
2021-11-26,83,083087,Messina,Santa Marina Salina,72.67,71.14
2021-11-26,83,083089,Messina,Santa Teresa di Riva,70.10,67.52
2021-11-26,83,083084,Messina,Sant'Agata di Militello,82.45,80.51
2021-11-26,83,083085,Messina,Sant'Alessio Siculo,68.71,66.49
2021-11-26,83,083088,Messina,Sant'Angelo di Brolo,80.62,78.73
2021-11-26,83,083091,Messina,Santo Stefano di Camastra,79.16,76.68
2021-11-26,83,083092,Messina,Saponara,74.58,72.18
2021-11-26,83,083093,Messina,Savoca,67.33,65.15
2021-11-26,83,083094,Messina,Scaletta Zanclea,64.18,61.65
2021-11-26,83,083095,Messina,Sinagra,80.52,78.45
2021-11-26,83,083096,Messina,Spadafora,73.10,70.91
2021-11-26,83,083097,Messina,Taormina,71.54,69.42
2021-11-26,83,083106,Messina,Terme Vigliatore,78.97,77.12
2021-11-26,83,083098,Messina,Torregrotta,79.72,76.02
2021-11-26,83,083108,Messina,Torrenova,81.39,79.36
2021-11-26,83,083099,Messina,Tortorici,72.37,68.71
2021-11-26,83,083100,Messina,Tripi,78.47,74.65
2021-11-26,83,083101,Messina,Tusa,81.61,79.98
2021-11-26,83,083102,Messina,Ucria,86.17,85.26
2021-11-26,83,083103,Messina,Valdina,71.59,69.21
2021-11-26,83,083104,Messina,Venetico,72.06,70.19
2021-11-26,83,083105,Messina,Villafranca Tirrena,73.59,71.53
2021-11-26,82,082001,Palermo,Alia,88.28,85.34
2021-11-26,82,082002,Palermo,Alimena,79.79,77.31
2021-11-26,82,082003,Palermo,Aliminusa,83.72,82.07
2021-11-26,82,082004,Palermo,Altavilla Milicia,79.51,77.17
2021-11-26,82,082005,Palermo,Altofonte,78.31,75.60
2021-11-26,82,082006,Palermo,Bagheria,82.30,79.83
2021-11-26,82,082007,Palermo,Balestrate,83.41,80.10
2021-11-26,82,082008,Palermo,Baucina,84.32,80.79
2021-11-26,82,082009,Palermo,Belmonte Mezzagno,85.23,82.54
2021-11-26,82,082010,Palermo,Bisacquino,86.04,83.79
2021-11-26,82,082082,Palermo,Blufi,76.32,73.51
2021-11-26,82,082011,Palermo,Bolognetta,77.60,75.19
2021-11-26,82,082012,Palermo,Bompietro,82.59,79.14
2021-11-26,82,082013,Palermo,Borgetto,75.42,72.39
2021-11-26,82,082014,Palermo,Caccamo,82.94,80.63
2021-11-26,82,082015,Palermo,Caltavuturo,85.79,84.04
2021-11-26,82,082016,Palermo,Campofelice di Fitalia,87.86,85.24
2021-11-26,82,082017,Palermo,Campofelice di Roccella,84.48,82.46
2021-11-26,82,082018,Palermo,Campofiorito,87.74,85.16
2021-11-26,82,082019,Palermo,Camporeale,83.86,81.71
2021-11-26,82,082020,Palermo,Capaci,79.41,77.29
2021-11-26,82,082021,Palermo,Carini,79.22,76.57
2021-11-26,82,082022,Palermo,Castelbuono,88.43,86.91
2021-11-26,82,082023,Palermo,Casteldaccia,83.01,81.16
2021-11-26,82,082024,Palermo,Castellana Sicula,89.17,85.51
2021-11-26,82,082025,Palermo,Castronovo di Sicilia,84.09,81.51
2021-11-26,82,082026,Palermo,Cefalà Diana,89.92,87.74
2021-11-26,82,082027,Palermo,Cefalù,89.09,87.34
2021-11-26,82,082028,Palermo,Cerda,82.32,79.42
2021-11-26,82,082029,Palermo,Chiusa Sclafani,82.26,80.37
2021-11-26,82,082030,Palermo,Ciminna,82.49,79.70
2021-11-26,82,082031,Palermo,Cinisi,82.62,79.82
2021-11-26,82,082032,Palermo,Collesano,87.26,86.06
2021-11-26,82,082033,Palermo,Contessa Entellina,89.63,87.96
2021-11-26,82,082034,Palermo,Corleone,83.37,80.40
2021-11-26,82,082035,Palermo,Ficarazzi,79.29,76.94
2021-11-26,82,082036,Palermo,Gangi,89.19,87.38
2021-11-26,82,082037,Palermo,Geraci Siculo,91.17,86.61
2021-11-26,82,082038,Palermo,Giardinello,83.90,81.68
2021-11-26,82,082039,Palermo,Giuliana,91.90,90.55
2021-11-26,82,082040,Palermo,Godrano,86.97,84.95
2021-11-26,82,082041,Palermo,Gratteri,84.94,81.64
2021-11-26,82,082042,Palermo,Isnello,93.26,92.25
2021-11-26,82,082043,Palermo,Isola delle Femmine,79.90,77.11
2021-11-26,82,082044,Palermo,Lascari,84.50,82.71
2021-11-26,82,082045,Palermo,Lercara Friddi,88.89,85.73
2021-11-26,82,082046,Palermo,Marineo,82.78,80.09
2021-11-26,82,082047,Palermo,Mezzojuso,85.08,82.96
2021-11-26,82,082048,Palermo,Misilmeri,82.23,79.68
2021-11-26,82,082049,Palermo,Monreale,81.29,79.13
2021-11-26,82,082050,Palermo,Montelepre,83.93,81.24
2021-11-26,82,082051,Palermo,Montemaggiore Belsito,85.43,82.35
2021-11-26,82,082052,Palermo,Palazzo Adriano,105.51,101.93
2021-11-26,82,082053,Palermo,Palermo,89.80,87.38
2021-11-26,82,082054,Palermo,Partinico,81.92,78.65
2021-11-26,82,082055,Palermo,Petralia Soprana,78.61,76.08
2021-11-26,82,082056,Palermo,Petralia Sottana,85.87,81.32
2021-11-26,82,082057,Palermo,Piana degli Albanesi,81.80,79.79
2021-11-26,82,082058,Palermo,Polizzi Generosa,82.78,79.79
2021-11-26,82,082059,Palermo,Pollina,86.95,85.58
2021-11-26,82,082060,Palermo,Prizzi,89.00,86.96
2021-11-26,82,082061,Palermo,Roccamena,86.74,84.59
2021-11-26,82,082062,Palermo,Roccapalumba,87.71,84.64
2021-11-26,82,082063,Palermo,San Cipirello,76.67,74.06
2021-11-26,82,082064,Palermo,San Giuseppe Jato,79.82,77.25
2021-11-26,82,082065,Palermo,San Mauro Castelverde,75.47,74.04
2021-11-26,82,082066,Palermo,Santa Cristina Gela,85.99,83.03
2021-11-26,82,082067,Palermo,Santa Flavia,77.29,74.87
2021-11-26,82,082068,Palermo,Sciara,81.25,78.80
2021-11-26,82,082081,Palermo,Scillato,88.95,86.67
2021-11-26,82,082069,Palermo,Sclafani Bagni,89.62,87.98
2021-11-26,82,082070,Palermo,Termini Imerese,85.99,83.30
2021-11-26,82,082071,Palermo,Terrasini,80.61,77.94
2021-11-26,82,082072,Palermo,Torretta,78.03,75.42
2021-11-26,82,082073,Palermo,Trabia,78.72,75.95
2021-11-26,82,082074,Palermo,Trappeto,77.53,74.30
2021-11-26,82,082075,Palermo,Ustica,94.56,92.94
2021-11-26,82,082076,Palermo,Valledolmo,81.88,80.37
2021-11-26,82,082077,Palermo,Ventimiglia di Sicilia,90.20,87.88
2021-11-26,82,082078,Palermo,Vicari,86.30,82.48
2021-11-26,82,082079,Palermo,Villabate,75.72,73.02
2021-11-26,82,082080,Palermo,Villafrati,89.64,87.27
2021-11-26,88,088001,Ragusa,Acate,76.56,73.29
2021-11-26,88,088002,Ragusa,Chiaramonte Gulfi,81.83,80.00
2021-11-26,88,088003,Ragusa,Comiso,82.49,80.22
2021-11-26,88,088004,Ragusa,Giarratana,91.84,90.65
2021-11-26,88,088005,Ragusa,Ispica,81.71,79.52
2021-11-26,88,088006,Ragusa,Modica,88.38,86.48
2021-11-26,88,088007,Ragusa,Monterosso Almo,89.82,87.52
2021-11-26,88,088008,Ragusa,Pozzallo,83.44,81.14
2021-11-26,88,088009,Ragusa,Ragusa,91.31,89.57
2021-11-26,88,088010,Ragusa,Santa Croce Camerina,85.95,82.70
2021-11-26,88,088011,Ragusa,Scicli,83.54,81.13
2021-11-26,88,088012,Ragusa,Vittoria,83.87,80.78
2021-11-26,89,089001,Siracusa,Augusta,79.98,77.07
2021-11-26,89,089002,Siracusa,Avola,82.98,79.90
2021-11-26,89,089003,Siracusa,Buccheri,78.56,76.92
2021-11-26,89,089004,Siracusa,Buscemi,83.81,82.93
2021-11-26,89,089005,Siracusa,Canicattini Bagni,75.71,72.74
2021-11-26,89,089006,Siracusa,Carlentini,76.67,74.23
2021-11-26,89,089007,Siracusa,Cassaro,80.74,79.12
2021-11-26,89,089008,Siracusa,Ferla,76.22,72.74
2021-11-26,89,089009,Siracusa,Floridia,78.38,74.71
2021-11-26,89,089010,Siracusa,Francofonte,73.34,70.03
2021-11-26,89,089011,Siracusa,Lentini,75.96,73.07
2021-11-26,89,089012,Siracusa,Melilli,79.17,76.22
2021-11-26,89,089013,Siracusa,Noto,75.44,72.66
2021-11-26,89,089014,Siracusa,Pachino,84.93,81.88
2021-11-26,89,089015,Siracusa,Palazzolo Acreide,87.34,84.71
2021-11-26,89,089020,Siracusa,Portopalo di Capo Passero,78.29,75.15
2021-11-26,89,089021,Siracusa,Priolo Gargallo,80.80,77.58
2021-11-26,89,089016,Siracusa,Rosolini,84.51,80.88
2021-11-26,89,089017,Siracusa,Siracusa,81.38,78.73
2021-11-26,89,089018,Siracusa,Solarino,76.17,72.91
2021-11-26,89,089019,Siracusa,Sortino,84.67,81.22
2021-11-26,81,081001,Trapani,Alcamo,87.63,85.41
2021-11-26,81,081002,Trapani,Buseto Palizzolo,87.03,83.31
2021-11-26,81,081003,Trapani,Calatafimi-Segesta,88.99,87.02
2021-11-26,81,081004,Trapani,Campobello di Mazara,76.61,73.54
2021-11-26,81,081005,Trapani,Castellammare del Golfo,81.62,79.13
2021-11-26,81,081006,Trapani,Castelvetrano,79.26,76.32
2021-11-26,81,081007,Trapani,Custonaci,78.00,74.18
2021-11-26,81,081008,Trapani,Erice,83.22,79.90
2021-11-26,81,081009,Trapani,Favignana,84.04,80.83
2021-11-26,81,081010,Trapani,Gibellina,86.98,84.60
2021-11-26,81,081011,Trapani,Marsala,85.84,83.03
2021-11-26,81,081012,Trapani,Mazara del Vallo,85.74,82.60
2021-11-26,81,081013,Trapani,Paceco,81.52,78.15
2021-11-26,81,081014,Trapani,Pantelleria,77.03,72.70
2021-11-26,81,081015,Trapani,Partanna,87.62,85.65
2021-11-26,81,081024,Trapani,Petrosino,73.24,70.70
2021-11-26,81,081016,Trapani,Poggioreale,77.23,75.37
2021-11-26,81,081017,Trapani,Salaparuta,82.97,80.62
2021-11-26,81,081018,Trapani,Salemi,84.37,81.84
2021-11-26,81,081020,Trapani,San Vito Lo Capo,76.35,72.79
2021-11-26,81,081019,Trapani,Santa Ninfa,88.35,85.82
2021-11-26,81,081021,Trapani,Trapani,80.77,77.48
2021-11-26,81,081022,Trapani,Valderice,82.39,78.99
2021-11-26,81,081023,Trapani,Vita,87.06,84.89
