data,cod_prov,pro_com_t,provincia,comune,%vaccinati,%immunizzati
2021-11-10,85,085022,Caltanissetta,Villalba,79.79,77.58
2021-11-10,87,087001,Catania,Aci Bonaccorsi,75.33,72.53
2021-11-10,87,087002,Catania,Aci Castello,75.85,73.63
2021-11-10,87,087003,Catania,Aci Catena,72.65,69.47
2021-11-10,87,087005,Catania,Aci Sant'Antonio,73.70,70.99
2021-11-10,87,087004,Catania,Acireale,75.48,72.52
2021-11-10,87,087006,Catania,Adrano,73.00,69.27
2021-11-10,87,087007,Catania,Belpasso,73.64,70.71
2021-11-10,87,087008,Catania,Biancavilla,80.74,77.78
2021-11-10,87,087009,Catania,Bronte,81.48,78.41
2021-11-10,87,087010,Catania,Calatabiano,74.48,70.78
2021-11-10,87,087011,Catania,Caltagirone,84.88,81.71
2021-11-10,87,087012,Catania,Camporotondo Etneo,69.16,65.17
2021-11-10,87,087013,Catania,Castel di Iudica,72.18,67.75
2021-11-10,87,087014,Catania,Castiglione di Sicilia,78.14,74.20
2021-11-10,87,087015,Catania,Catania,86.77,83.13
2021-11-10,87,087016,Catania,Fiumefreddo di Sicilia,72.59,69.69
2021-11-10,87,087017,Catania,Giarre,76.85,73.99
2021-11-10,87,087018,Catania,Grammichele,78.75,75.72
2021-11-10,87,087019,Catania,Gravina di Catania,70.02,67.68
2021-11-10,87,087020,Catania,Licodia Eubea,78.74,75.16
2021-11-10,87,087021,Catania,Linguaglossa,80.22,78.03
2021-11-10,87,087022,Catania,Maletto,86.59,83.89
2021-11-10,87,087057,Catania,Maniace,70.73,65.66
2021-11-10,87,087023,Catania,Mascali,73.17,69.72
2021-11-10,87,087024,Catania,Mascalucia,72.10,69.54
2021-11-10,87,087056,Catania,Mazzarrone,83.09,78.98
2021-11-10,87,087025,Catania,Militello in Val di Catania,74.95,72.83
2021-11-10,87,087026,Catania,Milo,81.97,79.96
2021-11-10,87,087027,Catania,Mineo,80.09,76.51
2021-11-10,87,087028,Catania,Mirabella Imbaccari,77.60,73.27
2021-11-10,87,087029,Catania,Misterbianco,67.65,64.64
2021-11-10,87,087030,Catania,Motta Sant'Anastasia,71.43,68.27
2021-11-10,87,087031,Catania,Nicolosi,70.96,67.71
2021-11-10,87,087032,Catania,Palagonia,71.85,67.16
2021-11-10,87,087033,Catania,Paternò,75.32,71.84
2021-11-10,87,087034,Catania,Pedara,69.50,66.64
2021-11-10,87,087035,Catania,Piedimonte Etneo,72.56,70.41
2021-11-10,87,087036,Catania,Raddusa,78.75,75.18
2021-11-10,87,087058,Catania,Ragalna,66.64,64.06
2021-11-10,87,087037,Catania,Ramacca,78.39,73.42
2021-11-10,87,087038,Catania,Randazzo,78.53,75.45
2021-11-10,87,087039,Catania,Riposto,74.00,71.01
2021-11-10,87,087040,Catania,San Cono,80.40,76.38
2021-11-10,87,087041,Catania,San Giovanni la Punta,75.43,73.12
2021-11-10,87,087042,Catania,San Gregorio di Catania,77.76,75.80
2021-11-10,87,087043,Catania,San Michele di Ganzaria,74.43,70.81
2021-11-10,87,087044,Catania,San Pietro Clarenza,69.62,67.04
2021-11-10,87,087045,Catania,Sant'Agata li Battiati,74.70,73.04
2021-11-10,87,087046,Catania,Sant'Alfio,73.93,71.69
2021-11-10,87,087047,Catania,Santa Maria di Licodia,71.28,68.49
2021-11-10,87,087048,Catania,Santa Venerina,72.12,68.45
2021-11-10,87,087049,Catania,Scordia,83.41,80.92
2021-11-10,87,087050,Catania,Trecastagni,73.31,70.13
2021-11-10,87,087051,Catania,Tremestieri Etneo,72.55,70.39
2021-11-10,87,087052,Catania,Valverde,73.78,71.58
2021-11-10,87,087053,Catania,Viagrande,75.02,72.64
2021-11-10,87,087054,Catania,Vizzini,84.29,80.30
2021-11-10,87,087055,Catania,Zafferana Etnea,73.87,71.04
2021-11-10,86,086001,Enna,Agira,73.92,70.21
2021-11-10,86,086002,Enna,Aidone,81.87,79.41
2021-11-10,86,086003,Enna,Assoro,77.91,75.86
2021-11-10,86,086004,Enna,Barrafranca,77.50,74.33
2021-11-10,86,086005,Enna,Calascibetta,86.50,85.10
2021-11-10,86,086006,Enna,Catenanuova,75.75,73.11
2021-11-10,86,086007,Enna,Centuripe,78.92,76.31
2021-11-10,86,086008,Enna,Cerami,90.42,88.03
2021-11-10,86,086009,Enna,Enna,87.93,85.89
2021-11-10,86,086010,Enna,Gagliano Castelferrato,82.10,79.90
2021-11-10,86,086011,Enna,Leonforte,85.01,82.49
2021-11-10,86,086012,Enna,Nicosia,84.74,83.13
2021-11-10,86,086013,Enna,Nissoria,74.58,72.57
2021-11-10,86,086014,Enna,Piazza Armerina,78.39,75.88
2021-11-10,86,086015,Enna,Pietraperzia,82.38,79.75
2021-11-10,86,086016,Enna,Regalbuto,80.94,77.43
2021-11-10,86,086017,Enna,Sperlinga,88.72,87.02
2021-11-10,86,086018,Enna,Troina,87.11,84.70
2021-11-10,86,086019,Enna,Valguarnera Caropepe,79.76,77.38
2021-11-10,86,086020,Enna,Villarosa,85.74,83.91
2021-11-10,83,083107,Messina,Acquedolci,78.39,75.44
2021-11-10,83,083001,Messina,Alcara li Fusi,86.96,84.57
2021-11-10,83,083002,Messina,Alì,56.79,53.85
2021-11-10,83,083003,Messina,Alì Terme,66.78,63.99
2021-11-10,83,083004,Messina,Antillo,79.81,76.10
2021-11-10,83,083005,Messina,Barcellona Pozzo di Gotto,80.91,78.02
2021-11-10,83,083006,Messina,Basicò,77.35,73.51
2021-11-10,83,083007,Messina,Brolo,88.22,86.19
2021-11-10,83,083008,Messina,Capizzi,74.78,71.43
2021-11-10,83,083009,Messina,Capo d'Orlando,81.80,79.78
2021-11-10,83,083010,Messina,Capri Leone,79.51,76.70
2021-11-10,83,083011,Messina,Caronia,82.98,79.92
2021-11-10,83,083012,Messina,Casalvecchio Siculo,73.29,70.83
2021-11-10,83,083013,Messina,Castel di Lucio,88.69,85.20
2021-11-10,83,083014,Messina,Castell'Umberto,73.45,70.51
2021-11-10,83,083015,Messina,Castelmola,64.33,62.40
2021-11-10,83,083016,Messina,Castroreale,78.24,75.76
2021-11-10,83,083017,Messina,Cesarò,81.69,77.95
2021-11-10,83,083018,Messina,Condrò,70.49,69.02
2021-11-10,83,083019,Messina,Falcone,80.61,78.13
2021-11-10,83,083020,Messina,Ficarra,85.07,83.32
2021-11-10,83,083021,Messina,Fiumedinisi,51.21,48.18
2021-11-10,83,083022,Messina,Floresta,71.60,69.21
2021-11-10,83,083023,Messina,Fondachelli-Fantina,76.68,73.70
2021-11-10,83,083024,Messina,Forza d'Agrò,76.48,73.52
2021-11-10,83,083025,Messina,Francavilla di Sicilia,76.69,73.54
2021-11-10,83,083026,Messina,Frazzanò,86.39,84.75
2021-11-10,83,083027,Messina,Furci Siculo,72.51,69.77
2021-11-10,83,083028,Messina,Furnari,69.34,66.26
2021-11-10,83,083029,Messina,Gaggi,65.54,61.22
2021-11-10,83,083030,Messina,Galati Mamertino,82.88,78.97
2021-11-10,83,083031,Messina,Gallodoro,74.61,72.41
2021-11-10,83,083032,Messina,Giardini-Naxos,68.49,64.96
2021-11-10,83,083033,Messina,Gioiosa Marea,73.49,71.07
2021-11-10,83,083034,Messina,Graniti,75.21,72.38
2021-11-10,83,083035,Messina,Gualtieri Sicaminò,71.45,69.07
2021-11-10,83,083036,Messina,Itala,58.47,56.13
2021-11-10,83,083037,Messina,Leni,67.74,65.48
2021-11-10,83,083038,Messina,Letojanni,78.17,74.13
2021-11-10,83,083039,Messina,Librizzi,79.82,75.95
2021-11-10,83,083040,Messina,Limina,85.90,83.55
2021-11-10,83,083041,Messina,Lipari,70.26,66.99
2021-11-10,83,083042,Messina,Longi,83.96,81.32
2021-11-10,83,083043,Messina,Malfa,73.68,69.91
2021-11-10,83,083044,Messina,Malvagna,82.92,80.30
2021-11-10,83,083045,Messina,Mandanici,75.73,73.78
2021-11-10,83,083046,Messina,Mazzarrà Sant'Andrea,75.55,72.49
2021-11-10,83,083047,Messina,Merì,74.14,69.93
2021-11-10,83,083048,Messina,Messina,72.71,70.00
2021-11-10,83,083049,Messina,Milazzo,77.42,74.60
2021-11-10,83,083050,Messina,Militello Rosmarino,80.82,77.61
2021-11-10,83,083051,Messina,Mirto,86.31,84.52
2021-11-10,83,083052,Messina,Mistretta,89.30,87.36
2021-11-10,83,083053,Messina,Moio Alcantara,84.90,81.40
2021-11-10,83,083054,Messina,Monforte San Giorgio,72.75,70.43
2021-11-10,83,083055,Messina,Mongiuffi Melia,79.73,77.97
2021-11-10,83,083056,Messina,Montagnareale,73.79,71.45
2021-11-10,83,083057,Messina,Montalbano Elicona,76.40,73.89
2021-11-10,83,083058,Messina,Motta Camastra,77.44,74.65
2021-11-10,83,083059,Messina,Motta d'Affermo,86.41,84.04
2021-11-10,83,083060,Messina,Naso,79.27,77.33
2021-11-10,83,083061,Messina,Nizza di Sicilia,69.46,66.40
2021-11-10,83,083062,Messina,Novara di Sicilia,75.54,72.05
2021-11-10,83,083063,Messina,Oliveri,76.48,73.46
2021-11-10,83,083064,Messina,Pace del Mela,70.30,67.61
2021-11-10,83,083065,Messina,Pagliara,70.40,67.52
2021-11-10,83,083066,Messina,Patti,77.71,74.96
2021-11-10,83,083067,Messina,Pettineo,80.45,78.90
2021-11-10,83,083068,Messina,Piraino,83.60,81.72
2021-11-10,83,083069,Messina,Raccuja,87.04,84.10
2021-11-10,83,083070,Messina,Reitano,83.89,81.00
2021-11-10,83,083071,Messina,Roccafiorita,111.05,109.88
2021-11-10,83,083072,Messina,Roccalumera,72.78,70.39
2021-11-10,83,083073,Messina,Roccavaldina,75.83,73.25
2021-11-10,83,083074,Messina,Roccella Valdemone,84.47,82.81
2021-11-10,83,083075,Messina,Rodì Milici,77.65,75.44
2021-11-10,83,083076,Messina,Rometta,69.76,67.57
2021-11-10,83,083077,Messina,San Filippo del Mela,69.27,66.61
2021-11-10,83,083078,Messina,San Fratello,79.71,76.39
2021-11-10,83,083079,Messina,San Marco d'Alunzio,92.79,91.23
2021-11-10,83,083080,Messina,San Pier Niceto,88.71,80.11
2021-11-10,83,083081,Messina,San Piero Patti,81.76,78.51
2021-11-10,83,083082,Messina,San Salvatore di Fitalia,85.87,84.12
2021-11-10,83,083090,Messina,San Teodoro,77.41,73.63
2021-11-10,83,083084,Messina,Sant'Agata di Militello,81.88,79.33
2021-11-10,83,083085,Messina,Sant'Alessio Siculo,68.12,65.76
2021-11-10,83,083088,Messina,Sant'Angelo di Brolo,80.02,77.67
2021-11-10,83,083083,Messina,Santa Domenica Vittoria,87.32,84.73
2021-11-10,83,083086,Messina,Santa Lucia del Mela,73.68,70.02
2021-11-10,83,083087,Messina,Santa Marina Salina,72.03,69.60
2021-11-10,83,083089,Messina,Santa Teresa di Riva,69.28,66.34
2021-11-10,83,083091,Messina,Santo Stefano di Camastra,78.12,75.77
2021-11-10,83,083092,Messina,Saponara,73.99,71.30
2021-11-10,83,083093,Messina,Savoca,66.80,63.62
2021-11-10,83,083094,Messina,Scaletta Zanclea,63.40,60.52
2021-11-10,83,083095,Messina,Sinagra,79.91,77.38
2021-11-10,83,083096,Messina,Spadafora,72.50,70.06
2021-11-10,83,083097,Messina,Taormina,70.87,68.46
2021-11-10,83,083106,Messina,Terme Vigliatore,78.15,75.68
2021-11-10,83,083098,Messina,Torregrotta,78.73,74.43
2021-11-10,83,083108,Messina,Torrenova,80.70,78.14
2021-11-10,83,083099,Messina,Tortorici,71.03,65.93
2021-11-10,83,083100,Messina,Tripi,77.05,72.95
2021-11-10,83,083101,Messina,Tusa,81.29,79.27
2021-11-10,83,083102,Messina,Ucria,85.94,84.11
2021-11-10,83,083103,Messina,Valdina,70.48,67.43
2021-11-10,83,083104,Messina,Venetico,71.63,69.15
2021-11-10,83,083105,Messina,Villafranca Tirrena,72.97,70.44
2021-11-10,82,082001,Palermo,Alia,87.50,84.01
2021-11-10,82,082002,Palermo,Alimena,79.16,75.58
2021-11-10,82,082003,Palermo,Aliminusa,82.65,81.19
2021-11-10,82,082004,Palermo,Altavilla Milicia,78.83,76.46
2021-11-10,82,082005,Palermo,Altofonte,77.68,74.38
2021-11-10,82,082006,Palermo,Bagheria,81.62,78.65
2021-11-10,82,082007,Palermo,Balestrate,82.94,79.23
2021-11-10,82,082008,Palermo,Baucina,83.78,79.89
2021-11-10,82,082009,Palermo,Belmonte Mezzagno,84.38,81.34
2021-11-10,82,082010,Palermo,Bisacquino,85.73,83.16
2021-11-10,82,082082,Palermo,Blufi,75.73,73.15
2021-11-10,82,082011,Palermo,Bolognetta,76.80,74.17
2021-11-10,82,082012,Palermo,Bompietro,81.83,78.55
2021-11-10,82,082013,Palermo,Borgetto,74.55,71.33
2021-11-10,82,082014,Palermo,Caccamo,82.33,79.49
2021-11-10,82,082015,Palermo,Caltavuturo,85.47,83.83
2021-11-10,82,082016,Palermo,Campofelice di Fitalia,87.62,85.00
2021-11-10,82,082017,Palermo,Campofelice di Roccella,84.10,81.93
2021-11-10,82,082018,Palermo,Campofiorito,87.10,84.24
2021-11-10,82,082019,Palermo,Camporeale,83.45,81.01
2021-11-10,82,082020,Palermo,Capaci,78.93,76.13
2021-11-10,82,082021,Palermo,Carini,78.41,75.01
2021-11-10,82,082022,Palermo,Castelbuono,87.96,86.26
2021-11-10,82,082023,Palermo,Casteldaccia,82.48,79.94
2021-11-10,82,082024,Palermo,Castellana Sicula,87.37,85.30
2021-11-10,82,082025,Palermo,Castronovo di Sicilia,83.72,80.73
2021-11-10,82,082026,Palermo,Cefalà Diana,89.35,86.83
2021-11-10,82,082027,Palermo,Cefalù,88.63,86.48
2021-11-10,82,082028,Palermo,Cerda,81.42,78.54
2021-11-10,82,082029,Palermo,Chiusa Sclafani,81.68,79.92
2021-11-10,82,082030,Palermo,Ciminna,81.61,79.01
2021-11-10,82,082031,Palermo,Cinisi,81.89,78.88
2021-11-10,82,082032,Palermo,Collesano,86.98,85.26
2021-11-10,82,082033,Palermo,Contessa Entellina,89.07,87.75
2021-11-10,82,082034,Palermo,Corleone,82.57,79.74
2021-11-10,82,082035,Palermo,Ficarazzi,78.64,75.70
2021-11-10,82,082036,Palermo,Gangi,88.63,87.02
2021-11-10,82,082037,Palermo,Geraci Siculo,87.69,85.47
2021-11-10,82,082038,Palermo,Giardinello,83.74,80.67
2021-11-10,82,082039,Palermo,Giuliana,91.78,90.31
2021-11-10,82,082040,Palermo,Godrano,86.16,83.64
2021-11-10,82,082041,Palermo,Gratteri,84.70,81.40
2021-11-10,82,082042,Palermo,Isnello,93.11,91.25
2021-11-10,82,082043,Palermo,Isola delle Femmine,79.15,76.05
2021-11-10,82,082044,Palermo,Lascari,84.19,82.31
2021-11-10,82,082045,Palermo,Lercara Friddi,88.04,84.42
2021-11-10,82,082046,Palermo,Marineo,82.18,79.27
2021-11-10,82,082047,Palermo,Mezzojuso,84.60,82.16
2021-11-10,82,082048,Palermo,Misilmeri,81.62,78.51
2021-11-10,82,082049,Palermo,Monreale,80.72,77.99
2021-11-10,82,082050,Palermo,Montelepre,83.31,80.44
2021-11-10,82,082051,Palermo,Montemaggiore Belsito,84.90,81.75
2021-11-10,82,082052,Palermo,Palazzo Adriano,104.77,101.02
2021-11-10,82,082053,Palermo,Palermo,89.18,86.19
2021-11-10,82,082054,Palermo,Partinico,81.07,77.82
2021-11-10,82,082055,Palermo,Petralia Soprana,77.77,75.69
2021-11-10,82,082056,Palermo,Petralia Sottana,83.36,80.86
2021-11-10,82,082057,Palermo,Piana degli Albanesi,81.45,79.07
2021-11-10,82,082058,Palermo,Polizzi Generosa,81.53,79.20
2021-11-10,82,082059,Palermo,Pollina,86.57,84.89
2021-11-10,82,082060,Palermo,Prizzi,87.94,85.85
2021-11-10,82,082061,Palermo,Roccamena,86.50,83.80
2021-11-10,82,082062,Palermo,Roccapalumba,86.64,83.47
2021-11-10,82,082063,Palermo,San Cipirello,76.03,73.33
2021-11-10,82,082064,Palermo,San Giuseppe Jato,79.20,76.21
2021-11-10,82,082065,Palermo,San Mauro Castelverde,75.25,73.28
2021-11-10,82,082066,Palermo,Santa Cristina Gela,85.65,82.12
2021-11-10,82,082067,Palermo,Santa Flavia,76.60,73.80
2021-11-10,82,082068,Palermo,Sciara,80.77,77.92
2021-11-10,82,082081,Palermo,Scillato,88.77,85.44
2021-11-10,82,082069,Palermo,Sclafani Bagni,89.34,87.16
2021-11-10,82,082070,Palermo,Termini Imerese,85.29,82.53
2021-11-10,82,082071,Palermo,Terrasini,80.01,77.09
2021-11-10,82,082072,Palermo,Torretta,77.23,73.94
2021-11-10,82,082073,Palermo,Trabia,78.02,75.26
2021-11-10,82,082074,Palermo,Trappeto,76.68,73.71
2021-11-10,82,082075,Palermo,Ustica,94.30,92.43
2021-11-10,82,082076,Palermo,Valledolmo,81.42,79.64
2021-11-10,82,082077,Palermo,Ventimiglia di Sicilia,89.84,87.11
2021-11-10,82,082078,Palermo,Vicari,84.30,80.39
2021-11-10,82,082079,Palermo,Villabate,74.95,71.65
2021-11-10,82,082080,Palermo,Villafrati,89.35,86.77
2021-11-10,88,088001,Ragusa,Acate,75.76,71.61
2021-11-10,88,088002,Ragusa,Chiaramonte Gulfi,81.24,79.24
2021-11-10,88,088003,Ragusa,Comiso,81.91,79.33
2021-11-10,88,088004,Ragusa,Giarratana,91.53,89.42
2021-11-10,88,088005,Ragusa,Ispica,81.12,78.72
2021-11-10,88,088006,Ragusa,Modica,87.84,85.73
2021-11-10,88,088007,Ragusa,Monterosso Almo,89.44,86.33
2021-11-10,88,088008,Ragusa,Pozzallo,82.92,80.25
2021-11-10,88,088009,Ragusa,Ragusa,90.81,88.66
2021-11-10,88,088010,Ragusa,Santa Croce Camerina,85.17,81.63
2021-11-10,88,088011,Ragusa,Scicli,82.94,80.03
2021-11-10,88,088012,Ragusa,Vittoria,83.22,79.54
2021-11-10,89,089001,Siracusa,Augusta,79.28,76.20
2021-11-10,89,089002,Siracusa,Avola,82.38,78.80
2021-11-10,89,089003,Siracusa,Buccheri,78.27,76.33
2021-11-10,89,089004,Siracusa,Buscemi,83.59,82.60
2021-11-10,89,089005,Siracusa,Canicattini Bagni,74.61,71.43
2021-11-10,89,089006,Siracusa,Carlentini,76.04,73.52
2021-11-10,89,089007,Siracusa,Cassaro,80.00,77.65
2021-11-10,89,089008,Siracusa,Ferla,75.29,71.67
2021-11-10,89,089009,Siracusa,Floridia,77.13,72.95
2021-11-10,89,089010,Siracusa,Francofonte,72.26,68.48
2021-11-10,89,089011,Siracusa,Lentini,75.01,72.11
2021-11-10,89,089012,Siracusa,Melilli,78.25,74.54
2021-11-10,89,089013,Siracusa,Noto,74.81,71.69
2021-11-10,89,089014,Siracusa,Pachino,84.33,80.90
2021-11-10,89,089015,Siracusa,Palazzolo Acreide,86.95,83.96
2021-11-10,89,089020,Siracusa,Portopalo di Capo Passero,77.29,73.59
2021-11-10,89,089021,Siracusa,Priolo Gargallo,79.93,76.34
2021-11-10,89,089016,Siracusa,Rosolini,83.83,79.58
2021-11-10,89,089017,Siracusa,Siracusa,80.59,77.48
2021-11-10,89,089018,Siracusa,Solarino,75.13,71.33
2021-11-10,89,089019,Siracusa,Sortino,83.28,79.54
2021-11-10,81,081001,Trapani,Alcamo,87.13,84.54
2021-11-10,81,081002,Trapani,Buseto Palizzolo,86.31,82.15
2021-11-10,81,081003,Trapani,Calatafimi-Segesta,88.35,86.11
2021-11-10,81,081004,Trapani,Campobello di Mazara,75.61,72.23
2021-11-10,81,081005,Trapani,Castellammare del Golfo,80.96,77.92
2021-11-10,81,081006,Trapani,Castelvetrano,78.55,75.23
2021-11-10,81,081007,Trapani,Custonaci,76.82,72.00
2021-11-10,81,081008,Trapani,Erice,82.36,78.38
2021-11-10,81,081009,Trapani,Favignana,83.51,79.52
2021-11-10,81,081010,Trapani,Gibellina,86.52,84.06
2021-11-10,81,081011,Trapani,Marsala,85.04,81.81
2021-11-10,81,081012,Trapani,Mazara del Vallo,85.17,81.68
2021-11-10,81,081013,Trapani,Paceco,80.63,76.78
2021-11-10,81,081014,Trapani,Pantelleria,76.36,70.09
2021-11-10,81,081015,Trapani,Partanna,87.28,84.99
2021-11-10,81,081024,Trapani,Petrosino,72.58,69.76
2021-11-10,81,081016,Trapani,Poggioreale,76.77,73.82
2021-11-10,81,081017,Trapani,Salaparuta,82.41,79.10
2021-11-10,81,081018,Trapani,Salemi,83.99,80.89
2021-11-10,81,081020,Trapani,San Vito Lo Capo,75.44,70.55
2021-11-10,81,081019,Trapani,Santa Ninfa,87.79,85.01
2021-11-10,81,081021,Trapani,Trapani,79.97,75.76
2021-11-10,81,081022,Trapani,Valderice,81.43,77.54
2021-11-10,81,081023,Trapani,Vita,86.59,83.96
