data,cod_prov,pro_com_t,provincia,comune,prima_dose,seconda_dose
2022-06-22,84,084001,Agrigento,Agrigento,93.11,91.24
2022-06-22,84,084002,Agrigento,Alessandria della Rocca,92.22,90.28
2022-06-22,84,084003,Agrigento,Aragona,93.69,93.30
2022-06-22,84,084004,Agrigento,Bivona,93.24,92.44
2022-06-22,84,084005,Agrigento,Burgio,94.69,94.48
2022-06-22,84,084006,Agrigento,Calamonaci,85.70,85.09
2022-06-22,84,084007,Agrigento,Caltabellotta,91.34,91.02
2022-06-22,84,084008,Agrigento,Camastra,86.03,84.41
2022-06-22,84,084009,Agrigento,Cammarata,91.81,90.70
2022-06-22,84,084010,Agrigento,Campobello di Licata,89.60,87.24
2022-06-22,84,084011,Agrigento,Canicattì,87.38,86.41
2022-06-22,84,084012,Agrigento,Casteltermini,91.08,90.64
2022-06-22,84,084013,Agrigento,Castrofilippo,83.78,84.43
2022-06-22,84,084014,Agrigento,Cattolica Eraclea,87.36,86.20
2022-06-22,84,084015,Agrigento,Cianciana,95.14,94.10
2022-06-22,84,084016,Agrigento,Comitini,94.69,92.21
2022-06-22,84,084017,Agrigento,Favara,90.76,89.20
2022-06-22,84,084018,Agrigento,Grotte,93.95,93.93
2022-06-22,84,084019,Agrigento,Joppolo Giancaxio,91.25,89.09
2022-06-22,84,084020,Agrigento,Lampedusa e Linosa,87.04,86.46
2022-06-22,84,084021,Agrigento,Licata,86.87,85.56
2022-06-22,84,084022,Agrigento,Lucca Sicula,94.33,92.68
2022-06-22,84,084023,Agrigento,Menfi,91.12,90.65
2022-06-22,84,084024,Agrigento,Montallegro,90.07,90.77
2022-06-22,84,084025,Agrigento,Montevago,93.03,92.12
2022-06-22,84,084026,Agrigento,Naro,87.90,86.39
2022-06-22,84,084027,Agrigento,Palma di Montechiaro,79.27,76.56
2022-06-22,84,084028,Agrigento,Porto Empedocle,88.18,86.91
2022-06-22,84,084029,Agrigento,Racalmuto,88.97,88.43
2022-06-22,84,084030,Agrigento,Raffadali,90.98,89.07
2022-06-22,84,084031,Agrigento,Ravanusa,78.60,77.43
2022-06-22,84,084032,Agrigento,Realmonte,89.41,87.20
2022-06-22,84,084033,Agrigento,Ribera,87.52,85.90
2022-06-22,84,084034,Agrigento,Sambuca di Sicilia,95.22,93.84
2022-06-22,84,084035,Agrigento,San Biagio Platani,90.54,88.32
2022-06-22,84,084036,Agrigento,San Giovanni Gemini,89.77,88.47
2022-06-22,84,084037,Agrigento,Santa Elisabetta,93.14,91.35
2022-06-22,84,084038,Agrigento,Santa Margherita di Belice,92.57,91.24
2022-06-22,84,084039,Agrigento,Sant'Angelo Muxaro,87.78,86.54
2022-06-22,84,084040,Agrigento,Santo Stefano Quisquina,93.62,92.58
2022-06-22,84,084041,Agrigento,Sciacca,93.88,95.65
2022-06-22,84,084042,Agrigento,Siculiana,88.91,87.49
2022-06-22,84,084043,Agrigento,Villafranca Sicula,90.92,90.14
2022-06-22,85,085001,Caltanissetta,Acquaviva Platani,96.34,96.22
2022-06-22,85,085002,Caltanissetta,Bompensiere,91.72,89.29
2022-06-22,85,085003,Caltanissetta,Butera,79.68,77.33
2022-06-22,85,085004,Caltanissetta,Caltanissetta,88.61,87.11
2022-06-22,85,085005,Caltanissetta,Campofranco,86.41,89.54
2022-06-22,85,085006,Caltanissetta,Delia,83.86,83.22
2022-06-22,85,085007,Caltanissetta,Gela,80.18,76.72
2022-06-22,85,085008,Caltanissetta,Marianopoli,84.16,80.52
2022-06-22,85,085009,Caltanissetta,Mazzarino,85.18,81.53
2022-06-22,85,085010,Caltanissetta,Milena,95.38,94.01
2022-06-22,85,085011,Caltanissetta,Montedoro,92.94,91.07
2022-06-22,85,085012,Caltanissetta,Mussomeli,91.37,91.45
2022-06-22,85,085013,Caltanissetta,Niscemi,82.15,80.59
2022-06-22,85,085014,Caltanissetta,Resuttano,95.01,100.94
2022-06-22,85,085015,Caltanissetta,Riesi,82.89,82.14
2022-06-22,85,085016,Caltanissetta,San Cataldo,88.68,87.81
2022-06-22,85,085017,Caltanissetta,Santa Caterina Villarmosa,90.61,93.88
2022-06-22,85,085018,Caltanissetta,Serradifalco,90.06,89.20
2022-06-22,85,085019,Caltanissetta,Sommatino,88.00,86.88
2022-06-22,85,085020,Caltanissetta,Sutera,93.88,94.83
2022-06-22,85,085021,Caltanissetta,Vallelunga Pratameno,84.18,85.65
2022-06-22,85,085022,Caltanissetta,Villalba,84.23,87.72
2022-06-22,87,087001,Catania,Aci Bonaccorsi,81.34,78.87
2022-06-22,87,087002,Catania,Aci Castello,78.31,76.14
2022-06-22,87,087003,Catania,Aci Catena,76.75,74.69
2022-06-22,87,087005,Catania,Aci Sant'Antonio,78.86,76.93
2022-06-22,87,087004,Catania,Acireale,81.62,79.50
2022-06-22,87,087006,Catania,Adrano,78.09,75.70
2022-06-22,87,087007,Catania,Belpasso,75.85,73.16
2022-06-22,87,087008,Catania,Biancavilla,82.34,79.80
2022-06-22,87,087009,Catania,Bronte,84.77,82.20
2022-06-22,87,087010,Catania,Calatabiano,84.14,84.26
2022-06-22,87,087011,Catania,Caltagirone,89.08,91.08
2022-06-22,87,087012,Catania,Camporotondo Etneo,70.85,67.41
2022-06-22,87,087013,Catania,Castel di Iudica,78.89,76.59
2022-06-22,87,087014,Catania,Castiglione di Sicilia,87.63,84.09
2022-06-22,87,087015,Catania,Catania,91.61,88.26
2022-06-22,87,087016,Catania,Fiumefreddo di Sicilia,81.76,79.66
2022-06-22,87,087017,Catania,Giarre,83.76,81.02
2022-06-22,87,087018,Catania,Grammichele,84.04,84.63
2022-06-22,87,087019,Catania,Gravina di Catania,74.78,72.28
2022-06-22,87,087020,Catania,Licodia Eubea,86.10,83.58
2022-06-22,87,087021,Catania,Linguaglossa,84.10,82.12
2022-06-22,87,087022,Catania,Maletto,89.69,87.97
2022-06-22,87,087057,Catania,Maniace,75.48,72.58
2022-06-22,87,087023,Catania,Mascali,78.39,75.94
2022-06-22,87,087024,Catania,Mascalucia,73.68,70.79
2022-06-22,87,087056,Catania,Mazzarrone,85.09,84.24
2022-06-22,87,087025,Catania,Militello in Val di Catania,81.09,81.43
2022-06-22,87,087026,Catania,Milo,84.91,82.92
2022-06-22,87,087027,Catania,Mineo,79.66,80.58
2022-06-22,87,087028,Catania,Mirabella Imbaccari,86.97,85.61
2022-06-22,87,087029,Catania,Misterbianco,72.88,70.07
2022-06-22,87,087030,Catania,Motta Sant'Anastasia,75.84,73.07
2022-06-22,87,087031,Catania,Nicolosi,73.48,70.56
2022-06-22,87,087032,Catania,Palagonia,76.70,77.58
2022-06-22,87,087033,Catania,Paternò,82.63,79.53
2022-06-22,87,087034,Catania,Pedara,72.68,70.08
2022-06-22,87,087035,Catania,Piedimonte Etneo,79.45,77.47
2022-06-22,87,087036,Catania,Raddusa,84.49,83.00
2022-06-22,87,087058,Catania,Ragalna,67.70,65.92
2022-06-22,87,087037,Catania,Ramacca,81.41,82.17
2022-06-22,87,087038,Catania,Randazzo,83.04,80.46
2022-06-22,87,087039,Catania,Riposto,79.87,77.43
2022-06-22,87,087040,Catania,San Cono,87.08,85.30
2022-06-22,87,087041,Catania,San Giovanni la Punta,77.81,75.55
2022-06-22,87,087042,Catania,San Gregorio di Catania,80.38,78.14
2022-06-22,87,087043,Catania,San Michele di Ganzaria,85.72,84.07
2022-06-22,87,087044,Catania,San Pietro Clarenza,70.45,67.29
2022-06-22,87,087047,Catania,Santa Maria di Licodia,76.28,73.79
2022-06-22,87,087048,Catania,Santa Venerina,79.17,77.00
