data,cod_prov,pro_com_t,provincia,comune,prima_dose,seconda_dose
2022-03-30,84,084001,Agrigento,Agrigento,92.58,90.71
2022-03-30,84,084002,Agrigento,Alessandria della Rocca,89.80,87.88
2022-03-30,84,084003,Agrigento,Aragona,92.19,91.76
2022-03-30,84,084004,Agrigento,Bivona,90.80,89.97
2022-03-30,84,084005,Agrigento,Burgio,93.48,93.27
2022-03-30,84,084006,Agrigento,Calamonaci,84.29,83.52
2022-03-30,84,084007,Agrigento,Caltabellotta,88.60,88.32
2022-03-30,84,084008,Agrigento,Camastra,85.92,84.25
2022-03-30,84,084009,Agrigento,Cammarata,90.65,89.55
2022-03-30,84,084010,Agrigento,Campobello di Licata,88.20,85.89
2022-03-30,84,084011,Agrigento,Canicattì,87.00,85.94
2022-03-30,84,084012,Agrigento,Casteltermini,89.39,88.97
2022-03-30,84,084013,Agrigento,Castrofilippo,82.03,82.63
2022-03-30,84,084014,Agrigento,Cattolica Eraclea,86.00,84.83
2022-03-30,84,084015,Agrigento,Cianciana,92.74,91.73
2022-03-30,84,084016,Agrigento,Comitini,94.01,91.42
2022-03-30,84,084017,Agrigento,Favara,90.12,88.54
2022-03-30,84,084018,Agrigento,Grotte,91.97,91.83
2022-03-30,84,084019,Agrigento,Joppolo Giancaxio,87.51,85.71
2022-03-30,84,084020,Agrigento,Lampedusa e Linosa,87.06,86.20
2022-03-30,84,084021,Agrigento,Licata,85.86,84.47
2022-03-30,84,084022,Agrigento,Lucca Sicula,94.38,92.67
2022-03-30,84,084023,Agrigento,Menfi,90.46,89.85
2022-03-30,84,084024,Agrigento,Montallegro,89.58,90.24
2022-03-30,84,084025,Agrigento,Montevago,92.29,91.45
2022-03-30,84,084026,Agrigento,Naro,86.28,84.63
2022-03-30,84,084027,Agrigento,Palma di Montechiaro,78.54,75.81
2022-03-30,84,084028,Agrigento,Porto Empedocle,87.34,86.09
2022-03-30,84,084029,Agrigento,Racalmuto,87.44,86.87
2022-03-30,84,084030,Agrigento,Raffadali,89.93,88.13
2022-03-30,84,084031,Agrigento,Ravanusa,77.74,76.53
2022-03-30,84,084032,Agrigento,Realmonte,89.11,86.95
2022-03-30,84,084033,Agrigento,Ribera,86.40,84.75
2022-03-30,84,084034,Agrigento,Sambuca di Sicilia,93.35,92.03
2022-03-30,84,084035,Agrigento,San Biagio Platani,88.73,86.48
2022-03-30,84,084036,Agrigento,San Giovanni Gemini,89.12,87.74
2022-03-30,84,084037,Agrigento,Santa Elisabetta,91.71,89.94
2022-03-30,84,084038,Agrigento,Santa Margherita di Belice,90.84,89.37
2022-03-30,84,084039,Agrigento,Sant'Angelo Muxaro,85.64,84.34
2022-03-30,84,084040,Agrigento,Santo Stefano Quisquina,92.14,91.09
2022-03-30,84,084041,Agrigento,Sciacca,93.47,95.20
2022-03-30,84,084042,Agrigento,Siculiana,86.89,85.50
2022-03-30,84,084043,Agrigento,Villafranca Sicula,89.85,89.09
2022-03-30,85,085001,Caltanissetta,Acquaviva Platani,94.21,93.98
2022-03-30,85,085002,Caltanissetta,Bompensiere,89.72,87.35
2022-03-30,85,085003,Caltanissetta,Butera,78.59,75.96
2022-03-30,85,085004,Caltanissetta,Caltanissetta,87.29,85.77
2022-03-30,85,085005,Caltanissetta,Campofranco,84.95,88.03
2022-03-30,85,085006,Caltanissetta,Delia,83.11,82.27
2022-03-30,85,085007,Caltanissetta,Gela,79.25,75.73
2022-03-30,85,085008,Caltanissetta,Marianopoli,81.52,77.90
2022-03-30,85,085009,Caltanissetta,Mazzarino,84.04,80.24
2022-03-30,85,085010,Caltanissetta,Milena,93.01,91.61
2022-03-30,85,085011,Caltanissetta,Montedoro,90.49,88.66
2022-03-30,85,085012,Caltanissetta,Mussomeli,90.44,90.46
2022-03-30,85,085013,Caltanissetta,Niscemi,81.91,80.34
2022-03-30,85,085014,Caltanissetta,Resuttano,92.36,97.61
2022-03-30,85,085015,Caltanissetta,Riesi,81.62,80.66
2022-03-30,85,085016,Caltanissetta,San Cataldo,87.52,86.58
